"plot_ID","team","date","stand_spec","stand_type","structure","hbi_status","inv_year","inv","CCS_r_m","CCS_LT_inv_status"
10001,"Janssen, Heile",2012-01-10,1,7,2,1,2012,"HBI",5.64,1
10001,"Janssen, Heile",2012-01-10,1,7,2,1,2012,"HBI",12.62,1
10001,"Janssen, Heile",2012-01-10,1,7,2,1,2012,"HBI",17.84,1
10002,"Janssen, Heile",2012-01-10,1,2,4,1,2012,"HBI",5.64,1
10002,"Janssen, Heile",2012-01-10,1,2,4,1,2012,"HBI",12.62,1
10002,"Janssen, Heile",2012-01-10,1,2,4,1,2012,"HBI",17.84,1
10003,"Janssen, Heile",2012-01-12,1,6,2,1,2012,"HBI",5.64,1
10003,"Janssen, Heile",2012-01-12,1,6,2,1,2012,"HBI",12.62,1
10003,"Janssen, Heile",2012-01-12,1,6,2,1,2012,"HBI",17.84,1
10004,"Janssen, Heile",2012-01-11,1,4,3,1,2012,"HBI",5.64,1
10004,"Janssen, Heile",2012-01-11,1,4,3,1,2012,"HBI",12.62,1
10004,"Janssen, Heile",2012-01-11,1,4,3,1,2012,"HBI",17.84,1
10005,"Janssen, Heile",2012-01-11,1,6,3,1,2012,"HBI",5.64,1
10005,"Janssen, Heile",2012-01-11,1,6,3,1,2012,"HBI",12.62,1
10005,"Janssen, Heile",2012-01-11,1,6,3,1,2012,"HBI",17.84,1
10006,"Janssen, Heile",2012-01-12,1,4,2,1,2012,"HBI",5.64,1
10006,"Janssen, Heile",2012-01-12,1,4,2,1,2012,"HBI",12.62,1
10006,"Janssen, Heile",2012-01-12,1,4,2,1,2012,"HBI",17.84,1
10007,"Janssen, Heile",2012-01-31,1,2,1,1,2012,"HBI",5.64,1
10007,"Janssen, Heile",2012-01-31,1,2,1,1,2012,"HBI",12.62,1
10007,"Janssen, Heile",2012-01-31,1,2,1,1,2012,"HBI",17.84,1
10008,"Janssen, Heile",2012-02-06,1,2,2,1,2012,"HBI",5.64,1
10008,"Janssen, Heile",2012-02-06,1,2,2,1,2012,"HBI",12.62,1
10008,"Janssen, Heile",2012-02-06,1,2,2,1,2012,"HBI",17.84,1
10010,"Janssen, Heile",2012-01-16,1,4,3,1,2012,"HBI",5.64,1
10010,"Janssen, Heile",2012-01-16,1,4,3,1,2012,"HBI",12.62,1
10010,"Janssen, Heile",2012-01-16,1,4,3,1,2012,"HBI",17.84,1
10011,"Janssen, Heile",2012-02-01,1,1,4,1,2012,"HBI",5.64,1
10011,"Janssen, Heile",2012-02-01,1,1,4,1,2012,"HBI",12.62,1
10011,"Janssen, Heile",2012-02-01,1,1,4,1,2012,"HBI",17.84,1
10012,"Janssen, Heile",2012-02-01,1,1,6,1,2012,"HBI",5.64,1
10012,"Janssen, Heile",2012-02-01,1,1,6,1,2012,"HBI",12.62,1
10012,"Janssen, Heile",2012-02-01,1,1,6,1,2012,"HBI",17.84,2
10013,"Janssen, Heile",2012-01-18,1,1,1,1,2012,"HBI",5.64,1
10013,"Janssen, Heile",2012-01-18,1,1,1,1,2012,"HBI",12.62,1
10013,"Janssen, Heile",2012-01-18,1,1,1,1,2012,"HBI",17.84,1
10014,"Janssen, Heile",2012-01-17,1,4,2,1,2012,"HBI",5.64,1
10014,"Janssen, Heile",2012-01-17,1,4,2,1,2012,"HBI",12.62,1
10014,"Janssen, Heile",2012-01-17,1,4,2,1,2012,"HBI",17.84,1
10015,"Janssen, Heile",2012-12-21,1,1,4,1,2012,"HBI",5.64,1
10015,"Janssen, Heile",2012-12-21,1,1,4,1,2012,"HBI",12.62,1
10015,"Janssen, Heile",2012-12-21,1,1,4,1,2012,"HBI",17.84,1
10016,"Janssen, Heile",2012-02-20,1,3,1,1,2012,"HBI",5.64,1
10016,"Janssen, Heile",2012-02-20,1,3,1,1,2012,"HBI",12.62,1
10016,"Janssen, Heile",2012-02-20,1,3,1,1,2012,"HBI",17.84,1
10017,"Janssen, Heile",2012-02-07,1,7,2,1,2012,"HBI",5.64,1
10017,"Janssen, Heile",2012-02-07,1,7,2,1,2012,"HBI",12.62,1
10017,"Janssen, Heile",2012-02-07,1,7,2,1,2012,"HBI",17.84,1
10018,"Janssen, Heile",2012-02-03,1,7,2,1,2012,"HBI",5.64,1
10018,"Janssen, Heile",2012-02-03,1,7,2,1,2012,"HBI",12.62,1
10018,"Janssen, Heile",2012-02-03,1,7,2,1,2012,"HBI",17.84,1
10019,"Janssen, Heile",2012-02-02,1,8,2,1,2012,"HBI",5.64,1
10019,"Janssen, Heile",2012-02-02,1,8,2,1,2012,"HBI",12.62,1
10019,"Janssen, Heile",2012-02-02,1,8,2,1,2012,"HBI",17.84,1
10020,"Janssen, Heile",2012-02-07,1,8,3,1,2012,"HBI",5.64,1
10020,"Janssen, Heile",2012-02-07,1,8,3,1,2012,"HBI",12.62,1
10020,"Janssen, Heile",2012-02-07,1,8,3,1,2012,"HBI",17.84,1
10021,"Janssen, Heile",2012-02-02,1,1,1,1,2012,"HBI",5.64,1
10021,"Janssen, Heile",2012-02-02,1,1,1,1,2012,"HBI",12.62,1
10021,"Janssen, Heile",2012-02-02,1,1,1,1,2012,"HBI",17.84,1
10022,"Janssen, Heile",2012-02-03,1,4,4,1,2012,"HBI",5.64,1
10022,"Janssen, Heile",2012-02-03,1,4,4,1,2012,"HBI",12.62,1
10022,"Janssen, Heile",2012-02-03,1,4,4,1,2012,"HBI",17.84,1
10023,"Janssen, Heile",2012-02-08,1,7,2,1,2012,"HBI",5.64,1
10023,"Janssen, Heile",2012-02-08,1,7,2,1,2012,"HBI",12.62,1
10023,"Janssen, Heile",2012-02-08,1,7,2,1,2012,"HBI",17.84,1
10024,"Janssen, Heile",2012-02-21,1,7,1,1,2012,"HBI",5.64,1
10024,"Janssen, Heile",2012-02-21,1,7,1,1,2012,"HBI",12.62,1
10024,"Janssen, Heile",2012-02-21,1,7,1,1,2012,"HBI",17.84,1
10025,"Janssen, Heile",2012-02-08,1,1,4,1,2012,"HBI",5.64,1
10025,"Janssen, Heile",2012-02-08,1,1,4,1,2012,"HBI",12.62,1
10025,"Janssen, Heile",2012-02-08,1,1,4,1,2012,"HBI",17.84,1
10026,"Janssen, Heile",2012-01-26,1,8,1,1,2012,"HBI",5.64,1
10026,"Janssen, Heile",2012-01-26,1,8,1,1,2012,"HBI",12.62,1
10026,"Janssen, Heile",2012-01-26,1,8,1,1,2012,"HBI",17.84,1
10027,"Janssen, Heile",2012-01-23,1,5,2,1,2012,"HBI",5.64,1
10027,"Janssen, Heile",2012-01-23,1,5,2,1,2012,"HBI",12.62,1
10027,"Janssen, Heile",2012-01-23,1,5,2,1,2012,"HBI",17.84,1
10028,"Janssen, Heile",2012-01-24,1,7,2,1,2012,"HBI",5.64,1
10028,"Janssen, Heile",2012-01-24,1,7,2,1,2012,"HBI",12.62,1
10028,"Janssen, Heile",2012-01-24,1,7,2,1,2012,"HBI",17.84,1
10029,"Janssen, Heile",2012-01-25,1,1,1,1,2012,"HBI",5.64,1
10029,"Janssen, Heile",2012-01-25,1,1,1,1,2012,"HBI",12.62,1
10029,"Janssen, Heile",2012-01-25,1,1,1,1,2012,"HBI",17.84,2
10030,"Janssen, Heile",2012-02-09,1,4,2,1,2012,"HBI",5.64,1
10030,"Janssen, Heile",2012-02-09,1,4,2,1,2012,"HBI",12.62,1
10030,"Janssen, Heile",2012-02-09,1,4,2,1,2012,"HBI",17.84,1
10031,"Janssen, Heile",2012-01-24,1,4,4,1,2012,"HBI",5.64,1
10031,"Janssen, Heile",2012-01-24,1,4,4,1,2012,"HBI",12.62,1
10031,"Janssen, Heile",2012-01-24,1,4,4,1,2012,"HBI",17.84,1
10032,"Janssen, Heile",2012-01-25,1,8,2,1,2012,"HBI",5.64,1
10032,"Janssen, Heile",2012-01-25,1,8,2,1,2012,"HBI",12.62,1
10032,"Janssen, Heile",2012-01-25,1,8,2,1,2012,"HBI",17.84,1
10033,"Janssen, Heile",2012-02-09,1,6,4,1,2012,"HBI",5.64,1
10033,"Janssen, Heile",2012-02-09,1,6,4,1,2012,"HBI",12.62,1
10033,"Janssen, Heile",2012-02-09,1,6,4,1,2012,"HBI",17.84,1
10034,"Janssen, Heile",2012-01-26,1,6,1,1,2012,"HBI",5.64,1
10034,"Janssen, Heile",2012-01-26,1,6,1,1,2012,"HBI",12.62,1
10034,"Janssen, Heile",2012-01-26,1,6,1,1,2012,"HBI",17.84,1
10035,"Janssen, Heile",2012-02-16,1,8,1,1,2012,"HBI",5.64,1
10035,"Janssen, Heile",2012-02-16,1,8,1,1,2012,"HBI",12.62,1
10035,"Janssen, Heile",2012-02-16,1,8,1,1,2012,"HBI",17.84,1
10036,"Janssen, Heile",2012-02-16,1,3,1,1,2012,"HBI",5.64,1
10036,"Janssen, Heile",2012-02-16,1,3,1,1,2012,"HBI",12.62,1
10036,"Janssen, Heile",2012-02-16,1,3,1,1,2012,"HBI",17.84,1
10037,"Janssen, Heile",2012-02-17,1,4,2,1,2012,"HBI",5.64,1
10037,"Janssen, Heile",2012-02-17,1,4,2,1,2012,"HBI",12.62,1
10037,"Janssen, Heile",2012-02-17,1,4,2,1,2012,"HBI",17.84,1
10038,"Janssen, Heile",2012-02-22,1,1,1,1,2012,"HBI",5.64,1
10038,"Janssen, Heile",2012-02-22,1,1,1,1,2012,"HBI",12.62,1
10038,"Janssen, Heile",2012-02-22,1,1,1,1,2012,"HBI",17.84,1
10039,"Janssen, Heile",2012-02-15,1,4,1,1,2012,"HBI",5.64,1
10039,"Janssen, Heile",2012-02-15,1,4,1,1,2012,"HBI",12.62,1
10039,"Janssen, Heile",2012-02-15,1,4,1,1,2012,"HBI",17.84,1
10040,"Janssen, Heile",2012-02-22,1,1,1,1,2012,"HBI",5.64,1
10040,"Janssen, Heile",2012-02-22,1,1,1,1,2012,"HBI",12.62,1
10040,"Janssen, Heile",2012-02-22,1,1,1,1,2012,"HBI",17.84,1
10042,"Janssen, Heile",2012-02-23,1,3,2,1,2012,"HBI",5.64,1
10042,"Janssen, Heile",2012-02-23,1,3,2,1,2012,"HBI",12.62,1
10042,"Janssen, Heile",2012-02-23,1,3,2,1,2012,"HBI",17.84,1
10043,"Janssen, Heile",2012-01-09,1,4,1,1,2012,"HBI",5.64,1
10043,"Janssen, Heile",2012-01-09,1,4,1,1,2012,"HBI",12.62,1
10043,"Janssen, Heile",2012-01-09,1,4,1,1,2012,"HBI",17.84,1
30001,"Janssen, Heile",2011-07-04,1,4,2,1,2011,"HBI",5.64,1
30001,"Janssen, Heile",2011-07-04,1,4,2,1,2011,"HBI",12.62,1
30001,"Janssen, Heile",2011-07-04,1,4,2,1,2011,"HBI",17.84,1
30002,"Janssen, Heile",2011-06-16,1,8,2,1,2011,"HBI",5.64,1
30002,"Janssen, Heile",2011-06-16,1,8,2,1,2011,"HBI",12.62,1
30002,"Janssen, Heile",2011-06-16,1,8,2,1,2011,"HBI",17.84,1
30004,"Janssen, Heile",2011-07-04,1,4,4,1,2011,"HBI",5.64,1
30004,"Janssen, Heile",2011-07-04,1,4,4,1,2011,"HBI",12.62,1
30004,"Janssen, Heile",2011-07-04,1,4,4,1,2011,"HBI",17.84,1
30006,"Janssen, Heile",2011-05-04,1,5,5,1,2011,"HBI",5.64,1
30006,"Janssen, Heile",2011-05-04,1,5,5,1,2011,"HBI",12.62,1
30006,"Janssen, Heile",2011-05-04,1,5,5,1,2011,"HBI",17.84,1
30007,"Janssen, Heile",2011-05-05,1,6,2,1,2011,"HBI",5.64,1
30007,"Janssen, Heile",2011-05-05,1,6,2,1,2011,"HBI",12.62,1
30007,"Janssen, Heile",2011-05-05,1,6,2,1,2011,"HBI",17.84,1
30008,"Janssen, Heile",2011-05-14,1,8,2,1,2011,"HBI",5.64,1
30008,"Janssen, Heile",2011-05-14,1,8,2,1,2011,"HBI",12.62,1
30008,"Janssen, Heile",2011-05-14,1,8,2,1,2011,"HBI",17.84,1
30009,"Janssen, Heile",2011-05-12,1,4,1,1,2011,"HBI",5.64,1
30009,"Janssen, Heile",2011-05-12,1,4,1,1,2011,"HBI",12.62,1
30009,"Janssen, Heile",2011-05-12,1,4,1,1,2011,"HBI",17.84,2
30013,"Janssen, Heile",2011-05-14,1,4,2,1,2011,"HBI",5.64,1
30013,"Janssen, Heile",2011-05-14,1,4,2,1,2011,"HBI",12.62,1
30013,"Janssen, Heile",2011-05-14,1,4,2,1,2011,"HBI",17.84,1
30014,"Janssen, Heile",2011-05-13,1,1,1,1,2011,"HBI",5.64,1
30014,"Janssen, Heile",2011-05-13,1,1,1,1,2011,"HBI",12.62,1
30014,"Janssen, Heile",2011-05-13,1,1,1,1,2011,"HBI",17.84,1
30016,"Janssen, Heile",2011-06-14,1,1,4,1,2011,"HBI",5.64,1
30016,"Janssen, Heile",2011-06-14,1,1,4,1,2011,"HBI",12.62,1
30016,"Janssen, Heile",2011-06-14,1,1,4,1,2011,"HBI",17.84,1
30019,"Janssen, Heile",2011-05-16,1,4,1,1,2011,"HBI",5.64,1
30019,"Janssen, Heile",2011-05-16,1,4,1,1,2011,"HBI",12.62,1
30019,"Janssen, Heile",2011-05-16,1,4,1,1,2011,"HBI",17.84,2
30022,"Janssen, Heile",2011-05-16,1,4,4,1,2011,"HBI",5.64,2
30022,"Janssen, Heile",2011-05-16,1,4,4,1,2011,"HBI",12.62,1
30022,"Janssen, Heile",2011-05-16,1,4,4,1,2011,"HBI",17.84,1
30023,"Janssen, Heile",2011-06-16,1,4,4,1,2011,"HBI",5.64,1
30023,"Janssen, Heile",2011-06-16,1,4,4,1,2011,"HBI",12.62,1
30023,"Janssen, Heile",2011-06-16,1,4,4,1,2011,"HBI",17.84,1
30024,"Janssen, Heile",2011-07-05,1,4,1,1,2011,"HBI",5.64,1
30024,"Janssen, Heile",2011-07-05,1,4,1,1,2011,"HBI",12.62,1
30024,"Janssen, Heile",2011-07-05,1,4,1,1,2011,"HBI",17.84,1
30026,"Janssen, Heile",2011-07-05,1,7,1,1,2011,"HBI",5.64,1
30026,"Janssen, Heile",2011-07-05,1,7,1,1,2011,"HBI",12.62,1
30026,"Janssen, Heile",2011-07-05,1,7,1,1,2011,"HBI",17.84,1
30028,"Janssen, Heile",2011-05-06,1,4,4,1,2011,"HBI",5.64,1
30028,"Janssen, Heile",2011-05-06,1,4,4,1,2011,"HBI",12.62,1
30028,"Janssen, Heile",2011-05-06,1,4,4,1,2011,"HBI",17.84,1
30029,"Janssen, Heile",2011-07-14,1,1,4,1,2011,"HBI",5.64,1
30029,"Janssen, Heile",2011-07-14,1,1,4,1,2011,"HBI",12.62,1
30029,"Janssen, Heile",2011-07-14,1,1,4,1,2011,"HBI",17.84,1
30031,"Janssen, Heile",2011-07-06,1,1,1,1,2011,"HBI",5.64,1
30031,"Janssen, Heile",2011-07-06,1,1,1,1,2011,"HBI",12.62,1
30031,"Janssen, Heile",2011-07-06,1,1,1,1,2011,"HBI",17.84,1
30032,"Janssen, Heile",2011-07-19,1,1,1,1,2011,"HBI",5.64,1
30032,"Janssen, Heile",2011-07-19,1,1,1,1,2011,"HBI",12.62,1
30032,"Janssen, Heile",2011-07-19,1,1,1,1,2011,"HBI",17.84,1
30033,"Janssen, Heile",2011-07-14,1,4,1,1,2011,"HBI",5.64,1
30033,"Janssen, Heile",2011-07-14,1,4,1,1,2011,"HBI",12.62,1
30033,"Janssen, Heile",2011-07-14,1,4,1,1,2011,"HBI",17.84,1
30034,"Janssen, Heile",2011-07-11,1,1,2,1,2011,"HBI",5.64,1
30034,"Janssen, Heile",2011-07-11,1,1,2,1,2011,"HBI",12.62,1
30034,"Janssen, Heile",2011-07-11,1,1,2,1,2011,"HBI",17.84,1
30036,"Janssen, Heile",2011-07-13,1,1,1,1,2011,"HBI",5.64,1
30036,"Janssen, Heile",2011-07-13,1,1,1,1,2011,"HBI",12.62,1
30036,"Janssen, Heile",2011-07-13,1,1,1,1,2011,"HBI",17.84,1
30037,"Janssen, Heile",2011-07-07,1,4,1,1,2011,"HBI",5.64,1
30037,"Janssen, Heile",2011-07-07,1,4,1,1,2011,"HBI",12.62,1
30037,"Janssen, Heile",2011-07-07,1,4,1,1,2011,"HBI",17.84,2
30039,"Janssen, Heile",2011-07-11,1,1,2,1,2011,"HBI",5.64,1
30039,"Janssen, Heile",2011-07-11,1,1,2,1,2011,"HBI",12.62,1
30039,"Janssen, Heile",2011-07-11,1,1,2,1,2011,"HBI",17.84,1
30040,"Janssen, Heile",2011-05-11,1,7,4,1,2011,"HBI",5.64,1
30040,"Janssen, Heile",2011-05-11,1,7,4,1,2011,"HBI",12.62,1
30040,"Janssen, Heile",2011-05-11,1,7,4,1,2011,"HBI",17.84,1
30042,"Janssen, Heile",2011-05-09,1,1,1,1,2011,"HBI",5.64,1
30042,"Janssen, Heile",2011-05-09,1,1,1,1,2011,"HBI",12.62,1
30042,"Janssen, Heile",2011-05-09,1,1,1,1,2011,"HBI",17.84,1
30044,"Janssen, Heile",2011-05-10,1,4,1,1,2011,"HBI",5.64,1
30044,"Janssen, Heile",2011-05-10,1,4,1,1,2011,"HBI",12.62,1
30044,"Janssen, Heile",2011-05-10,1,4,1,1,2011,"HBI",17.84,1
30051,"Janssen, Heile",2011-08-23,1,5,2,1,2011,"HBI",5.64,1
30051,"Janssen, Heile",2011-08-23,1,5,2,1,2011,"HBI",12.62,1
30051,"Janssen, Heile",2011-08-23,1,5,2,1,2011,"HBI",17.84,1
30053,"Janssen, Heile",2011-10-17,1,1,1,1,2011,"HBI",5.64,1
30053,"Janssen, Heile",2011-10-17,1,1,1,1,2011,"HBI",12.62,1
30053,"Janssen, Heile",2011-10-17,1,1,1,1,2011,"HBI",17.84,1
30055,"Janssen, Heile",2011-08-23,1,4,2,1,2011,"HBI",5.64,1
30055,"Janssen, Heile",2011-08-23,1,4,2,1,2011,"HBI",12.62,1
30055,"Janssen, Heile",2011-08-23,1,4,2,1,2011,"HBI",17.84,1
30058,"Janssen, Heile",2011-08-22,1,3,1,1,2011,"HBI",5.64,1
30058,"Janssen, Heile",2011-08-22,1,3,1,1,2011,"HBI",12.62,1
30058,"Janssen, Heile",2011-08-22,1,3,1,1,2011,"HBI",17.84,1
30059,"Janssen, Heile",2011-08-24,1,4,2,1,2011,"HBI",5.64,1
30059,"Janssen, Heile",2011-08-24,1,4,2,1,2011,"HBI",12.62,1
30059,"Janssen, Heile",2011-08-24,1,4,2,1,2011,"HBI",17.84,1
30060,"Janssen, Heile",2011-08-25,1,4,2,1,2011,"HBI",5.64,1
30060,"Janssen, Heile",2011-08-25,1,4,2,1,2011,"HBI",12.62,1
30060,"Janssen, Heile",2011-08-25,1,4,2,1,2011,"HBI",17.84,1
30062,"Janssen, Heile",2011-08-22,1,1,4,1,2011,"HBI",5.64,1
30062,"Janssen, Heile",2011-08-22,1,1,4,1,2011,"HBI",12.62,1
30062,"Janssen, Heile",2011-08-22,1,1,4,1,2011,"HBI",17.84,1
30063,"Janssen, Heile",2011-09-28,1,1,2,1,2011,"HBI",5.64,1
30063,"Janssen, Heile",2011-09-28,1,1,2,1,2011,"HBI",12.62,1
30063,"Janssen, Heile",2011-09-28,1,1,2,1,2011,"HBI",17.84,1
30064,"Janssen, Heile",2011-08-24,1,4,2,1,2011,"HBI",5.64,1
30064,"Janssen, Heile",2011-08-24,1,4,2,1,2011,"HBI",12.62,1
30064,"Janssen, Heile",2011-08-24,1,4,2,1,2011,"HBI",17.84,1
30069,"Janssen, Heile",2011-07-22,1,4,1,1,2011,"HBI",5.64,1
30069,"Janssen, Heile",2011-07-22,1,4,1,1,2011,"HBI",12.62,1
30069,"Janssen, Heile",2011-07-22,1,4,1,1,2011,"HBI",17.84,1
30070,"Janssen, Heile",2011-07-20,1,4,2,1,2011,"HBI",5.64,1
30070,"Janssen, Heile",2011-07-20,1,4,2,1,2011,"HBI",12.62,1
30070,"Janssen, Heile",2011-07-20,1,4,2,1,2011,"HBI",17.84,1
30077,"Janssen, Heile",2011-09-05,1,6,1,1,2011,"HBI",5.64,1
30077,"Janssen, Heile",2011-09-05,1,6,1,1,2011,"HBI",12.62,1
30077,"Janssen, Heile",2011-09-05,1,6,1,1,2011,"HBI",17.84,1
30079,"Janssen, Heile",2011-12-01,1,4,4,1,2011,"HBI",5.64,1
30079,"Janssen, Heile",2011-12-01,1,4,4,1,2011,"HBI",12.62,1
30079,"Janssen, Heile",2011-12-01,1,4,4,1,2011,"HBI",17.84,1
30080,"Janssen, Heile",2011-12-07,1,5,2,1,2011,"HBI",5.64,1
30080,"Janssen, Heile",2011-12-07,1,5,2,1,2011,"HBI",12.62,1
30080,"Janssen, Heile",2011-12-07,1,5,2,1,2011,"HBI",17.84,1
30081,"Janssen, Heile",2011-07-19,1,4,3,1,2011,"HBI",5.64,1
30081,"Janssen, Heile",2011-07-19,1,4,3,1,2011,"HBI",12.62,1
30081,"Janssen, Heile",2011-07-19,1,4,3,1,2011,"HBI",17.84,2
30083,"Janssen, Heile",2011-11-28,1,3,1,1,2011,"HBI",5.64,1
30083,"Janssen, Heile",2011-11-28,1,3,1,1,2011,"HBI",12.62,1
30083,"Janssen, Heile",2011-11-28,1,3,1,1,2011,"HBI",17.84,1
30086,"Janssen, Heile",2011-10-17,1,4,3,1,2011,"HBI",5.64,1
30086,"Janssen, Heile",2011-10-17,1,4,3,1,2011,"HBI",12.62,1
30086,"Janssen, Heile",2011-10-17,1,4,3,1,2011,"HBI",17.84,1
30088,"Janssen, Heile",2011-10-24,1,6,2,1,2011,"HBI",5.64,1
30088,"Janssen, Heile",2011-10-24,1,6,2,1,2011,"HBI",12.62,1
30088,"Janssen, Heile",2011-10-24,1,6,2,1,2011,"HBI",17.84,1
30089,"Janssen, Heile",2011-06-29,1,2,1,1,2011,"HBI",5.64,1
30089,"Janssen, Heile",2011-06-29,1,2,1,1,2011,"HBI",12.62,1
30089,"Janssen, Heile",2011-06-29,1,2,1,1,2011,"HBI",17.84,1
30094,"Janssen, Heile",2011-06-28,1,2,2,1,2011,"HBI",5.64,1
30094,"Janssen, Heile",2011-06-28,1,2,2,1,2011,"HBI",12.62,1
30094,"Janssen, Heile",2011-06-28,1,2,2,1,2011,"HBI",17.84,1
30098,"Janssen, Heile",2011-06-09,1,7,2,1,2011,"HBI",5.64,1
30098,"Janssen, Heile",2011-06-09,1,7,2,1,2011,"HBI",12.62,1
30098,"Janssen, Heile",2011-06-09,1,7,2,1,2011,"HBI",17.84,1
30099,"Janssen, Heile",2011-11-16,1,2,4,1,2011,"HBI",5.64,1
30099,"Janssen, Heile",2011-11-16,1,2,4,1,2011,"HBI",12.62,1
30099,"Janssen, Heile",2011-11-16,1,2,4,1,2011,"HBI",17.84,1
30105,"Janssen, Heile",2011-11-15,1,2,2,1,2011,"HBI",5.64,1
30105,"Janssen, Heile",2011-11-15,1,2,2,1,2011,"HBI",12.62,1
30105,"Janssen, Heile",2011-11-15,1,2,2,1,2011,"HBI",17.84,1
30107,"Janssen, Heile",2011-11-29,1,2,4,1,2011,"HBI",5.64,1
30107,"Janssen, Heile",2011-11-29,1,2,4,1,2011,"HBI",12.62,1
30107,"Janssen, Heile",2011-11-29,1,2,4,1,2011,"HBI",17.84,1
30109,"Janssen, Heile",2011-11-29,1,7,2,1,2011,"HBI",5.64,1
30109,"Janssen, Heile",2011-11-29,1,7,2,1,2011,"HBI",12.62,1
30109,"Janssen, Heile",2011-11-29,1,7,2,1,2011,"HBI",17.84,1
30110,"Janssen, Heile",2011-07-01,1,2,1,1,2011,"HBI",5.64,1
30110,"Janssen, Heile",2011-07-01,1,2,1,1,2011,"HBI",12.62,1
30110,"Janssen, Heile",2011-07-01,1,2,1,1,2011,"HBI",17.84,1
30111,"Janssen, Heile",2011-06-30,1,6,2,1,2011,"HBI",5.64,1
30111,"Janssen, Heile",2011-06-30,1,6,2,1,2011,"HBI",12.62,1
30111,"Janssen, Heile",2011-06-30,1,6,2,1,2011,"HBI",17.84,1
30112,"Janssen, Heile",2011-11-15,1,2,1,1,2011,"HBI",5.64,1
30112,"Janssen, Heile",2011-11-15,1,2,1,1,2011,"HBI",12.62,1
30112,"Janssen, Heile",2011-11-15,1,2,1,1,2011,"HBI",17.84,1
30118,"Janssen, Heile",2011-06-07,1,2,1,1,2011,"HBI",5.64,1
30118,"Janssen, Heile",2011-06-07,1,2,1,1,2011,"HBI",12.62,1
30118,"Janssen, Heile",2011-06-07,1,2,1,1,2011,"HBI",17.84,1
30119,"Janssen, Heile",2011-07-26,1,3,1,1,2011,"HBI",5.64,1
30119,"Janssen, Heile",2011-07-26,1,3,1,1,2011,"HBI",12.62,1
30119,"Janssen, Heile",2011-07-26,1,3,1,1,2011,"HBI",17.84,1
30123,"Janssen, Heile",2011-08-29,1,2,2,1,2011,"HBI",5.64,1
30123,"Janssen, Heile",2011-08-29,1,2,2,1,2011,"HBI",12.62,1
30123,"Janssen, Heile",2011-08-29,1,2,2,1,2011,"HBI",17.84,1
30125,"Janssen, Heile",2011-08-29,1,2,4,1,2011,"HBI",5.64,1
30125,"Janssen, Heile",2011-08-29,1,2,4,1,2011,"HBI",12.62,1
30125,"Janssen, Heile",2011-08-29,1,2,4,1,2011,"HBI",17.84,1
30127,"Janssen, Held",2011-05-26,1,1,1,1,2011,"HBI",5.64,1
30127,"Janssen, Held",2011-05-26,1,1,1,1,2011,"HBI",12.62,1
30127,"Janssen, Held",2011-05-26,1,1,1,1,2011,"HBI",17.84,1
30128,"Janssen, Heile",2011-07-27,1,6,1,1,2011,"HBI",5.64,1
30128,"Janssen, Heile",2011-07-27,1,6,1,1,2011,"HBI",12.62,1
30128,"Janssen, Heile",2011-07-27,1,6,1,1,2011,"HBI",17.84,1
30129,"Janssen, Heile",2011-07-27,1,1,1,1,2011,"HBI",5.64,1
30129,"Janssen, Heile",2011-07-27,1,1,1,1,2011,"HBI",12.62,1
30129,"Janssen, Heile",2011-07-27,1,1,1,1,2011,"HBI",17.84,1
30130,"Janssen, Heile",2011-11-22,1,2,4,1,2011,"HBI",5.64,1
30130,"Janssen, Heile",2011-11-22,1,2,4,1,2011,"HBI",12.62,1
30130,"Janssen, Heile",2011-11-22,1,2,4,1,2011,"HBI",17.84,1
30131,"Janssen, Heile",2011-11-22,1,2,1,1,2011,"HBI",5.64,1
30131,"Janssen, Heile",2011-11-22,1,2,1,1,2011,"HBI",12.62,1
30131,"Janssen, Heile",2011-11-22,1,2,1,1,2011,"HBI",17.84,1
30132,"Janssen, Held",2011-05-26,1,3,1,1,2011,"HBI",5.64,1
30132,"Janssen, Held",2011-05-26,1,3,1,1,2011,"HBI",12.62,1
30132,"Janssen, Held",2011-05-26,1,3,1,1,2011,"HBI",17.84,1
30138,"Janssen, Heile",2011-06-06,1,2,2,1,2011,"HBI",5.64,1
30138,"Janssen, Heile",2011-06-06,1,2,2,1,2011,"HBI",12.62,1
30138,"Janssen, Heile",2011-06-06,1,2,2,1,2011,"HBI",17.84,1
30139,"Janssen, Held",2011-05-23,1,2,1,1,2011,"HBI",5.64,1
30139,"Janssen, Held",2011-05-23,1,2,1,1,2011,"HBI",12.62,1
30139,"Janssen, Held",2011-05-23,1,2,1,1,2011,"HBI",17.84,1
30141,"Janssen, Held",2011-05-25,1,2,1,1,2011,"HBI",5.64,1
30141,"Janssen, Held",2011-05-25,1,2,1,1,2011,"HBI",12.62,1
30141,"Janssen, Held",2011-05-25,1,2,1,1,2011,"HBI",17.84,1
30142,"Janssen, Heile",2011-11-24,1,2,4,1,2011,"HBI",5.64,1
30142,"Janssen, Heile",2011-11-24,1,2,4,1,2011,"HBI",12.62,1
30142,"Janssen, Heile",2011-11-24,1,2,4,1,2011,"HBI",17.84,1
30143,"Janssen, Heile",2011-07-25,1,8,1,1,2011,"HBI",5.64,1
30143,"Janssen, Heile",2011-07-25,1,8,1,1,2011,"HBI",12.62,1
