"plot_ID","CCS_nr","CCS_position","CCS_dist","CCS_RG_inv_status","CCS_max_dist_cm","inv_year","inv"
70007,2,"o",1000,2,500,2012,"HBI"
70007,3,"s",1000,1,298,2012,"HBI"
70007,4,"w",1000,2,500,2012,"HBI"
70008,1,"n",1000,1,253,2012,"HBI"
70008,2,"o",1000,1,125,2012,"HBI"
70008,3,"s",1000,1,330,2012,"HBI"
70008,4,"w",1000,2,500,2012,"HBI"
70009,1,"n",1000,2,500,2012,"HBI"
70009,2,"o",1000,1,463,2012,"HBI"
70009,3,"s",1000,1,254,2012,"HBI"
70009,4,"w",1000,2,500,2012,"HBI"
70010,1,"n",1000,1,326,2012,"HBI"
70010,2,"o",1000,1,178,2012,"HBI"
70010,3,"s",1000,1,143,2012,"HBI"
70010,4,"w",1000,1,300,2012,"HBI"
70011,1,"n",1000,1,198,2012,"HBI"
70011,2,"o",1000,1,182,2012,"HBI"
70011,3,"s",1000,1,498,2012,"HBI"
70011,4,"w",1000,1,412,2012,"HBI"
70012,1,"n",1000,1,312,2012,"HBI"
70012,2,"o",1000,1,124,2012,"HBI"
70012,3,"s",1000,1,289,2012,"HBI"
70012,4,"w",1000,1,132,2012,"HBI"
70013,1,"n",1000,1,418,2012,"HBI"
70013,2,"o",1000,1,90,2012,"HBI"
70013,3,"s",1000,1,143,2012,"HBI"
70013,4,"w",1000,1,263,2012,"HBI"
70014,1,"n",1000,2,500,2012,"HBI"
70014,2,"o",1000,1,370,2012,"HBI"
70014,3,"s",1000,2,500,2012,"HBI"
70014,4,"w",1000,2,500,2012,"HBI"
70015,1,"n",1000,2,500,2012,"HBI"
70015,2,"o",1000,1,441,2012,"HBI"
70015,3,"s",1000,1,424,2012,"HBI"
70015,4,"w",1000,2,500,2012,"HBI"
70016,1,"n",1000,1,138,2012,"HBI"
70016,2,"o",1000,1,356,2012,"HBI"
70016,3,"s",1000,1,476,2012,"HBI"
70016,4,"w",1000,1,406,2012,"HBI"
70017,1,"n",1000,1,170,2012,"HBI"
70017,2,"o",1000,1,202,2012,"HBI"
70017,3,"s",1000,1,198,2012,"HBI"
70017,4,"w",1000,1,215,2012,"HBI"
70018,1,"n",1000,1,330,2012,"HBI"
70018,2,"o",1000,2,500,2012,"HBI"
70018,3,"s",1000,2,500,2012,"HBI"
70018,4,"w",1000,2,500,2012,"HBI"
70019,1,"n",1000,2,500,2012,"HBI"
70019,2,"o",1000,2,500,2012,"HBI"
70019,3,"s",1000,2,500,2012,"HBI"
70019,4,"w",1000,2,500,2012,"HBI"
70020,1,"n",1000,1,137,2012,"HBI"
70020,2,"o",1000,1,174,2012,"HBI"
70020,3,"s",1000,1,172,2012,"HBI"
70020,4,"w",1000,1,163,2012,"HBI"
70021,1,"n",1000,1,285,2012,"HBI"
70021,2,"o",1000,1,160,2012,"HBI"
70021,3,"s",1000,1,253,2012,"HBI"
70021,4,"w",1000,1,125,2012,"HBI"
70022,1,"n",1000,1,491,2012,"HBI"
70022,2,"o",1000,1,432,2012,"HBI"
70022,3,"s",1000,1,491,2012,"HBI"
70022,4,"w",1000,1,468,2012,"HBI"
70023,1,"n",1000,1,465,2012,"HBI"
70023,2,"o",1000,2,500,2012,"HBI"
70023,3,"s",1000,1,351,2012,"HBI"
70023,4,"w",1000,2,500,2012,"HBI"
70024,1,"n",1000,2,500,2012,"HBI"
70024,2,"o",1000,2,500,2012,"HBI"
70024,3,"s",1000,2,500,2012,"HBI"
70024,4,"w",1000,2,500,2012,"HBI"
70025,1,"n",1000,2,500,2012,"HBI"
70025,2,"o",1000,1,480,2012,"HBI"
70025,3,"s",1000,1,422,2012,"HBI"
70025,4,"w",1000,2,500,2012,"HBI"
70026,1,"n",1000,1,498,2012,"HBI"
70026,2,"o",1000,1,382,2012,"HBI"
70026,3,"s",1000,2,500,2012,"HBI"
70026,4,"w",1000,1,433,2012,"HBI"
70027,1,"n",1000,1,448,2012,"HBI"
70027,2,"o",1000,1,454,2012,"HBI"
70027,3,"s",1000,1,451,2012,"HBI"
70027,4,"w",1000,1,394,2012,"HBI"
70028,1,"n",1000,1,158,2012,"HBI"
70028,2,"o",1000,1,228,2012,"HBI"
70028,3,"s",1000,1,348,2012,"HBI"
70028,4,"w",1000,1,379,2012,"HBI"
70029,1,"n",1000,1,99,2012,"HBI"
70029,2,"o",1000,1,407,2012,"HBI"
70029,3,"s",1000,1,390,2012,"HBI"
70029,4,"w",1000,1,330,2012,"HBI"
70030,1,"n",1000,1,339,2012,"HBI"
70030,2,"o",1000,1,230,2012,"HBI"
70030,3,"s",1000,1,248,2012,"HBI"
70030,4,"w",1000,1,319,2012,"HBI"
70031,1,"n",1000,1,230,2012,"HBI"
70031,2,"o",1000,1,349,2012,"HBI"
70031,3,"s",1000,1,218,2012,"HBI"
70031,4,"w",1000,1,433,2012,"HBI"
70032,1,"n",1000,1,495,2012,"HBI"
70032,2,"o",1000,2,500,2012,"HBI"
70032,3,"s",1000,1,130,2012,"HBI"
70032,4,"w",1000,1,320,2012,"HBI"
70033,1,"n",1000,1,453,2012,"HBI"
70033,2,"o",1000,1,498,2012,"HBI"
70033,3,"s",1000,1,441,2012,"HBI"
70033,4,"w",1000,1,444,2012,"HBI"
70034,1,"n",1000,2,500,2012,"HBI"
70034,2,"o",1000,1,484,2012,"HBI"
70034,3,"s",1000,1,382,2012,"HBI"
70034,4,"w",1000,2,500,2012,"HBI"
70035,1,"n",1000,2,500,2012,"HBI"
70035,2,"o",1000,1,334,2012,"HBI"
70035,3,"s",1000,2,500,2012,"HBI"
70035,4,"w",1000,1,476,2012,"HBI"
70036,1,"n",1000,1,393,2012,"HBI"
70036,2,"o",1000,1,367,2012,"HBI"
70036,3,"s",1000,1,467,2012,"HBI"
70036,4,"w",1000,1,194,2012,"HBI"
70037,1,"n",1000,1,356,2012,"HBI"
70037,2,"o",1000,1,435,2012,"HBI"
70037,3,"s",1000,1,422,2012,"HBI"
70037,4,"w",1000,1,455,2012,"HBI"
70038,1,"n",1000,1,197,2012,"HBI"
70038,2,"o",1000,1,215,2012,"HBI"
70038,3,"s",1000,1,373,2012,"HBI"
70038,4,"w",1000,1,195,2012,"HBI"
70039,1,"n",1000,1,133,2012,"HBI"
70039,2,"o",1000,1,334,2012,"HBI"
70039,3,"s",1000,1,241,2012,"HBI"
70039,4,"w",1000,1,197,2012,"HBI"
70040,1,"n",1000,1,378,2012,"HBI"
70040,2,"o",1000,1,478,2012,"HBI"
70040,3,"s",1000,1,466,2012,"HBI"
70040,4,"w",1000,1,313,2012,"HBI"
70041,1,"n",1000,1,75,2012,"HBI"
70041,2,"o",1000,1,135,2012,"HBI"
70041,3,"s",1000,1,243,2012,"HBI"
70041,4,"w",1000,1,182,2012,"HBI"
70042,1,"n",1000,1,296,2012,"HBI"
70042,2,"o",1000,1,348,2012,"HBI"
70042,3,"s",1000,1,333,2012,"HBI"
70042,4,"w",1000,1,197,2012,"HBI"
70043,1,"n",1000,1,240,2012,"HBI"
70043,2,"o",1000,1,436,2012,"HBI"
70043,3,"s",1000,1,495,2012,"HBI"
70043,4,"w",1000,1,178,2012,"HBI"
70044,1,"n",1000,1,381,2012,"HBI"
70044,2,"o",1000,1,343,2012,"HBI"
70044,3,"s",1000,1,404,2012,"HBI"
70044,4,"w",1000,1,281,2012,"HBI"
70045,1,"n",1000,1,257,2012,"HBI"
70045,2,"o",1000,2,500,2012,"HBI"
70045,3,"s",1000,2,500,2012,"HBI"
70045,4,"w",1000,2,500,2012,"HBI"
70046,1,"n",1000,1,374,2012,"HBI"
70046,2,"o",1000,1,354,2012,"HBI"
70046,3,"s",1000,1,273,2012,"HBI"
70046,4,"w",1000,1,415,2012,"HBI"
70047,1,"n",1000,2,500,2012,"HBI"
70047,2,"o",1000,2,500,2012,"HBI"
70047,3,"s",1000,2,500,2012,"HBI"
70047,4,"w",1000,2,500,2012,"HBI"
70048,1,"n",1000,1,398,2012,"HBI"
70048,2,"o",1000,1,72,2012,"HBI"
70048,3,"s",1000,1,235,2012,"HBI"
70048,4,"w",1000,1,472,2012,"HBI"
70049,1,"n",1000,1,200,2012,"HBI"
70049,2,"o",1000,1,332,2012,"HBI"
70049,3,"s",1000,1,399,2012,"HBI"
70049,4,"w",1000,1,156,2012,"HBI"
70050,1,"n",1000,1,49,2012,"HBI"
70050,2,"o",1000,1,70,2012,"HBI"
70050,3,"s",1000,1,49,2012,"HBI"
70050,4,"w",1000,1,39,2012,"HBI"
70051,1,"n",1000,1,37,2012,"HBI"
70051,2,"o",1000,1,373,2012,"HBI"
70051,3,"s",1000,1,443,2012,"HBI"
70051,4,"w",1000,1,182,2012,"HBI"
70052,1,"n",1000,1,462,2012,"HBI"
70052,2,"o",1000,1,491,2012,"HBI"
70052,3,"s",1000,2,500,2012,"HBI"
70052,4,"w",1000,2,500,2012,"HBI"
70053,1,"n",1000,1,157,2012,"HBI"
70053,2,"o",1000,1,341,2012,"HBI"
70053,3,"s",1000,1,216,2012,"HBI"
70053,4,"w",1000,1,472,2012,"HBI"
70054,1,"n",1000,1,155,2012,"HBI"
70054,2,"o",1000,1,137,2012,"HBI"
70054,3,"s",1000,1,217,2012,"HBI"
70054,4,"w",1000,1,225,2012,"HBI"
70055,1,"n",1000,1,135,2012,"HBI"
70055,2,"o",1000,1,487,2012,"HBI"
70055,3,"s",1000,1,488,2012,"HBI"
70055,4,"w",1000,2,500,2012,"HBI"
70056,1,"n",1000,1,254,2012,"HBI"
70056,2,"o",1000,1,303,2012,"HBI"
70056,3,"s",1000,1,334,2012,"HBI"
70056,4,"w",1000,1,390,2012,"HBI"
70057,1,"n",1000,1,240,2012,"HBI"
70057,2,"o",1000,1,214,2012,"HBI"
70057,3,"s",1000,1,334,2012,"HBI"
70057,4,"w",1000,1,346,2012,"HBI"
70058,1,"n",1000,1,333,2012,"HBI"
70058,2,"o",1000,1,445,2012,"HBI"
70058,3,"s",1000,1,353,2012,"HBI"
70058,4,"w",1000,1,435,2012,"HBI"
70059,1,"n",1000,1,170,2012,"HBI"
70059,2,"o",1000,1,105,2012,"HBI"
70059,3,"s",1000,1,477,2012,"HBI"
70059,4,"w",1000,1,493,2012,"HBI"
70060,1,"n",1000,2,500,2012,"HBI"
70060,2,"o",1000,2,500,2012,"HBI"
70060,3,"s",1000,1,496,2012,"HBI"
70060,4,"w",1000,1,498,2012,"HBI"
70061,1,"n",1000,1,450,2012,"HBI"
70061,2,"o",1000,1,347,2012,"HBI"
70061,3,"s",1600,1,271,2012,"HBI"
70061,4,"w",1000,1,90,2012,"HBI"
70062,1,"n",1000,1,495,2012,"HBI"
70062,2,"o",1000,1,329,2012,"HBI"
70062,3,"s",1000,1,463,2012,"HBI"
70062,4,"w",1000,1,462,2012,"HBI"
70063,1,"n",1000,1,285,2012,"HBI"
70063,2,"o",1000,1,108,2012,"HBI"
70063,3,"s",1000,1,170,2012,"HBI"
70063,4,"w",1000,1,444,2012,"HBI"
70064,1,"n",1000,2,500,2012,"HBI"
70064,2,"o",1000,2,500,2012,"HBI"
70064,3,"s",1000,1,185,2012,"HBI"
70064,4,"w",1000,1,412,2012,"HBI"
70065,1,"n",1000,1,211,2012,"HBI"
70065,2,"o",1000,1,394,2012,"HBI"
70065,3,"s",1000,1,480,2012,"HBI"
70065,4,"w",1000,1,421,2012,"HBI"
70066,1,"n",1000,1,319,2012,"HBI"
70066,2,"o",1000,1,323,2012,"HBI"
70066,3,"s",1000,1,183,2012,"HBI"
70066,4,"w",1000,1,324,2012,"HBI"
70067,1,"n",1000,1,459,2012,"HBI"
70067,2,"o",1000,1,493,2012,"HBI"
70067,3,"s",1000,1,318,2012,"HBI"
70067,4,"w",1000,2,500,2012,"HBI"
70068,1,"n",1000,1,340,2012,"HBI"
70068,2,"o",1000,1,230,2012,"HBI"
70068,3,"s",1000,1,139,2012,"HBI"
70068,4,"w",1000,1,68,2012,"HBI"
70069,1,"n",1000,2,500,2012,"HBI"
70069,2,"o",1000,1,405,2012,"HBI"
70069,3,"s",1000,1,7,2012,"HBI"
70069,4,"w",1000,1,370,2012,"HBI"
70070,1,"n",1000,1,165,2011,"HBI"
70070,2,"o",1000,1,272,2011,"HBI"
70070,3,"s",1000,1,95,2011,"HBI"
70070,4,"w",1000,1,195,2011,"HBI"
70071,1,"n",1000,1,140,2012,"HBI"
70071,2,"o",1000,1,73,2012,"HBI"
70071,3,"s",1000,1,121,2012,"HBI"
70071,4,"w",1000,1,157,2012,"HBI"
70072,1,"n",1000,1,14,2012,"HBI"
70072,2,"o",1000,1,216,2012,"HBI"
70072,3,"s",1000,2,500,2012,"HBI"
70072,4,"w",1000,1,327,2012,"HBI"
70073,1,"n",1000,1,351,2012,"HBI"
70073,2,"o",1000,1,423,2012,"HBI"
70073,3,"s",1000,1,397,2012,"HBI"
70073,4,"w",1000,1,492,2012,"HBI"
70074,1,"n",1000,2,500,2012,"HBI"
70074,2,"o",1000,2,500,2012,"HBI"
70074,3,"s",1000,2,500,2012,"HBI"
70074,4,"w",1000,2,500,2012,"HBI"
70075,1,"n",1000,1,140,2012,"HBI"
70075,2,"o",1000,2,500,2012,"HBI"
70075,3,"s",1000,1,137,2012,"HBI"
70075,4,"w",1000,1,208,2012,"HBI"
70076,1,"n",1000,1,317,2012,"HBI"
70076,2,"o",1000,1,223,2012,"HBI"
70076,3,"s",1000,1,150,2012,"HBI"
70076,4,"w",1000,1,198,2012,"HBI"
70077,1,"n",1000,1,280,2012,"HBI"
70077,2,"o",1000,2,500,2012,"HBI"
70077,3,"s",1000,1,495,2012,"HBI"
70077,4,"w",1000,1,495,2012,"HBI"
70078,1,"n",1000,2,500,2012,"HBI"
70078,2,"o",1000,1,399,2012,"HBI"
70078,3,"s",1000,1,278,2012,"HBI"
70078,4,"w",1000,2,500,2012,"HBI"
70079,1,"n",1000,1,447,2012,"HBI"
70079,2,"o",1000,1,459,2012,"HBI"
70079,3,"s",1000,1,420,2012,"HBI"
70079,4,"w",1000,1,463,2012,"HBI"
70080,1,"n",1000,1,478,2012,"HBI"
70080,2,"o",1000,1,311,2012,"HBI"
70080,3,"s",1000,1,319,2012,"HBI"
70080,4,"w",1000,1,207,2012,"HBI"
70081,1,"n",1000,1,128,2012,"HBI"
70081,2,"o",1000,1,143,2012,"HBI"
70081,3,"s",1000,1,200,2012,"HBI"
70081,4,"w",1000,1,160,2012,"HBI"
70082,1,"n",1000,1,428,2012,"HBI"
70082,2,"o",1000,1,480,2012,"HBI"
70082,3,"s",1000,1,329,2012,"HBI"
70082,4,"w",1000,1,493,2012,"HBI"
70083,1,"n",1000,1,449,2012,"HBI"
70083,2,"o",1000,1,486,2012,"HBI"
70083,3,"s",1000,1,310,2012,"HBI"
70083,4,"w",1000,1,480,2012,"HBI"
70084,1,"n",1000,2,500,2012,"HBI"
70084,2,"o",1000,1,287,2012,"HBI"
70084,3,"s",1000,2,500,2012,"HBI"
70084,4,"w",1000,2,500,2012,"HBI"
70085,1,"n",1000,1,466,2012,"HBI"
70085,2,"o",1000,2,500,2012,"HBI"
70085,3,"s",1000,2,500,2012,"HBI"
70085,4,"w",1000,1,419,2012,"HBI"
70086,1,"n",1000,1,240,2012,"HBI"
70086,2,"o",1000,1,158,2012,"HBI"
70086,3,"s",1000,1,205,2012,"HBI"
70086,4,"w",1000,1,483,2012,"HBI"
70087,1,"n",1000,2,500,2012,"HBI"
70087,2,"o",1000,2,500,2012,"HBI"
70087,3,"s",1000,2,500,2012,"HBI"
70087,4,"w",1000,2,500,2012,"HBI"
70088,1,"n",1000,1,86,2011,"HBI"
70088,2,"o",1000,1,211,2011,"HBI"
70088,3,"s",1000,1,38,2011,"HBI"
70088,4,"w",1000,1,106,2011,"HBI"
70089,1,"n",1000,1,140,2012,"HBI"
70089,2,"o",1000,1,487,2012,"HBI"
70089,3,"s",1000,1,302,2012,"HBI"
70089,4,"w",1000,1,105,2012,"HBI"
70090,1,"n",1000,1,180,2012,"HBI"
70090,2,"o",1000,1,223,2012,"HBI"
70090,3,"s",1000,1,302,2012,"HBI"
70090,4,"w",1000,1,370,2012,"HBI"
70091,1,"n",1000,1,315,2011,"HBI"
70091,2,"o",1000,1,400,2011,"HBI"
70091,3,"s",1000,1,495,2011,"HBI"
70091,4,"w",1000,1,465,2011,"HBI"
70092,1,"n",1000,2,500,2011,"HBI"
70092,2,"o",1000,1,350,2011,"HBI"
70092,3,"s",1000,1,406,2011,"HBI"
70092,4,"w",1000,2,500,2011,"HBI"
70093,1,"n",1000,1,80,2012,"HBI"
70093,2,"o",1000,1,104,2012,"HBI"
70093,3,"s",1000,1,63,2012,"HBI"
70093,4,"w",1000,1,38,2012,"HBI"
70094,1,"n",1000,1,384,2012,"HBI"
70094,2,"o",1000,1,268,2012,"HBI"
70094,3,"s",1000,1,109,2012,"HBI"
70094,4,"w",1000,1,324,2012,"HBI"
70095,1,"n",1000,1,208,2012,"HBI"
70095,2,"o",1000,1,262,2012,"HBI"
70095,3,"s",1000,1,495,2012,"HBI"
70095,4,"w",1000,1,320,2012,"HBI"
70096,1,"n",1000,1,228,2011,"HBI"
70096,2,"o",1000,2,500,2011,"HBI"
70096,3,"s",1000,1,174,2011,"HBI"
70096,4,"w",1000,1,354,2011,"HBI"
70097,1,"n",1000,2,500,2011,"HBI"
70097,2,"o",1000,2,500,2011,"HBI"
70097,3,"s",1000,2,500,2011,"HBI"
70097,4,"w",1000,2,500,2011,"HBI"
70098,1,"n",1000,1,480,2012,"HBI"
70098,2,"o",1000,1,370,2012,"HBI"
70098,3,"s",1000,1,460,2012,"HBI"
70098,4,"w",1000,1,264,2012,"HBI"
70099,1,"n",1000,1,222,2012,"HBI"
70099,2,"o",1000,1,147,2012,"HBI"
70099,3,"s",1000,1,254,2012,"HBI"
70099,4,"w",1000,1,77,2012,"HBI"
70100,1,"n",1000,1,190,2011,"HBI"
70100,2,"o",1000,1,390,2011,"HBI"
70100,3,"s",1000,1,465,2011,"HBI"
70100,4,"w",1000,1,495,2011,"HBI"
70101,1,"n",1000,1,165,2012,"HBI"
70101,2,"o",1000,1,160,2012,"HBI"
70101,3,"s",1000,1,345,2012,"HBI"
70101,4,"w",1000,1,113,2012,"HBI"
70102,1,"n",1000,2,500,2012,"HBI"
70102,2,"o",1000,2,500,2012,"HBI"
70102,3,"s",1000,1,361,2012,"HBI"
70102,4,"w",1000,1,394,2012,"HBI"
70103,1,"n",1000,1,418,2012,"HBI"
70103,2,"o",1000,1,393,2012,"HBI"
70103,3,"s",1000,1,386,2012,"HBI"
70103,4,"w",1000,1,445,2012,"HBI"
70104,1,"n",1000,1,390,2012,"HBI"
70104,2,"o",1000,1,377,2012,"HBI"
70104,3,"s",1000,1,258,2012,"HBI"
70104,4,"w",1000,1,490,2012,"HBI"
70105,1,"n",1000,1,463,2012,"HBI"
70105,2,"o",1000,1,454,2012,"HBI"
70105,3,"s",1000,1,387,2012,"HBI"
70105,4,"w",1000,1,415,2012,"HBI"
70106,1,"n",1000,1,365,2012,"HBI"
70106,2,"o",1000,1,489,2012,"HBI"
70106,3,"s",1000,1,395,2012,"HBI"
70106,4,"w",1000,1,454,2012,"HBI"
70107,1,"n",1000,1,88,2012,"HBI"
70107,2,"o",1000,1,175,2012,"HBI"
70107,3,"s",1000,1,118,2012,"HBI"
70107,4,"w",1000,1,161,2012,"HBI"
70108,1,"n",1000,1,498,2012,"HBI"
70108,2,"o",1000,1,470,2012,"HBI"
70108,3,"s",1000,1,450,2012,"HBI"
70108,4,"w",1000,1,482,2012,"HBI"
70109,1,"n",1000,1,351,2012,"HBI"
70109,2,"o",1000,1,327,2012,"HBI"
70109,3,"s",1000,1,309,2012,"HBI"
70109,4,"w",1000,1,150,2012,"HBI"
70110,1,"n",1000,2,500,2012,"HBI"
70110,2,"o",1000,2,500,2012,"HBI"
70110,3,"s",1000,2,500,2012,"HBI"
70110,4,"w",1000,2,500,2012,"HBI"
70111,1,"n",1000,1,432,2012,"HBI"
70111,2,"o",1000,2,500,2012,"HBI"
70111,3,"s",1000,1,486,2012,"HBI"
70111,4,"w",1000,1,296,2012,"HBI"
70112,1,"n",1000,1,294,2012,"HBI"
70112,2,"o",1000,2,500,2012,"HBI"
70112,3,"s",1000,1,183,2012,"HBI"
70112,4,"w",1000,1,407,2012,"HBI"
70113,1,"n",1000,1,283,2012,"HBI"
70113,2,"o",1000,1,129,2012,"HBI"
70113,3,"s",1000,1,218,2012,"HBI"
70113,4,"w",1000,1,244,2012,"HBI"
70114,1,"n",1000,1,330,2012,"HBI"
70114,2,"o",1000,2,500,2012,"HBI"
70114,3,"s",1000,2,500,2012,"HBI"
70114,4,"w",1000,2,500,2012,"HBI"
70115,1,"n",1000,1,79,2012,"HBI"
70115,2,"o",1000,1,90,2012,"HBI"
70115,3,"s",1000,1,110,2012,"HBI"
70115,4,"w",1000,1,190,2012,"HBI"
70116,1,"n",1000,1,395,2012,"HBI"
70116,2,"o",1000,1,441,2012,"HBI"
70116,3,"s",1000,2,500,2012,"HBI"
70116,4,"w",1000,1,440,2012,"HBI"
70117,1,"n",1000,1,344,2012,"HBI"
70117,2,"o",1000,1,325,2012,"HBI"
70117,3,"s",1000,2,500,2012,"HBI"
70117,4,"w",1000,1,487,2012,"HBI"
70118,1,"n",1000,1,373,2012,"HBI"
70118,2,"o",1000,1,424,2012,"HBI"
70118,3,"s",1000,1,282,2012,"HBI"
70118,4,"w",1000,1,434,2012,"HBI"
70119,1,"n",1000,1,180,2012,"HBI"
70119,2,"o",1000,1,246,2012,"HBI"
70119,3,"s",1000,1,220,2012,"HBI"
70119,4,"w",1000,1,100,2012,"HBI"
70120,1,"n",1000,1,495,2012,"HBI"
70120,2,"o",1000,1,435,2012,"HBI"
70120,3,"s",1000,1,172,2012,"HBI"
70120,4,"w",1000,1,381,2012,"HBI"
70121,1,"n",1000,1,374,2012,"HBI"
70121,2,"o",1000,1,460,2012,"HBI"
70121,3,"s",1000,1,464,2012,"HBI"
70121,4,"w",1000,1,498,2012,"HBI"
70122,1,"n",1000,2,500,2012,"HBI"
70122,2,"o",1000,2,500,2012,"HBI"
70122,3,"s",1000,2,500,2012,"HBI"
70122,4,"w",1000,2,500,2012,"HBI"
70123,1,"n",1000,1,205,2012,"HBI"
70123,2,"o",1000,2,500,2012,"HBI"
70123,3,"s",1000,2,500,2012,"HBI"
70123,4,"w",1000,2,500,2012,"HBI"
70124,2,"o",1000,1,204,2012,"HBI"
70124,3,"s",1000,1,174,2012,"HBI"
70124,4,"w",1000,1,128,2012,"HBI"
70125,1,"n",1000,1,327,2012,"HBI"
70125,2,"o",1000,1,368,2012,"HBI"
70125,3,"s",1000,1,378,2012,"HBI"
70125,4,"w",1000,2,500,2012,"HBI"
70126,1,"n",1000,1,340,2012,"HBI"
70126,2,"o",1000,1,484,2012,"HBI"
70126,3,"s",1000,1,478,2012,"HBI"
70126,4,"w",1000,1,476,2012,"HBI"
70127,1,"n",1000,2,500,2012,"HBI"
70127,2,"o",1000,2,500,2012,"HBI"
70127,3,"s",1000,2,500,2012,"HBI"
70127,4,"w",1000,2,500,2012,"HBI"
70128,1,"n",1000,1,418,2012,"HBI"
70128,2,"o",1000,1,473,2012,"HBI"
70128,3,"s",1000,1,312,2012,"HBI"
70128,4,"w",1000,1,340,2012,"HBI"
70129,1,"n",1000,1,233,2012,"HBI"
70129,2,"o",1000,1,177,2012,"HBI"
70129,3,"s",1000,1,159,2012,"HBI"
70129,4,"w",1000,1,420,2012,"HBI"
70130,1,"n",1000,1,280,2012,"HBI"
70130,2,"o",1000,1,160,2012,"HBI"
70130,3,"s",1000,1,410,2012,"HBI"
70130,4,"w",1000,1,394,2012,"HBI"
70131,1,"n",1000,1,190,2012,"HBI"
70131,2,"o",1000,1,204,2012,"HBI"
70131,3,"s",1000,1,195,2012,"HBI"
70131,4,"w",1000,1,175,2012,"HBI"
70132,1,"n",1000,1,440,2012,"HBI"
70132,2,"o",1000,1,441,2012,"HBI"
70132,3,"s",1000,2,500,2012,"HBI"
70132,4,"w",1000,1,432,2012,"HBI"
70133,1,"n",1000,1,143,2012,"HBI"
70133,2,"o",1000,1,228,2012,"HBI"
70133,3,"s",1000,1,174,2012,"HBI"
70133,4,"w",1000,1,155,2012,"HBI"
70134,1,"n",1000,1,495,2012,"HBI"
70134,2,"o",1000,1,473,2012,"HBI"
70134,3,"s",1000,1,479,2012,"HBI"
70134,4,"w",1000,2,500,2012,"HBI"
70135,1,"n",1000,1,186,2012,"HBI"
70135,2,"o",1000,1,439,2012,"HBI"
70135,3,"s",1000,1,248,2012,"HBI"
70135,4,"w",1000,2,500,2012,"HBI"
70136,1,"n",1000,1,164,2012,"HBI"
70136,2,"o",1000,1,100,2012,"HBI"
70136,3,"s",1000,1,115,2012,"HBI"
70136,4,"w",1000,1,100,2012,"HBI"
70137,1,"n",1000,2,500,2012,"HBI"
70137,2,"o",1000,2,500,2012,"HBI"
70137,3,"s",1000,2,500,2012,"HBI"
70137,4,"w",1000,2,500,2012,"HBI"
70138,1,"n",1000,1,345,2012,"HBI"
70138,2,"o",1000,1,363,2012,"HBI"
70138,3,"s",1000,1,487,2012,"HBI"
70138,4,"w",1000,1,405,2012,"HBI"
70139,1,"n",1000,1,339,2012,"HBI"
70139,2,"o",1000,1,397,2012,"HBI"
70139,3,"s",1000,1,274,2012,"HBI"
70139,4,"w",1000,1,85,2012,"HBI"
70140,1,"n",1000,1,495,2012,"HBI"
70140,2,"o",1000,2,500,2012,"HBI"
70140,3,"s",1000,2,500,2012,"HBI"
70140,4,"w",1000,1,480,2012,"HBI"
70141,1,"n",1000,1,283,2012,"HBI"
70141,2,"o",1000,2,500,2012,"HBI"
70141,3,"s",1000,2,500,2012,"HBI"
70141,4,"w",1000,1,362,2012,"HBI"
70142,1,"n",1000,1,300,2012,"HBI"
70142,2,"o",1000,1,294,2012,"HBI"
70142,3,"s",1000,1,327,2012,"HBI"
70142,4,"w",1000,1,384,2012,"HBI"
70143,1,"n",1000,1,498,2012,"HBI"
70143,2,"o",1000,1,482,2012,"HBI"
70143,3,"s",1000,1,453,2012,"HBI"
70143,4,"w",1000,1,447,2012,"HBI"
70144,1,"n",1000,2,500,2012,"HBI"
70144,2,"o",1000,1,148,2012,"HBI"
70144,3,"s",1000,1,466,2012,"HBI"
70144,4,"w",1000,1,235,2012,"HBI"
70145,1,"n",500,1,127,2012,"HBI"
70145,2,"o",1000,1,241,2012,"HBI"
70145,3,"s",1000,1,281,2012,"HBI"
70145,4,"w",600,1,333,2012,"HBI"
70146,1,"n",1000,2,500,2012,"HBI"
70146,2,"o",1000,2,500,2012,"HBI"
70146,3,"s",1000,2,500,2012,"HBI"
70146,4,"w",1000,2,500,2012,"HBI"
70147,1,"n",1000,1,391,2012,"HBI"
70147,2,"o",1000,1,444,2012,"HBI"
70147,3,"s",1000,1,213,2012,"HBI"
70147,4,"w",1000,1,335,2012,"HBI"
70148,1,"n",1000,1,432,2012,"HBI"
70148,2,"o",1000,1,402,2012,"HBI"
70148,3,"s",1000,2,500,2012,"HBI"
70148,4,"w",1000,1,369,2012,"HBI"
70149,1,"n",1000,1,443,2012,"HBI"
70149,2,"o",1000,2,500,2012,"HBI"
70149,3,"s",1000,2,500,2012,"HBI"
70149,4,"w",1000,1,432,2012,"HBI"
70150,1,"n",1000,2,500,2012,"HBI"
70150,2,"o",1000,2,500,2012,"HBI"
70150,3,"s",1000,2,500,2012,"HBI"
70150,4,"w",1000,2,500,2012,"HBI"
70151,1,"n",1000,1,423,2012,"HBI"
70151,2,"o",1000,1,496,2012,"HBI"
70151,3,"s",1000,1,452,2012,"HBI"
70151,4,"w",1000,1,435,2012,"HBI"
70152,1,"n",1000,1,276,2012,"HBI"
70152,2,"o",1000,1,31,2012,"HBI"
