"plot_ID","CCS_nr","plot_A_ha","inv_year","compartiment","B_t_ha","C_t_ha","N_t_ha"
"120007","3","0.00785398163397448","2012","ag","0","0","0"
"120007","3","0.00785398163397448","2012","bg","0","0","0"
"120007","3","0.00785398163397448","2012","total","0","0","0"
"120007","4","0.00785398163397448","2012","ag","0","0","0"
"120007","4","0.00785398163397448","2012","bg","0","0","0"
"120007","4","0.00785398163397448","2012","total","0","0","0"
"120008","1","0.00785398163397448","2011","ag","0","0","0"
"120008","1","0.00785398163397448","2011","bg","0","0","0"
"120008","1","0.00785398163397448","2011","total","0","0","0"
"120008","4","0.00785398163397448","2011","ag","0","0","0"
"120008","4","0.00785398163397448","2011","bg","0","0","0"
"120008","4","0.00785398163397448","2011","total","0","0","0"
"120012","1","0.00785398163397448","2012","ag","0","0","0"
"120012","1","0.00785398163397448","2012","bg","0","0","0"
"120012","1","0.00785398163397448","2012","total","0","0","0"
"120012","2","0.00785398163397448","2012","ag","0","0","0"
"120012","2","0.00785398163397448","2012","bg","0","0","0"
"120012","2","0.00785398163397448","2012","total","0","0","0"
"120012","3","0.00785398163397448","2012","ag","0","0","0"
"120012","3","0.00785398163397448","2012","bg","0","0","0"
"120012","3","0.00785398163397448","2012","total","0","0","0"
"120012","4","0.00785398163397448","2012","ag","0","0","0"
"120012","4","0.00785398163397448","2012","bg","0","0","0"
"120012","4","0.00785398163397448","2012","total","0","0","0"
"120015","4","0.00785398163397448","2011","ag","0","0","0"
"120015","4","0.00785398163397448","2011","bg","0","0","0"
"120015","4","0.00785398163397448","2011","total","0","0","0"
"120017","2","0.00785398163397448","2011","ag","0","0","0"
"120017","2","0.00785398163397448","2011","bg","0","0","0"
"120017","2","0.00785398163397448","2011","total","0","0","0"
"120019","4","0.00785398163397448","2012","ag","0","0","0"
"120019","4","0.00785398163397448","2012","bg","0","0","0"
"120019","4","0.00785398163397448","2012","total","0","0","0"
"120020","3","0.00785398163397448","2011","ag","0","0","0"
"120020","3","0.00785398163397448","2011","bg","0","0","0"
"120020","3","0.00785398163397448","2011","total","0","0","0"
"120026","3","0.00785398163397448","2012","ag","0","0","0"
"120026","3","0.00785398163397448","2012","bg","0","0","0"
"120026","3","0.00785398163397448","2012","total","0","0","0"
"120027","1","0.00785398163397448","2012","ag","0","0","0"
"120027","1","0.00785398163397448","2012","bg","0","0","0"
"120027","1","0.00785398163397448","2012","total","0","0","0"
"120027","2","0.00785398163397448","2012","ag","0","0","0"
"120027","2","0.00785398163397448","2012","bg","0","0","0"
"120027","2","0.00785398163397448","2012","total","0","0","0"
"120028","1","0.00785398163397448","2011","ag","0","0","0"
"120028","1","0.00785398163397448","2011","bg","0","0","0"
"120028","1","0.00785398163397448","2011","total","0","0","0"
"120028","2","0.00785398163397448","2011","ag","0","0","0"
"120028","2","0.00785398163397448","2011","bg","0","0","0"
"120028","2","0.00785398163397448","2011","total","0","0","0"
"120028","3","0.00785398163397448","2011","ag","0","0","0"
"120028","3","0.00785398163397448","2011","bg","0","0","0"
"120028","3","0.00785398163397448","2011","total","0","0","0"
"120028","4","0.00785398163397448","2011","ag","0","0","0"
"120028","4","0.00785398163397448","2011","bg","0","0","0"
"120028","4","0.00785398163397448","2011","total","0","0","0"
"120033","1","0.00785398163397448","2011","ag","0","0","0"
"120033","1","0.00785398163397448","2011","bg","0","0","0"
"120033","1","0.00785398163397448","2011","total","0","0","0"
"120033","2","0.00785398163397448","2011","ag","0","0","0"
"120033","2","0.00785398163397448","2011","bg","0","0","0"
"120033","2","0.00785398163397448","2011","total","0","0","0"
"120033","3","0.00785398163397448","2011","ag","0","0","0"
"120033","3","0.00785398163397448","2011","bg","0","0","0"
"120033","3","0.00785398163397448","2011","total","0","0","0"
"120033","4","0.00785398163397448","2011","ag","0","0","0"
"120033","4","0.00785398163397448","2011","bg","0","0","0"
"120033","4","0.00785398163397448","2011","total","0","0","0"
"120034","3","0.00785398163397448","2012","ag","0","0","0"
"120034","3","0.00785398163397448","2012","bg","0","0","0"
"120034","3","0.00785398163397448","2012","total","0","0","0"
"120034","4","0.00785398163397448","2012","ag","0","0","0"
"120034","4","0.00785398163397448","2012","bg","0","0","0"
"120034","4","0.00785398163397448","2012","total","0","0","0"
"120035","1","0.00785398163397448","2012","ag","0","0","0"
"120035","1","0.00785398163397448","2012","bg","0","0","0"
"120035","1","0.00785398163397448","2012","total","0","0","0"
"120035","2","0.00785398163397448","2012","ag","0","0","0"
"120035","2","0.00785398163397448","2012","bg","0","0","0"
"120035","2","0.00785398163397448","2012","total","0","0","0"
"120035","3","0.00785398163397448","2012","ag","0","0","0"
"120035","3","0.00785398163397448","2012","bg","0","0","0"
"120035","3","0.00785398163397448","2012","total","0","0","0"
"120035","4","0.00785398163397448","2012","ag","0","0","0"
"120035","4","0.00785398163397448","2012","bg","0","0","0"
"120035","4","0.00785398163397448","2012","total","0","0","0"
"120036","1","0.00785398163397448","2012","ag","0","0","0"
"120036","1","0.00785398163397448","2012","bg","0","0","0"
"120036","1","0.00785398163397448","2012","total","0","0","0"
"120036","2","0.00785398163397448","2012","ag","0","0","0"
"120036","2","0.00785398163397448","2012","bg","0","0","0"
"120036","2","0.00785398163397448","2012","total","0","0","0"
"120036","4","0.00785398163397448","2012","ag","0","0","0"
"120036","4","0.00785398163397448","2012","bg","0","0","0"
"120036","4","0.00785398163397448","2012","total","0","0","0"
"120038","1","0.00785398163397448","2011","ag","0","0","0"
"120038","1","0.00785398163397448","2011","bg","0","0","0"
"120038","1","0.00785398163397448","2011","total","0","0","0"
"120038","4","0.00785398163397448","2011","ag","0","0","0"
"120038","4","0.00785398163397448","2011","bg","0","0","0"
"120038","4","0.00785398163397448","2011","total","0","0","0"
"120039","1","0.00785398163397448","2011","ag","0","0","0"
"120039","1","0.00785398163397448","2011","bg","0","0","0"
"120039","1","0.00785398163397448","2011","total","0","0","0"
"120039","2","0.00785398163397448","2011","ag","0","0","0"
"120039","2","0.00785398163397448","2011","bg","0","0","0"
"120039","2","0.00785398163397448","2011","total","0","0","0"
"120039","4","0.00785398163397448","2011","ag","0","0","0"
"120039","4","0.00785398163397448","2011","bg","0","0","0"
"120039","4","0.00785398163397448","2011","total","0","0","0"
"120040","2","0.00785398163397448","2012","ag","0","0","0"
"120040","2","0.00785398163397448","2012","bg","0","0","0"
"120040","2","0.00785398163397448","2012","total","0","0","0"
"120041","1","0.00785398163397448","2012","ag","0","0","0"
"120041","1","0.00785398163397448","2012","bg","0","0","0"
"120041","1","0.00785398163397448","2012","total","0","0","0"
"120041","2","0.00785398163397448","2012","ag","0","0","0"
"120041","2","0.00785398163397448","2012","bg","0","0","0"
"120041","2","0.00785398163397448","2012","total","0","0","0"
"120041","3","0.00785398163397448","2012","ag","0","0","0"
"120041","3","0.00785398163397448","2012","bg","0","0","0"
"120041","3","0.00785398163397448","2012","total","0","0","0"
"120041","4","0.00785398163397448","2012","ag","0","0","0"
"120041","4","0.00785398163397448","2012","bg","0","0","0"
"120041","4","0.00785398163397448","2012","total","0","0","0"
"120042","1","0.00785398163397448","2012","ag","0","0","0"
"120042","1","0.00785398163397448","2012","bg","0","0","0"
"120042","1","0.00785398163397448","2012","total","0","0","0"
"120042","2","0.00785398163397448","2012","ag","0","0","0"
"120042","2","0.00785398163397448","2012","bg","0","0","0"
"120042","2","0.00785398163397448","2012","total","0","0","0"
"120042","4","0.00785398163397448","2012","ag","0","0","0"
"120042","4","0.00785398163397448","2012","bg","0","0","0"
"120042","4","0.00785398163397448","2012","total","0","0","0"
"120043","1","0.00785398163397448","2012","ag","0","0","0"
"120043","1","0.00785398163397448","2012","bg","0","0","0"
"120043","1","0.00785398163397448","2012","total","0","0","0"
"120043","2","0.00785398163397448","2012","ag","0","0","0"
"120043","2","0.00785398163397448","2012","bg","0","0","0"
"120043","2","0.00785398163397448","2012","total","0","0","0"
"120043","3","0.00785398163397448","2012","ag","0","0","0"
"120043","3","0.00785398163397448","2012","bg","0","0","0"
"120043","3","0.00785398163397448","2012","total","0","0","0"
"120043","4","0.00785398163397448","2012","ag","0","0","0"
"120043","4","0.00785398163397448","2012","bg","0","0","0"
"120043","4","0.00785398163397448","2012","total","0","0","0"
"120044","1","0.00785398163397448","2012","ag","0","0","0"
"120044","1","0.00785398163397448","2012","bg","0","0","0"
"120044","1","0.00785398163397448","2012","total","0","0","0"
"120046","2","0.00785398163397448","2012","ag","0","0","0"
"120046","2","0.00785398163397448","2012","bg","0","0","0"
"120046","2","0.00785398163397448","2012","total","0","0","0"
"120046","3","0.00785398163397448","2012","ag","0","0","0"
"120046","3","0.00785398163397448","2012","bg","0","0","0"
"120046","3","0.00785398163397448","2012","total","0","0","0"
"120046","4","0.00785398163397448","2012","ag","0","0","0"
"120046","4","0.00785398163397448","2012","bg","0","0","0"
"120046","4","0.00785398163397448","2012","total","0","0","0"
"120053","1","0.00785398163397448","2011","ag","0","0","0"
"120053","1","0.00785398163397448","2011","bg","0","0","0"
"120053","1","0.00785398163397448","2011","total","0","0","0"
"120053","2","0.00785398163397448","2011","ag","0","0","0"
"120053","2","0.00785398163397448","2011","bg","0","0","0"
"120053","2","0.00785398163397448","2011","total","0","0","0"
"120053","3","0.00785398163397448","2011","ag","0","0","0"
"120053","3","0.00785398163397448","2011","bg","0","0","0"
"120053","3","0.00785398163397448","2011","total","0","0","0"
"120053","4","0.00785398163397448","2011","ag","0","0","0"
"120053","4","0.00785398163397448","2011","bg","0","0","0"
"120053","4","0.00785398163397448","2011","total","0","0","0"
"120055","1","0.00785398163397448","2011","ag","0","0","0"
"120055","1","0.00785398163397448","2011","bg","0","0","0"
"120055","1","0.00785398163397448","2011","total","0","0","0"
"120055","2","0.00785398163397448","2011","ag","0","0","0"
"120055","2","0.00785398163397448","2011","bg","0","0","0"
"120055","2","0.00785398163397448","2011","total","0","0","0"
"120055","3","0.00785398163397448","2011","ag","0","0","0"
"120055","3","0.00785398163397448","2011","bg","0","0","0"
"120055","3","0.00785398163397448","2011","total","0","0","0"
"120055","4","0.00785398163397448","2011","ag","0","0","0"
"120055","4","0.00785398163397448","2011","bg","0","0","0"
"120055","4","0.00785398163397448","2011","total","0","0","0"
"120056","3","0.00785398163397448","2012","ag","0","0","0"
"120056","3","0.00785398163397448","2012","bg","0","0","0"
"120056","3","0.00785398163397448","2012","total","0","0","0"
"120060","2","0.00785398163397448","2011","ag","0","0","0"
"120060","2","0.00785398163397448","2011","bg","0","0","0"
"120060","2","0.00785398163397448","2011","total","0","0","0"
"120060","3","0.00785398163397448","2011","ag","0","0","0"
"120060","3","0.00785398163397448","2011","bg","0","0","0"
"120060","3","0.00785398163397448","2011","total","0","0","0"
"120065","2","0.00785398163397448","2011","ag","0","0","0"
"120065","2","0.00785398163397448","2011","bg","0","0","0"
"120065","2","0.00785398163397448","2011","total","0","0","0"
"120065","4","0.00785398163397448","2011","ag","0","0","0"
"120065","4","0.00785398163397448","2011","bg","0","0","0"
"120065","4","0.00785398163397448","2011","total","0","0","0"
"120067","4","0.00785398163397448","2011","ag","0","0","0"
"120067","4","0.00785398163397448","2011","bg","0","0","0"
"120067","4","0.00785398163397448","2011","total","0","0","0"
"120069","1","0.00785398163397448","2011","ag","0","0","0"
"120069","1","0.00785398163397448","2011","bg","0","0","0"
"120069","1","0.00785398163397448","2011","total","0","0","0"
"120069","3","0.00785398163397448","2011","ag","0","0","0"
"120069","3","0.00785398163397448","2011","bg","0","0","0"
"120069","3","0.00785398163397448","2011","total","0","0","0"
"120069","4","0.00785398163397448","2011","ag","0","0","0"
"120069","4","0.00785398163397448","2011","bg","0","0","0"
"120069","4","0.00785398163397448","2011","total","0","0","0"
"120070","3","0.00785398163397448","2012","ag","0","0","0"
"120070","3","0.00785398163397448","2012","bg","0","0","0"
"120070","3","0.00785398163397448","2012","total","0","0","0"
"120070","4","0.00785398163397448","2012","ag","0","0","0"
"120070","4","0.00785398163397448","2012","bg","0","0","0"
"120070","4","0.00785398163397448","2012","total","0","0","0"
"120073","1","0.00785398163397448","2011","ag","0","0","0"
"120073","1","0.00785398163397448","2011","bg","0","0","0"
"120073","1","0.00785398163397448","2011","total","0","0","0"
"120073","2","0.00785398163397448","2011","ag","0","0","0"
"120073","2","0.00785398163397448","2011","bg","0","0","0"
"120073","2","0.00785398163397448","2011","total","0","0","0"
"120073","3","0.00785398163397448","2011","ag","0","0","0"
"120073","3","0.00785398163397448","2011","bg","0","0","0"
"120073","3","0.00785398163397448","2011","total","0","0","0"
"120076","2","0.00785398163397448","2011","ag","0","0","0"
"120076","2","0.00785398163397448","2011","bg","0","0","0"
"120076","2","0.00785398163397448","2011","total","0","0","0"
"120079","3","0.00785398163397448","2011","ag","0","0","0"
"120079","3","0.00785398163397448","2011","bg","0","0","0"
"120079","3","0.00785398163397448","2011","total","0","0","0"
"120087","1","0.00785398163397448","2011","ag","0","0","0"
"120087","1","0.00785398163397448","2011","bg","0","0","0"
"120087","1","0.00785398163397448","2011","total","0","0","0"
"120087","4","0.00785398163397448","2011","ag","0","0","0"
"120087","4","0.00785398163397448","2011","bg","0","0","0"
"120087","4","0.00785398163397448","2011","total","0","0","0"
"120096","1","0.00785398163397448","2012","ag","0","0","0"
"120096","1","0.00785398163397448","2012","bg","0","0","0"
"120096","1","0.00785398163397448","2012","total","0","0","0"
"120102","1","0.00785398163397448","2011","ag","0","0","0"
"120102","1","0.00785398163397448","2011","bg","0","0","0"
"120102","1","0.00785398163397448","2011","total","0","0","0"
"120102","2","0.00785398163397448","2011","ag","0","0","0"
"120102","2","0.00785398163397448","2011","bg","0","0","0"
"120102","2","0.00785398163397448","2011","total","0","0","0"
"120102","4","0.00785398163397448","2011","ag","0","0","0"
"120102","4","0.00785398163397448","2011","bg","0","0","0"
"120102","4","0.00785398163397448","2011","total","0","0","0"
"120103","3","0.00785398163397448","2011","ag","0","0","0"
"120103","3","0.00785398163397448","2011","bg","0","0","0"
"120103","3","0.00785398163397448","2011","total","0","0","0"
"120104","1","0.00785398163397448","2011","ag","0","0","0"
"120104","1","0.00785398163397448","2011","bg","0","0","0"
"120104","1","0.00785398163397448","2011","total","0","0","0"
"120104","3","0.00785398163397448","2011","ag","0","0","0"
"120104","3","0.00785398163397448","2011","bg","0","0","0"
"120104","3","0.00785398163397448","2011","total","0","0","0"
"120104","4","0.00785398163397448","2011","ag","0","0","0"
"120104","4","0.00785398163397448","2011","bg","0","0","0"
"120104","4","0.00785398163397448","2011","total","0","0","0"
"120108","2","0.00785398163397448","2012","ag","0","0","0"
"120108","2","0.00785398163397448","2012","bg","0","0","0"
"120108","2","0.00785398163397448","2012","total","0","0","0"
"120115","1","0.00785398163397448","2012","ag","0","0","0"
"120115","1","0.00785398163397448","2012","bg","0","0","0"
"120115","1","0.00785398163397448","2012","total","0","0","0"
"120115","2","0.00785398163397448","2012","ag","0","0","0"
"120115","2","0.00785398163397448","2012","bg","0","0","0"
"120115","2","0.00785398163397448","2012","total","0","0","0"
"120115","3","0.00785398163397448","2012","ag","0","0","0"
"120115","3","0.00785398163397448","2012","bg","0","0","0"
"120115","3","0.00785398163397448","2012","total","0","0","0"
"120115","4","0.00785398163397448","2012","ag","0","0","0"
"120115","4","0.00785398163397448","2012","bg","0","0","0"
"120115","4","0.00785398163397448","2012","total","0","0","0"
"120116","1","0.00785398163397448","2012","ag","0","0","0"
"120116","1","0.00785398163397448","2012","bg","0","0","0"
"120116","1","0.00785398163397448","2012","total","0","0","0"
"120116","2","0.00785398163397448","2012","ag","0","0","0"
"120116","2","0.00785398163397448","2012","bg","0","0","0"
"120116","2","0.00785398163397448","2012","total","0","0","0"
"120116","3","0.00785398163397448","2012","ag","0","0","0"
"120116","3","0.00785398163397448","2012","bg","0","0","0"
"120116","3","0.00785398163397448","2012","total","0","0","0"
"120116","4","0.00785398163397448","2012","ag","0","0","0"
"120116","4","0.00785398163397448","2012","bg","0","0","0"
"120116","4","0.00785398163397448","2012","total","0","0","0"
"120117","1","0.00785398163397448","2011","ag","0","0","0"
"120117","1","0.00785398163397448","2011","bg","0","0","0"
"120117","1","0.00785398163397448","2011","total","0","0","0"
"120117","4","0.00785398163397448","2011","ag","0","0","0"
"120117","4","0.00785398163397448","2011","bg","0","0","0"
"120117","4","0.00785398163397448","2011","total","0","0","0"
"120124","3","0.00785398163397448","2012","ag","0","0","0"
"120124","3","0.00785398163397448","2012","bg","0","0","0"
"120124","3","0.00785398163397448","2012","total","0","0","0"
"120124","4","0.00785398163397448","2012","ag","0","0","0"
"120124","4","0.00785398163397448","2012","bg","0","0","0"
"120124","4","0.00785398163397448","2012","total","0","0","0"
"120125","1","0.00785398163397448","2011","ag","0","0","0"
"120125","1","0.00785398163397448","2011","bg","0","0","0"
"120125","1","0.00785398163397448","2011","total","0","0","0"
"120125","2","0.00785398163397448","2011","ag","0","0","0"
"120125","2","0.00785398163397448","2011","bg","0","0","0"
"120125","2","0.00785398163397448","2011","total","0","0","0"
"120125","3","0.00785398163397448","2011","ag","0","0","0"
"120125","3","0.00785398163397448","2011","bg","0","0","0"
"120125","3","0.00785398163397448","2011","total","0","0","0"
"120125","4","0.00785398163397448","2011","ag","0","0","0"
"120125","4","0.00785398163397448","2011","bg","0","0","0"
"120125","4","0.00785398163397448","2011","total","0","0","0"
"120127","1","0.00785398163397448","2011","ag","0","0","0"
"120127","1","0.00785398163397448","2011","bg","0","0","0"
"120127","1","0.00785398163397448","2011","total","0","0","0"
"120127","2","0.00785398163397448","2011","ag","0","0","0"
"120127","2","0.00785398163397448","2011","bg","0","0","0"
"120127","2","0.00785398163397448","2011","total","0","0","0"
"120127","3","0.00785398163397448","2011","ag","0","0","0"
"120127","3","0.00785398163397448","2011","bg","0","0","0"
"120127","3","0.00785398163397448","2011","total","0","0","0"
"120127","4","0.00785398163397448","2011","ag","0","0","0"
"120127","4","0.00785398163397448","2011","bg","0","0","0"
"120127","4","0.00785398163397448","2011","total","0","0","0"
"120128","2","0.00785398163397448","2011","ag","0","0","0"
"120128","2","0.00785398163397448","2011","bg","0","0","0"
"120128","2","0.00785398163397448","2011","total","0","0","0"
"120128","4","0.00785398163397448","2011","ag","0","0","0"
"120128","4","0.00785398163397448","2011","bg","0","0","0"
"120128","4","0.00785398163397448","2011","total","0","0","0"
"120129","1","0.00785398163397448","2011","ag","0","0","0"
"120129","1","0.00785398163397448","2011","bg","0","0","0"
"120129","1","0.00785398163397448","2011","total","0","0","0"
"120129","2","0.00785398163397448","2011","ag","0","0","0"
"120129","2","0.00785398163397448","2011","bg","0","0","0"
"120129","2","0.00785398163397448","2011","total","0","0","0"
"120129","3","0.00785398163397448","2011","ag","0","0","0"
"120129","3","0.00785398163397448","2011","bg","0","0","0"
"120129","3","0.00785398163397448","2011","total","0","0","0"
"120129","4","0.00785398163397448","2011","ag","0","0","0"
"120129","4","0.00785398163397448","2011","bg","0","0","0"
"120129","4","0.00785398163397448","2011","total","0","0","0"
"120130","1","0.00785398163397448","2012","ag","0","0","0"
"120130","1","0.00785398163397448","2012","bg","0","0","0"
"120130","1","0.00785398163397448","2012","total","0","0","0"
"120130","2","0.00785398163397448","2012","ag","0","0","0"
"120130","2","0.00785398163397448","2012","bg","0","0","0"
"120130","2","0.00785398163397448","2012","total","0","0","0"
"120130","3","0.00785398163397448","2012","ag","0","0","0"
"120130","3","0.00785398163397448","2012","bg","0","0","0"
"120130","3","0.00785398163397448","2012","total","0","0","0"
"120130","4","0.00785398163397448","2012","ag","0","0","0"
"120130","4","0.00785398163397448","2012","bg","0","0","0"
"120130","4","0.00785398163397448","2012","total","0","0","0"
"120132","3","0.00785398163397448","2012","ag","0","0","0"
"120132","3","0.00785398163397448","2012","bg","0","0","0"
"120132","3","0.00785398163397448","2012","total","0","0","0"
"120132","4","0.00785398163397448","2012","ag","0","0","0"
"120132","4","0.00785398163397448","2012","bg","0","0","0"
"120132","4","0.00785398163397448","2012","total","0","0","0"
"120134","1","0.00785398163397448","2012","ag","0","0","0"
"120134","1","0.00785398163397448","2012","bg","0","0","0"
"120134","1","0.00785398163397448","2012","total","0","0","0"
"120134","2","0.00785398163397448","2012","ag","0","0","0"
"120134","2","0.00785398163397448","2012","bg","0","0","0"
"120134","2","0.00785398163397448","2012","total","0","0","0"
"120134","3","0.00785398163397448","2012","ag","0","0","0"
"120134","3","0.00785398163397448","2012","bg","0","0","0"
"120134","3","0.00785398163397448","2012","total","0","0","0"
"120134","4","0.00785398163397448","2012","ag","0","0","0"
"120134","4","0.00785398163397448","2012","bg","0","0","0"
"120134","4","0.00785398163397448","2012","total","0","0","0"
"120135","1","0.00785398163397448","2012","ag","0","0","0"
"120135","1","0.00785398163397448","2012","bg","0","0","0"
"120135","1","0.00785398163397448","2012","total","0","0","0"
"120135","2","0.00785398163397448","2012","ag","0","0","0"
"120135","2","0.00785398163397448","2012","bg","0","0","0"
"120135","2","0.00785398163397448","2012","total","0","0","0"
"120135","3","0.00785398163397448","2012","ag","0","0","0"
"120135","3","0.00785398163397448","2012","bg","0","0","0"
"120135","3","0.00785398163397448","2012","total","0","0","0"
"120135","4","0.00785398163397448","2012","ag","0","0","0"
"120135","4","0.00785398163397448","2012","bg","0","0","0"
"120135","4","0.00785398163397448","2012","total","0","0","0"
"120136","1","0.00785398163397448","2012","ag","0","0","0"
"120136","1","0.00785398163397448","2012","bg","0","0","0"
"120136","1","0.00785398163397448","2012","total","0","0","0"
"120136","3","0.00785398163397448","2012","ag","0","0","0"
"120136","3","0.00785398163397448","2012","bg","0","0","0"
"120136","3","0.00785398163397448","2012","total","0","0","0"
"120136","4","0.00785398163397448","2012","ag","0","0","0"
"120136","4","0.00785398163397448","2012","bg","0","0","0"
"120136","4","0.00785398163397448","2012","total","0","0","0"
"120137","1","0.00785398163397448","2012","ag","0","0","0"
"120137","1","0.00785398163397448","2012","bg","0","0","0"
"120137","1","0.00785398163397448","2012","total","0","0","0"
"120137","2","0.00785398163397448","2012","ag","0","0","0"
"120137","2","0.00785398163397448","2012","bg","0","0","0"
"120137","2","0.00785398163397448","2012","total","0","0","0"
"120138","1","0.00785398163397448","2012","ag","0","0","0"
"120138","1","0.00785398163397448","2012","bg","0","0","0"
"120138","1","0.00785398163397448","2012","total","0","0","0"
"120138","2","0.00785398163397448","2012","ag","0","0","0"
"120138","2","0.00785398163397448","2012","bg","0","0","0"
"120138","2","0.00785398163397448","2012","total","0","0","0"
"120138","3","0.00785398163397448","2012","ag","0","0","0"
"120138","3","0.00785398163397448","2012","bg","0","0","0"
"120138","3","0.00785398163397448","2012","total","0","0","0"
"120138","4","0.00785398163397448","2012","ag","0","0","0"
"120138","4","0.00785398163397448","2012","bg","0","0","0"
"120138","4","0.00785398163397448","2012","total","0","0","0"
"120142","1","0.00785398163397448","2012","ag","0","0","0"
"120142","1","0.00785398163397448","2012","bg","0","0","0"
"120142","1","0.00785398163397448","2012","total","0","0","0"
"120142","4","0.00785398163397448","2012","ag","0","0","0"
"120142","4","0.00785398163397448","2012","bg","0","0","0"
"120142","4","0.00785398163397448","2012","total","0","0","0"
"120143","1","0.00785398163397448","2012","ag","0","0","0"
"120143","1","0.00785398163397448","2012","bg","0","0","0"
"120143","1","0.00785398163397448","2012","total","0","0","0"
"120143","2","0.00785398163397448","2012","ag","0","0","0"
"120143","2","0.00785398163397448","2012","bg","0","0","0"
"120143","2","0.00785398163397448","2012","total","0","0","0"
"120143","3","0.00785398163397448","2012","ag","0","0","0"
"120143","3","0.00785398163397448","2012","bg","0","0","0"
"120143","3","0.00785398163397448","2012","total","0","0","0"
"120143","4","0.00785398163397448","2012","ag","0","0","0"
"120143","4","0.00785398163397448","2012","bg","0","0","0"
"120143","4","0.00785398163397448","2012","total","0","0","0"
"120146","1","0.00785398163397448","2012","ag","0","0","0"
"120146","1","0.00785398163397448","2012","bg","0","0","0"
"120146","1","0.00785398163397448","2012","total","0","0","0"
"120146","2","0.00785398163397448","2012","ag","0","0","0"
"120146","2","0.00785398163397448","2012","bg","0","0","0"
"120146","2","0.00785398163397448","2012","total","0","0","0"
"120146","3","0.00785398163397448","2012","ag","0","0","0"
"120146","3","0.00785398163397448","2012","bg","0","0","0"
"120146","3","0.00785398163397448","2012","total","0","0","0"
"120146","4","0.00785398163397448","2012","ag","0","0","0"
"120146","4","0.00785398163397448","2012","bg","0","0","0"
"120146","4","0.00785398163397448","2012","total","0","0","0"
"120153","1","0.00785398163397448","2012","ag","0","0","0"
"120153","1","0.00785398163397448","2012","bg","0","0","0"
"120153","1","0.00785398163397448","2012","total","0","0","0"
"120153","2","0.00785398163397448","2012","ag","0","0","0"
"120153","2","0.00785398163397448","2012","bg","0","0","0"
"120153","2","0.00785398163397448","2012","total","0","0","0"
"120157","1","0.00785398163397448","2011","ag","0","0","0"
"120157","1","0.00785398163397448","2011","bg","0","0","0"
"120157","1","0.00785398163397448","2011","total","0","0","0"
"120157","2","0.00785398163397448","2011","ag","0","0","0"
"120157","2","0.00785398163397448","2011","bg","0","0","0"
"120157","2","0.00785398163397448","2011","total","0","0","0"
"120157","3","0.00785398163397448","2011","ag","0","0","0"
"120157","3","0.00785398163397448","2011","bg","0","0","0"
"120157","3","0.00785398163397448","2011","total","0","0","0"
"120157","4","0.00785398163397448","2011","ag","0","0","0"
"120157","4","0.00785398163397448","2011","bg","0","0","0"
"120157","4","0.00785398163397448","2011","total","0","0","0"
"120160","1","0.00785398163397448","2011","ag","0","0","0"
"120160","1","0.00785398163397448","2011","bg","0","0","0"
"120160","1","0.00785398163397448","2011","total","0","0","0"
"120160","2","0.00785398163397448","2011","ag","0","0","0"
"120160","2","0.00785398163397448","2011","bg","0","0","0"
"120160","2","0.00785398163397448","2011","total","0","0","0"
"120165","1","0.00785398163397448","2012","ag","0","0","0"
"120165","1","0.00785398163397448","2012","bg","0","0","0"
"120165","1","0.00785398163397448","2012","total","0","0","0"
"120165","2","0.00785398163397448","2012","ag","0","0","0"
"120165","2","0.00785398163397448","2012","bg","0","0","0"
"120165","2","0.00785398163397448","2012","total","0","0","0"
"120165","3","0.00785398163397448","2012","ag","0","0","0"
"120165","3","0.00785398163397448","2012","bg","0","0","0"
"120165","3","0.00785398163397448","2012","total","0","0","0"
"120165","4","0.00785398163397448","2012","ag","0","0","0"
"120165","4","0.00785398163397448","2012","bg","0","0","0"
"120165","4","0.00785398163397448","2012","total","0","0","0"
"120170","1","0.00785398163397448","2012","ag","0","0","0"
"120170","1","0.00785398163397448","2012","bg","0","0","0"
"120170","1","0.00785398163397448","2012","total","0","0","0"
"120170","2","0.00785398163397448","2012","ag","0","0","0"
"120170","2","0.00785398163397448","2012","bg","0","0","0"
"120170","2","0.00785398163397448","2012","total","0","0","0"
"120170","3","0.00785398163397448","2012","ag","0","0","0"
"120170","3","0.00785398163397448","2012","bg","0","0","0"
"120170","3","0.00785398163397448","2012","total","0","0","0"
"120170","4","0.00785398163397448","2012","ag","0","0","0"
"120170","4","0.00785398163397448","2012","bg","0","0","0"
"120170","4","0.00785398163397448","2012","total","0","0","0"
"120183","1","0.00785398163397448","2012","ag","0","0","0"
"120183","1","0.00785398163397448","2012","bg","0","0","0"
"120183","1","0.00785398163397448","2012","total","0","0","0"
"120183","2","0.00785398163397448","2012","ag","0","0","0"
"120183","2","0.00785398163397448","2012","bg","0","0","0"
"120183","2","0.00785398163397448","2012","total","0","0","0"
"120183","4","0.00785398163397448","2012","ag","0","0","0"
"120183","4","0.00785398163397448","2012","bg","0","0","0"
"120183","4","0.00785398163397448","2012","total","0","0","0"
"130013","1","0.00785398163397448","2012","ag","0","0","0"
"130013","1","0.00785398163397448","2012","bg","0","0","0"
"130013","1","0.00785398163397448","2012","total","0","0","0"
"130026","2","0.00785398163397448","2012","ag","0","0","0"
"130026","2","0.00785398163397448","2012","bg","0","0","0"
"130026","2","0.00785398163397448","2012","total","0","0","0"
