"plot_ID","e_ID","inv_year","CCS_r_m","inter_stat","area_m2","stand"
50145,1,2012,5.64,"partly intersecting",49.72074749049,"A"
50145,2,2012,5.64,"partly intersecting",40.9801657408311,"warning_2"
50145,0,2012,5.64,"0",9.18623679101158,"B"
60051,1,2012,17.84,"partly intersecting",499.197722881603,"warning_1"
60051,2,2012,17.84,"no intersections",0,"B"
60051,0,2012,17.84,"0",500.206348032453,"A"
60051,1,2012,12.62,"partly intersecting",249.70089085271,"warning_1"
60051,2,2012,12.62,"no intersections",0,"B"
60051,0,2012,12.62,"0",250.414389314812,"A"
60051,1,2012,5.64,"partly intersecting",49.784142926817,"warning_1"
60051,2,2012,5.64,"no intersections",0,"B"
60051,0,2012,5.64,"0",50.1030070955157,"A"
60089,1,2011,17.84,"partly intersecting",363.113432886064,"warning_1"
60089,2,2011,17.84,"partly intersecting",430.628278498003,"A"
60089,0,2011,17.84,"0",205.662359529989,"B"
60089,1,2011,12.62,"partly intersecting",177.381785939519,"warning_1"
60089,2,2011,12.62,"partly intersecting",215.098162097265,"A"
60089,0,2011,12.62,"0",107.635332130738,"B"
60089,1,2011,5.64,"partly intersecting",31.3449493760211,"warning_1"
60089,2,2011,5.64,"partly intersecting",42.9615443169407,"A"
60089,0,2011,5.64,"0",25.5806563293709,"B"
70124,1,2011,17.84,"partly intersecting",51.1371629017875,"B"
70124,2,2011,17.84,"partly intersecting",447.885904115959,"warning_2"
70124,0,2011,17.84,"0",500.381003896309,"A"
70124,1,2011,12.62,"partly intersecting",23.7798428845927,"B"
70124,2,2011,12.62,"partly intersecting",225.797495546893,"warning_2"
70124,0,2011,12.62,"0",250.537941736037,"A"
70124,1,2011,5.64,"partly intersecting",3.35337001095747,"B"
70124,2,2011,5.64,"partly intersecting",46.3755566182329,"warning_2"
70124,0,2011,5.64,"0",50.1582233931424,"A"
70139,1,2011,17.84,"partly intersecting",499.590482882308,"warning_1"
70139,2,2011,17.84,"partly intersecting",99.8536825722667,"warning_2"
70139,0,2011,17.84,"0",399.959905459482,"A"
70139,1,2011,12.62,"partly intersecting",249.978727945839,"warning_1"
70139,2,2011,12.62,"partly intersecting",49.9411247682534,"warning_2"
70139,0,2011,12.62,"0",200.19542745343,"A"
70139,1,2011,5.64,"partly intersecting",49.9083085425887,"warning_1"
70139,2,2011,5.64,"partly intersecting",9.95185068571919,"warning_2"
70139,0,2011,5.64,"0",40.0269907940248,"A"
70144,1,2011,17.84,"partly intersecting",499.338452211675,"warning_1"
70144,2,2011,17.84,"partly intersecting",86.1272902644779,"warning_2"
70144,0,2011,17.84,"0",413.938328437904,"A"
70144,1,2011,12.62,"partly intersecting",249.80044189994,"warning_1"
70144,2,2011,12.62,"partly intersecting",42.7084807130383,"warning_2"
70144,0,2011,12.62,"0",207.606357554543,"A"
70144,1,2011,5.64,"partly intersecting",49.8286318509665,"warning_1"
70144,2,2011,5.64,"partly intersecting",8.20368777889075,"warning_2"
70144,0,2011,5.64,"0",41.8548303924755,"A"
80026,1,2012,17.84,"partly intersecting",499.105975237076,"A"
80026,2,2012,17.84,"partly intersecting",9.91435670421231,"no forest"
80026,0,2012,17.84,"0",490.383738972767,"B"
80026,1,2012,12.62,"partly intersecting",249.63598831955,"A"
80026,2,2012,12.62,"partly intersecting",4.83268211874029,"no forest"
80026,0,2012,12.62,"0",245.646609729231,"B"
80026,1,2012,5.64,"partly intersecting",49.7551379446119,"A"
80026,2,2012,5.64,"partly intersecting",0.816726810245785,"no forest"
80026,0,2012,5.64,"0",49.315285267475,"B"
80058,1,2012,17.84,"partly intersecting",147.186869837879,"B"
80058,2,2012,17.84,"partly intersecting",400.33328436194,"warning_2"
80058,0,2012,17.84,"0",451.883916714237,"A"
80058,1,2012,12.62,"partly intersecting",64.0316627865809,"B"
80058,2,2012,12.62,"partly intersecting",202.142167081127,"warning_2"
80058,0,2012,12.62,"0",233.941450299814,"A"
80058,1,2012,5.64,"partly intersecting",5.5029516578005,"B"
80058,2,2012,5.64,"partly intersecting",44.3309509871494,"warning_2"
80058,0,2012,5.64,"0",50.0532473773828,"A"
80164,2,2012,17.84,"partly intersecting",499.013960235332,"no forest"
80164,1,2012,17.84,"partly intersecting",22.3154717330252,"B"
80164,0,2012,17.84,"0",478.074638945699,"A"
80164,2,2012,12.62,"partly intersecting",249.570896289041,"no forest"
80164,1,2012,12.62,"partly intersecting",11.1860529845786,"B"
80164,0,2012,12.62,"0",239.358330893903,"A"
80164,2,2012,5.64,"partly intersecting",49.7260445038588,"no forest"
80164,1,2012,5.64,"partly intersecting",2.25032795149632,"B"
80164,0,2012,5.64,"0",47.9107775669776,"A"
80184,1,2012,17.84,"partly intersecting",499.023194293207,"warning_1"
80184,2,2012,17.84,"partly intersecting",374.378856025664,"A"
80184,0,2012,17.84,"0",126.002020595185,"B"
80184,1,2012,12.62,"partly intersecting",249.577430046485,"warning_1"
80184,2,2012,12.62,"partly intersecting",187.342262947589,"A"
80184,0,2012,12.62,"0",63.1955871734476,"B"
80184,1,2012,5.64,"partly intersecting",49.7289690406767,"warning_1"
80184,2,2012,5.64,"partly intersecting",37.4155437425935,"A"
80184,0,2012,5.64,"0",12.7426372390625,"B"
80227,1,2011,17.84,"partly intersecting",499.568239794462,"A"
80227,2,2011,17.84,"partly intersecting",497.04063581725,"warning_2"
80227,0,2011,17.84,"0",2.79519530234388,"B"
80227,1,2011,12.62,"partly intersecting",249.962993152058,"A"
80227,2,2011,12.62,"partly intersecting",248.656715206818,"warning_2"
80227,0,2011,12.62,"0",1.49557180864623,"B"
80227,1,2011,5.64,"partly intersecting",49.9012763824178,"A"
80227,2,2011,5.64,"partly intersecting",49.5982201426622,"warning_2"
80227,0,2011,5.64,"0",0.387653497252734,"B"
80228,1,2011,17.84,"partly intersecting",98.3642112089859,"B"
80228,2,2011,17.84,"partly intersecting",414.185347609517,"no forest"
80228,0,2011,17.84,"0",486.854512095553,"A"
80228,1,2011,12.62,"partly intersecting",53.7118185792947,"B"
80228,2,2011,12.62,"partly intersecting",209.270108346104,"no forest"
80228,0,2011,12.62,"0",237.133353242123,"A"
80228,1,2011,5.64,"partly intersecting",14.074035345535,"B"
80228,2,2011,5.64,"partly intersecting",45.7584399284178,"no forest"
80228,0,2011,5.64,"0",40.05467474838,"A"
80238,1,2011,17.84,"partly intersecting",499.460090393985,"warning_1"
80238,2,2011,17.84,"partly intersecting",297.445176272703,"warning_2"
80238,0,2011,17.84,"0",202.498804247368,"A"
80238,1,2011,12.62,"partly intersecting",249.886488363156,"warning_1"
80238,2,2011,12.62,"partly intersecting",148.847796493648,"warning_2"
80238,0,2011,12.62,"0",101.380995310719,"A"
80238,1,2011,5.64,"partly intersecting",49.8670856526709,"warning_1"
80238,2,2011,5.64,"partly intersecting",29.7309616042953,"warning_2"
80238,0,2011,5.64,"0",20.2891027653666,"A"
80254,1,2011,17.84,"partly intersecting",499.255548010325,"A"
80254,2,2011,17.84,"partly intersecting",250.046615146484,"warning_2"
80254,0,2011,17.84,"0",250.101907757247,"B"
80254,1,2011,12.62,"partly intersecting",249.741795890579,"A"
80254,2,2011,12.62,"partly intersecting",125.127529132504,"warning_2"
80254,0,2011,12.62,"0",125.245955144439,"B"
80254,1,2011,5.64,"partly intersecting",49.8024231131028,"A"
80254,2,2011,5.64,"partly intersecting",24.9921451104443,"warning_2"
80254,0,2011,5.64,"0",25.0925817987857,"B"
80292,1,2012,17.84,"partly intersecting",499.3778257423,"A"
80292,2,2012,17.84,"partly intersecting",156.125086307499,"warning_2"
80292,0,2012,17.84,"0",343.901158864257,"B"
80292,1,2012,12.62,"partly intersecting",249.828294422334,"A"
80292,2,2012,12.62,"partly intersecting",73.187184200126,"warning_2"
80292,0,2012,12.62,"0",177.099801545063,"B"
80292,1,2012,5.64,"partly intersecting",49.8410782179453,"A"
80292,2,2012,5.64,"partly intersecting",10.3331645008013,"warning_2"
80292,0,2012,5.64,"0",39.7129073035862,"B"
100071,1,2012,17.84,"partly intersecting",499.014104209884,"warning_1"
100071,2,2012,17.84,"partly intersecting",372.637205267483,"warning_2"
100071,0,2012,17.84,"0",127.752761436689,"A"
100071,1,2012,12.62,"partly intersecting",249.57099813651,"warning_1"
100071,2,2012,12.62,"partly intersecting",186.518698609123,"warning_2"
100071,0,2012,12.62,"0",64.0255834218888,"A"
100071,1,2012,5.64,"partly intersecting",49.7260900204773,"warning_1"
100071,2,2012,5.64,"partly intersecting",37.2917780765261,"warning_2"
100071,0,2012,5.64,"0",12.8692819253294,"A"
100082,1,2011,17.84,"partly intersecting",499.348261147644,"warning_1"
100082,2,2011,17.84,"partly intersecting",334.973765627514,"warning_2"
100082,0,2011,17.84,"0",165.082044138898,"A"
100082,1,2011,12.62,"partly intersecting",249.807380454589,"warning_1"
100082,2,2011,12.62,"partly intersecting",167.632577722847,"warning_2"
100082,0,2011,12.62,"0",82.6753219900859,"A"
100082,1,2011,5.64,"partly intersecting",49.8317315635808,"warning_1"
100082,2,2011,5.64,"partly intersecting",33.4869794977607,"warning_2"
100082,0,2011,5.64,"0",16.5684389609912,"A"
120108,1,2011,17.84,"partly intersecting",499.221520189113,"no forest"
120108,2,2011,17.84,"partly intersecting",107.302263757531,"no forest"
120108,0,2011,17.84,"0",392.880286967412,"A"
120108,1,2011,12.62,"partly intersecting",249.717724014193,"no forest"
120108,2,2011,12.62,"partly intersecting",39.767654673487,"no forest"
120108,0,2011,12.62,"0",210.629901479842,"A"
120108,1,2011,5.64,"partly intersecting",49.7916632336417,"no forest"
120108,2,2011,5.64,"no intersections",0,"no forest"
120108,0,2011,5.64,"0",50.095486788691,"A"
150507,1,2012,17.84,"partly intersecting",397.283804425791,"warning_1"
150507,2,2012,17.84,"partly intersecting",499.471226944781,"A"
150507,0,2012,17.84,"0",102.649039543483,"B"
150507,1,2012,12.62,"partly intersecting",187.261967594372,"warning_1"
150507,2,2012,12.62,"partly intersecting",249.894366350137,"A"
150507,0,2012,12.62,"0",62.9589462230133,"B"
150507,1,2012,5.64,"partly intersecting",27.6783034740063,"warning_1"
150507,2,2012,5.64,"partly intersecting",49.8706067520309,"A"
150507,0,2012,5.64,"0",22.3382397962956,"B"
160036,1,2012,17.84,"partly intersecting",499.358686827503,"warning_1"
160036,2,2012,17.84,"partly intersecting",94.9592670013678,"warning_2"
160036,0,2012,17.84,"0",405.086117085185,"A"
160036,1,2012,12.62,"partly intersecting",249.814755571171,"warning_1"
160036,2,2012,12.62,"partly intersecting",47.5178126497442,"warning_2"
160036,0,2012,12.62,"0",202.782711946607,"A"
160036,1,2012,5.64,"partly intersecting",49.8350275744779,"warning_1"
160036,2,2012,5.64,"partly intersecting",9.48972174828837,"warning_2"
160036,0,2012,5.64,"0",40.5624006995664,"A"
160068,1,2012,17.84,"partly intersecting",638.646279738316,"warning_1"
160068,2,2012,17.84,"partly intersecting",278.030172636982,"warning_2"
160068,0,2012,17.84,"0",82.727618538758,"A"
160068,1,2012,12.62,"partly intersecting",308.624729061217,"warning_1"
160068,2,2012,12.62,"partly intersecting",148.731233141319,"warning_2"
160068,0,2012,12.62,"0",42.759317964986,"A"
160068,1,2012,5.64,"partly intersecting",52.9739938634149,"warning_1"
160068,2,2012,5.64,"partly intersecting",37.1778802402597,"warning_2"
160068,0,2012,5.64,"0",9.7352759186581,"A"
