"bfhnr","inventur","erhebjahr","horinr","ot","ut","horizont","humus","kalk","oxid","oxid_anteil","red","red_anteil","gefuege_form","gefuege_groesse","pedogen","wurzelintfein","wurzelintgrob","wurzel_verteil","humositaet","bodenart","grus","kies","stein","schichtung","gestein1","gestein2","gestein3","stratigrafie"
70059,2,2005,3,10,30,"Bv","h1","c0","-2","-2","-2","-2","sub","0","-2","Wf3","Wg1","g","-2","Ls2",25,0,0,968,512,944,-2,"d-dzM"
70059,2,2005,4,30,60,"Bv.2","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf2","Wg1","u","-2","Lu",50,0,0,968,512,944,-2,"d-dzM"
70059,2,2005,5,60,90,"II-Bv-Cjv","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf1","Wg0","u","-2","Lt2",41,0,24,961,512,511,972,"d-dzM"
70059,2,2005,6,90,140,"III-Cjv","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf1","Wg0","u","-2","Lt2",27,0,43,961,512,511,972,"d-dzM"
70060,2,2006,1,0,5,"Ah","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","g","-2","Ls2",3,0,0,968,972,710,-2,"qp-zl"
70060,2,2006,2,5,10,"Bv","h1","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","g","-2","Ls2",3,0,0,968,972,710,-2,"qp-zl"
70060,2,2006,3,10,30,"Sw-Bv","h0","c0","eo","f1","r","f1","sub","0","-2","Wf3","Wg2","g","-2","Ls2",3,0,0,968,972,710,-2,"qp-zl"
70060,2,2006,4,30,60,"II-Cjv-Sdw","h0","c0","eo","f3","r","f2","pol","0","eh;   r,flw","Wf2","Wg1","g","-2","Tl",9,0,0,966,972,710,-2,"qp-zl"
70060,2,2006,5,60,90,"II-Cjv-Swd","h0","c0","eo","f3","r","f2","pol","0","eh;   r,flw","Wf1","Wg0","g","-2","Tl",10,0,0,966,972,710,-2,"qp-zl"
70060,2,2006,6,90,140,"II-Cjv-Sd","h0","c0","eo","f3","r","f2","pol","0","eh;   r,flw","Wf1","Wg0","f","-2","Tl",10,0,0,966,972,710,-2,"qp-zl"
70060,2,2006,7,140,200,"III-Sdw-Cjv","h0","c0","eo","f1","r","f1","pol","0","eh;   r","Wf1","Wg0","g","-2","Lts",2,0,0,971,972,710,-2,"qp-zl"
70061,2,2006,1,0,5,"Ah","h4","c0","-2","-2","-2","-2","kru","0","-2","Wf5","Wg1","f","-2","Lt2",20,0,0,968,944,511,-2,"d-dzG ;dzVA"
70061,2,2006,2,5,10,"Bv-Ah","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf5","Wg1","g","-2","Lt2",20,0,0,968,944,511,-2,"d-dzG ;dzVA"
70061,2,2006,3,10,30,"Ah-Bv","h2","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","g","-2","Lt3",18,0,12,968,944,511,-2,"d-dzG ;dzVA"
70061,2,2006,4,30,35,"mCv","h2","c0","-2","-2","-2","-2","vbk","0","-2","Wf0","Wg0","z","-2","Lt3",14,0,85,700,511,-2,-2,"d-dzG ;dzVA"
70062,2,2006,1,0,5,"Ahe-Ae","h2","c0","-2","-2","-2","-2","kru","0","Vw","Wf4","Wg4","g","-2","Ls3",60,0,0,968,712,944,-2,"d-dsT"
70062,2,2006,2,5,10,"Ae","h2","c0","-2","-2","-2","-2","kru","0","Vw","Wf4","Wg4","g","-2","Ls3",22,0,38,968,712,944,-2,"d-dsT"
70062,2,2006,3,10,30,"Ae/Bsh","h3","c0","e0","0","-2","-2","kru","0","Vw; em,tap","Wf2","Wg2","k","-2","Slu",17,0,33,968,712,944,-2,"d-dsT"
70062,2,2006,4,30,60,"Bsv","h0","c0","-2","-2","-2","-2","sub","0","Vw","Wf3","Wg1","g","-2","Lu",13,0,17,968,944,712,-2,"d-dsT"
70062,2,2006,5,60,90,"II-Cjv-Bv","h0","c0","-2","-2","-2","-2","sub","0","Vw","Wf1","Wg0","k","-2","Sl3",13,0,27,966,712,972,-2,"d-dsT"
70062,2,2006,6,90,110,"II-Cjv","h0","c0","-2","-2","-2","-2","koh","0","-2","Wf0","Wg0","-2","-2","Sl3",15,0,25,966,712,972,-2,"d-dsT"
70063,2,2006,1,0,5,"Ah","h3","c0","-2","-2","-2","-2","sub","0","Vw","Wf3","Wg2","g","-2","Lu",3,0,0,968,944,512,-2,"d-dzH"
70063,2,2006,2,5,10,"Ah-Bv","h2","c0","-2","-2","-2","-2","sub","0","Vw","Wf3","Wg2","g","-2","Lu",5,0,0,968,944,512,-2,"d-dzH"
70063,2,2006,3,10,30,"Al-Bv","h0","c0","-2","-2","-2","-2","sub","0","Vw","Wf2","Wg1","g","-2","Lu",9,0,0,968,944,512,-2,"d-dzH"
70063,2,2006,4,30,60,"Al-Bv.2","h0","c0","-2","-2","-2","-2","sub","0","Vw","Wf1","Wg1","g","-2","Lu",10,0,0,968,944,512,-2,"d-dzH"
70063,2,2006,5,60,90,"II-Btv","h0","c0","-2","-2","-2","-2","pol","0","Vw","Wf1","Wg0","g","-2","Lt2",15,0,0,967,944,512,-2,"d-dzH"
70063,2,2006,6,90,140,"II-(Sd)-Btv","h0","c0","eo","f1","rb","f1","pol","0","ed","Wf0","Wg0","-2","-2","Lt2",25,0,0,967,944,512,-2,"d-dzH"
70063,2,2006,7,140,200,"III-Bv-Cjv","h0","c0","-2","-2","-2","-2","koh","0","eh","Wf0","Wg0","-2","-2","Ut3",15,0,0,966,972,512,-2,"d-dzH"
70064,2,2006,1,0,5,"Ah/Ah-Bv","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf5","Wg3","g","-2","Lt2",17,0,28,968,944,511,-2,"d-dzH"
70064,2,2006,2,5,10,"Ah-Bv","h2","c0","-2","-2","-2","-2","sub","0","-2","Wf5","Wg3","g","-2","Lt2",15,0,25,968,944,511,-2,"d-dzH"
70064,2,2006,3,10,20,"Ah-Bv+Bv","h1","c0","-2","-2","-2","-2","sub","0","-2","Wf5","Wg2","g","-2","Lt2",8,0,47,968,511,944,-2,"d-dzH"
70064,2,2006,4,20,30,"Bv","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf5","Wg2","g","-2","Lt2",9,0,51,968,511,944,-2,"d-dzH"
70064,2,2006,5,30,40,"Bv.2","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","g","-2","Lt2",16,0,24,968,511,944,-2,"d-dzH"
70064,2,2006,6,40,60,"Bv+II-Bv","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf3","Wg2","g","-2","Ls3",18,0,27,968,511,944,-2,"d-dzH"
70064,2,2006,7,60,80,"III-Bv-ilCv","h0","c0","-2","-2","-2","-2","koh","0","-2","Wf3","Wg2","g","-2","Sl4",9,0,71,966,511,-2,-2,"d-dzH"
70064,2,2006,8,80,90,"III-ilCv","h0","c0","-2","-2","-2","-2","ein","0","-2","Wf2","Wg1","g","-2","Sl3",9,0,76,966,511,-2,-2,"d-dzH"
70064,2,2006,9,90,120,"IV-imCv","h0","c0","-2","-2","-2","-2","vbk","0","-2","Wf0","Wg1","u","-2","Sl3",13,0,86,961,511,-2,-2,"d-dzH"
70065,2,2006,1,0,5,"Ah","h3","c0","-2","-2","-2","-2","kru","0","-2","Wf5","Wg1","g","-2","Lu",20,0,0,968,944,511,-2,"d-dzH"
70065,2,2006,2,5,10,"Ah.2","h3","c0","-2","-2","-2","-2","kru","0","-2","Wf5","Wg1","g","-2","Lu",20,0,0,968,944,511,-2,"d-dzH"
70065,2,2006,3,10,30,"Ah-Bv","h2","c0","-2","-2","-2","-2","sub","0","-2","Wf5","Wg2","g","-2","Lu",18,0,18,968,944,511,-2,"d-dzH"
70065,2,2006,4,30,60,"II-Bv-ilCv","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf3","Wg1","g","-2","Lu",11,0,69,966,511,-2,-2,"d-dzH"
70065,2,2006,5,60,90,"II-ilCv","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf2","Wg0","g","-2","Lu",80,0,0,966,511,-2,-2,"d-dzH"
70065,2,2006,6,90,140,"III-i(m)Cv.2","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf2","Wg0","g","-2","Lu",6,0,64,961,511,-2,-2,"d-dzH"
70066,2,2006,1,0,5,"Oh+Ae/Ae","h4","c0","-2","-2","-2","-2","koh","0","-2","Wf4","Wg2","g","-2","Su2",1,0,0,968,971,712,-2,"s-soE ;sumE"
70066,2,2006,2,5,10,"Ae","h2","c0","-2","-2","-2","-2","koh","0","-2","Wf4","Wg2","g","-2","Sl2",4,0,0,968,971,712,-2,"s-soE ;sumE"
70066,2,2006,3,10,20,"(Bsv+)Bsh","h2","c0","-2","-2","-2","-2","koh","0","-2","Wf3","Wg2","g","-2","Sl2",5,0,0,968,971,712,-2,"s-soE ;sumE"
70066,2,2006,4,20,30,"rSew-Bsh","h2","c0","-2","-2","rb","f5","koh","0","-2","Wf2","Wg2","g","-2","Sl2",6,0,0,968,971,712,-2,"s-soE ;sumE"
70066,2,2006,5,30,40,"(r)Sew-Bs","h0","c0","eh","f5","rb","f8","ein","0","-2","Wf2","Wg2","g","-2","mSfs",2,0,0,968,971,712,-2,"s-soE ;sumE"
70066,2,2006,6,40,60,"Sw-Bsv","h0","c0","eh","f8","rb","f6","koh","0","-2","Wf2","Wg1","u","-2","mSfs",1,0,0,968,971,712,-2,"s-soE ;sumE"
70066,2,2006,7,60,80,"II-Swd","h0","c0","eh","f8","rb","f5","sub","0","-2","Wf2","Wg2","u","-2","St2",2,0,0,966,971,710,-2,"s-soE ;sumE"
70066,2,2006,8,80,90,"II-Sd","h0","c0","eh","f8","rb","f5","sub","0","-2","Wf2","Wg2","u","-2","St2",2,0,0,966,971,710,-2,"s-soE ;sumE"
70066,2,2006,9,90,140,"III-Sd-ilCj","h0","c0","eh","f5","rb","f5","shi","0","-2","Wf1","Wg0","u","-2","St2",2,0,4,971,971,710,-2,"s-soE ;sumE"
70066,2,2006,10,140,200,"III-ilCj","h0","c0","-2","-2","-2","-2","koh","0","-2","Wf0","Wg0","-2","-2","St2",3,0,0,971,971,710,-2,"s-soE ;sumE"
70067,2,2006,1,0,5,"Ae-Ahe","h5","c0","-2","-2","-2","-2","sub","0","Vw","Wf5","Wg1","k","-2","Lu",21,0,39,968,712,944,-2,"d-dsT"
70067,2,2006,2,5,10,"Ahe","h5","c0","-2","-2","-2","-2","sub","0","Vw","Wf5","Wg2","k","-2","Lu",23,0,42,968,712,944,-2,"d-dsT"
70067,2,2006,3,10,30,"Bv-Cv","h1","c0","-2","-2","-2","-2","sub","0","Vw","Wf4","Wg3","k","-2","Lu",27,0,48,968,712,944,-2,"d-dsT"
70067,2,2006,4,30,60,"II-Bv","h0","c0","-2","-2","-2","-2","sub","0","Vw","Wf3","Wg2","k","-2","Lu",22,0,43,968,712,944,-2,"d-dsT"
70067,2,2006,5,60,90,"II-Cv-Bv","h0","c0","-2","-2","-2","-2","sub","0","Vw","Wf3","Wg2","k","-2","Lu",23,0,47,968,712,944,-2,"d-dsT"
70067,2,2006,6,90,120,"II-Bv-Cv","h0","c0","-2","-2","-2","-2","sub","0","Vw","Wf2","Wg1","k","-2","Lu",23,0,42,968,712,944,-2,"d-dsT"
70068,2,2006,1,0,5,"Ah","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg1","g","-2","Lu",20,0,0,968,944,511,712,"d-dzH"
70068,2,2006,2,5,10,"Ah-Bv","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg1","g","-2","Lu",20,0,0,968,944,511,712,"d-dzH"
70068,2,2006,3,10,30,"Bv","h1","c0","-2","-2","-2","-2","sub","0","-2","Wf3","Wg1","g","-2","Lu",15,0,0,968,944,511,712,"d-dzH"
70068,2,2006,4,30,60,"Bv/II-Sw-Bv","h0","c0","-2","-2","-2","-2","sub","0","vw","Wf2","Wg0","u","-2","Lu",30,0,0,968,944,511,712,"d-dzH"
70068,2,2006,5,60,90,"II-Sw-Sjd","h0","c0","eh","f2","rb","f2","sub","0","e, kh, vw","Wf1","Wg0","u","-2","Lt2",20,0,0,966,972,511,712,"d-dzH"
70068,2,2006,6,90,120,"III-Cjv-Sd","h0","c0","ed","f2","rb","f2","pol","0","e, kh, vw","Wf0","Wg0","-2","-2","Lt2",25,0,0,966,972,511,712,"d-dzH"
70068,2,2006,7,120,140,"III-Sd-Cjv","h0","c0","ed","f4","rb","f4","pol","0","-2","Wf0","Wg0","-2","-2","Lt3",10,0,20,966,972,511,712,"d-dzH"
70069,2,2006,1,0,5,"Ah","h4","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg1","g","-2","Lu",15,0,0,968,511,-2,-2,"d-dzH"
70069,2,2006,2,5,10,"Ah.2","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","k","-2","Lu",15,0,20,968,511,-2,-2,"d-dzH"
70069,2,2006,3,10,30,"Bv","h1","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg1","k","-2","Lu",15,0,20,968,511,-2,-2,"d-dzH"
70069,2,2006,4,30,45,"Bv.2","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg1","k","-2","Lu",5,0,41,968,511,-2,-2,"d-dzH"
70069,2,2006,5,45,60,"II-Bv-Cv","h0","c0","-2","-2","-2","-2","kit","0","-2","Wf3","Wg1","k","-2","Ut2",9,0,61,971,511,-2,-2,"d-dzH"
70069,2,2006,6,60,90,"II-mCv","h0","c0","-2","-2","-2","-2","kit","0","-2","Wf3","Wg0","k","-2","Ut2",9,0,76,700,511,-2,-2,"d-dzH"
70070,2,2006,1,0,5,"Ah","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","g","-2","Lu",0,0,0,968,944,710,-2,"s-soE"
70070,2,2006,2,5,10,"Alh-Bv","h2","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg1","g","-2","Lu",0,1,0,968,944,710,-2,"s-soE"
70070,2,2006,3,10,30,"Al-Bv","h1","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg0","g","-2","Lu",0,3,0,968,944,710,-2,"s-soE"
70070,2,2006,4,30,60,"II-Bt-Sw","h0","c0","-2","-2","rb","f2","sub","0","r","Wf1","Wg0","g","-2","Lt3",0,0,0,967,944,972,710,"s-soE"
70070,2,2006,5,60,90,"II-Btv-Sd","h0","c0","-2","-2","-2","-2","pol","0","e,r,fl","Wf0","Wg0","-2","-2","Tu3",0,4,4,967,944,972,710,"s-soE"
70070,2,2006,6,90,140,"III-Sd-Cv","h0","c0","ed","f2","-2","-2","pol","0","-2","Wf0","Wg0","-2","-2","Lu",0,2,0,966,972,710,-2,"s-soE"
70070,2,2006,7,140,200,"IV-Cv","h0","c0","ed","f2","-2","-2","pol","0","-2","Wf0","Wg0","-2","-2","Lu",0,3,7,971,972,710,-2,"s-soE"
70071,2,2006,1,0,5,"Ah","h3","c3","-2","-2","-2","-2","pol","0","-2","Wf3","Wg1","g","-2","Lt3",0,0,0,968,635,634,944,"m-moTB"
70071,2,2006,2,5,10,"Ah-Bv","h2","c3","-2","-2","-2","-2","pol","0","-2","Wf3","Wg1","g","-2","Lt3",0,0,0,968,635,634,944,"m-moTB"
70071,2,2006,3,10,30,"Bv","h0","c3","-2","-2","-2","-2","pol","0","-2","Wf3","Wg2","g","-2","Lt3",1,0,0,968,635,634,944,"m-moTB"
70071,2,2006,4,30,60,"II-eP","h0","c5","-2","-2","-2","-2","pol","0","-2","Wf4","Wg2","g","-2","Tl",2,0,0,966,635,635,-2,"m-moTB"
70071,2,2006,5,60,90,"III-(S)-eP","h0","c5","-2","-2","-2","-2","pol","0","-2","Wf2","Wg0","n","-2","Tl",8,0,8,966,635,635,-2,"m-moTB"
70071,2,2006,6,90,140,"IV-eP-Swd","h0","c5","-2","-2","gb","f5","koh","0","-2","Wf2","Wg0","n","-2","Tu3",0,0,0,971,635,634,-2,"m-moTB"
70071,2,2006,7,140,200,"V-S-eP","h0","c5","-2","-2","gb","f3","koh","0","-2","Wf0","Wg0","-2","-2","Tl",0,0,0,971,635,635,-2,"m-moTB"
70072,2,2006,1,0,5,"Ahe-Ae","h2","c0","-2","-2","-2","-2","koh","0","-2","Wf3","Wg1","g","-2","Su2",5,0,10,968,712,750,-2,"j-jliT;fl"
70072,2,2006,2,5,10,"Ae","h3","c0","-2","-2","-2","-2","koh","0","-2","Wf3","Wg1","g","-2","St2",5,0,10,968,712,750,-2,"j-jliT;fl"
70072,2,2006,3,10,30,"Bhs","h4","c0","-2","-2","-2","-2","ein","0","-2","Wf4","Wg2","g","-2","St2",4,0,4,968,712,750,-2,"j-jliT;fl"
70072,2,2006,4,30,60,"Bsv","h0","c0","-2","-2","-2","-2","ein","0","-2","Wf4","Wg0","g","-2","Su2",8,0,12,968,712,750,-2,"j-jliT;fl"
70072,2,2006,5,60,90,"Cv-Bv","h0","c0","-2","-2","-2","-2","ein","0","-2","Wf1","Wg0","k","-2","fS",4,0,26,968,712,750,-2,"j-jliT;fl"
70072,2,2006,6,90,140,"II-lCv","h0","c0","-2","-2","-2","-2","ein","0","-2","Wf0","Wg0","-2","-2","fS",4,0,46,966,712,750,-2,"j-jliT;fl"
70072,2,2006,7,140,200,"III-lCv","h0","c0","-2","-2","-2","-2","ein","0","-2","Wf0","Wg0","-2","-2","St2",9,0,51,971,712,750,-2,"j-jliT;fl"
70073,2,2006,1,0,5,"Ah","h3","c0","-2","-2","-2","-2","kru","0","-2","Wf4","Wg2","g","-2","Ls2",17,0,8,968,944,711,-2,"r-rn"
70073,2,2006,2,5,10,"Ah-Bv","h2","c0","-2","-2","-2","-2","kru","0","-2","Wf4","Wg2","g","-2","Ls2",20,0,10,968,944,711,-2,"r-rn"
70073,2,2006,3,10,30,"Bv","h1","c0","-2","-2","-2","-2","sub","0","Vw","Wf4","Wg1","g","-2","Ls2",25,0,25,968,944,711,-2,"r-rn"
70073,2,2006,4,30,60,"Bv/II-Bv","h0","c0","-2","-2","-2","-2","sub","0","Vw","Wf4","Wg2","g","-2","Lt2",20,0,15,968,944,711,-2,"r-rn"
70073,2,2006,5,60,90,"II-Cv-Bv","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf2","Wg1","g","-2","Lt2",23,0,17,966,711,221,-2,"r-rn"
70073,2,2006,6,90,140,"II-Bv-Cv","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf0","Wg0","-2","-2","Lt2",17,0,13,966,711,221,-2,"r-rn"
70074,2,2006,1,0,5,"Ahe","h4","c0","-2","-2","-2","-2","koh","0","-2","Wf5","Wg2","f","-2","Ls2",30,0,0,968,944,712,-2,"d-dsD"
70074,2,2006,2,5,10,"Ah-Bv","h2","c0","-2","-2","-2","-2","koh","0","-2","Wf5","Wg2","g","-2","Ls2",30,0,0,968,944,712,-2,"d-dsD"
70074,2,2006,3,10,30,"Bv","h0","c0","-2","-2","-2","-2","koh","0","Vw","Wf3","Wg0","g","-2","Ls2",15,0,15,968,944,712,-2,"d-dsD"
70074,2,2006,4,30,60,"Cv-Bv","h0","c0","-2","-2","-2","-2","koh","0","Vw","Wf2","Wg0","g","-2","Sl4",37,0,18,968,944,712,-2,"d-dsD"
70074,2,2006,5,60,90,"II-Bv-Cv","h0","c0","-2","-2","-2","-2","koh","0","Vw","Wf2","Wg0","n","-2","Su4",23,0,37,966,712,-2,-2,"d-dsD"
70074,2,2006,6,90,140,"II-lCv","h0","c0","-2","-2","-2","-2","koh","0","Vw","Wf1","Wg0","u","-2","Su4",26,0,39,966,712,-2,-2,"d-dsD"
70075,2,2006,1,0,5,"Ahe","h3","c0","-2","-2","-2","-2","ein","0","-2","Wf3","Wg2","g","-2","Sl2",0,4,0,968,712,-2,-2,"s-soE ;soZ"
70075,2,2006,2,5,10,"Ahe+Bv","h3","c0","-2","-2","-2","-2","ein","0","-2","Wf3","Wg2","g","-2","Sl2",0,3,0,968,712,-2,-2,"s-soE ;soZ"
70075,2,2006,3,10,30,"Bv","h1","c0","-2","-2","-2","-2","ein","0","HK","Wf3","Wg2","g","-2","Sl2",0,8,17,968,712,-2,-2,"s-soE ;soZ"
70075,2,2006,4,30,60,"Bv/II-Bv-Cv","h0","c0","-2","-2","-2","-2","ein","0","HK","Wf1","Wg0","k","-2","Sl2",0,17,33,968,710,-2,-2,"s-soE ;soZ"
70075,2,2006,5,60,90,"II-Bv-Cv","h0","c0","-2","-2","-2","-2","ein","0","-2","Wf0","Wg0","-2","-2","fS",0,24,36,966,710,-2,-2,"s-soE ;soZ"
70075,2,2006,6,90,140,"II-lCv","h0","c0","-2","-2","-2","-2","ein","0","-2","Wf0","Wg0","-2","-2","fS",0,24,36,966,710,-2,-2,"s-soE ;soZ"
70076,2,2006,1,0,5,"Ae-Ahe","h4","c0","-2","-2","-2","-2","koh","0","-2","Wf2","Wg1","g","-2","Su4",9,0,61,968,712,-2,-2,"d-dsT"
70076,2,2006,2,5,10,"Ae-Ahe.2","h3","c0","-2","-2","-2","-2","koh","0","-2","Wf2","Wg1","g","-2","Su4",9,0,61,968,712,-2,-2,"d-dsT"
70076,2,2006,3,10,20,"Ahe+Ae","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf3","Wg1","g","-2","Su4",9,0,61,968,712,-2,-2,"d-dsT"
70076,2,2006,4,20,30,"Ahe+Ae.2","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf3","Wg2","g","-2","Slu",9,0,61,968,712,-2,-2,"d-dsT"
70076,2,2006,5,30,40,"II-Bh+Bsh","h4","c0","-2","-2","-2","-2","koh","0","-2","Wf4","Wg2","g","-2","Ls3",9,0,61,968,712,-2,-2,"d-dsT"
70076,2,2006,6,40,60,"II-Bs+Bvs","h2","c0","-2","-2","-2","-2","koh","0","-2","Wf4","Wg2","g","-2","Slu",9,0,61,968,712,-2,-2,"d-dsT"
70076,2,2006,7,60,80,"II-Bsv+Bv","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","g","-2","Su4",9,0,66,968,712,-2,-2,"d-dsT"
70076,2,2006,8,80,90,"II-Bsv+Bv.2","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","g","-2","Su3",9,0,66,968,712,-2,-2,"d-dsT"
70076,2,2006,9,90,130,"II-Bv","h0","c0","-2","-2","-2","-2","koh","0","-2","Wf3","Wg1","u","-2","Su3",9,0,76,968,712,-2,-2,"d-dsT"
70076,2,2006,10,130,150,"III-ixCv","h0","c0","-2","-2","-2","-2","ein","0","-2","Wf1","Wg0","u","-2","Sl3",39,0,60,966,712,-2,-2,"d-dsT"
70077,2,2006,1,0,5,"Ah","h5","c0","-2","-2","-2","-2","sub","0","-2","Wf3","Wg1","g","-2","Lts",7,0,0,968,511,944,-2,"d-dzH"
70077,2,2006,2,5,10,"Bv-Ah","h4","c0","-2","-2","-2","-2","sub","0","-2","Wf3","Wg1","g","-2","Lts",9,0,0,968,511,944,-2,"d-dzH"
70077,2,2006,3,10,30,"Ah-Bv","h3","c0","-2","-2","-2","-2","sub","0","vw","Wf3","Wg1","g","-2","Lu",13,0,13,968,511,944,-2,"d-dzH"
70077,2,2006,4,30,60,"II-Cjv-Bv","h0","c0","-2","-2","-2","-2","koh","0","vw","Wf3","Wg1","g","-2","Lu",17,0,8,966,511,972,712,"d-dzH"
70077,2,2006,5,60,90,"II-S-lCjv","h0","c0","ed","f3","-2","-2","zer","0","vw","Wf2","Wg0","g","-2","Uls",18,0,12,966,511,972,712,"d-dzH"
70077,2,2006,6,90,140,"III-S-mCjv","h0","c0","ed","f3","-2","-2","zer","0","-2","Wf1","Wg0","u","-2","Uls",18,0,12,971,511,972,-2,"d-dzH"
70078,2,2006,1,0,5,"Ah","h4","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","g","-2","Lu",8,0,0,968,944,972,-2,"d-dzH"
70078,2,2006,2,5,10,"Ah-Bv","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","g","-2","Lu",5,0,0,968,944,972,-2,"d-dzH"
70078,2,2006,3,10,20,"Ah-Bv","h2","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg3","g","-2","Lu",7,0,0,968,944,972,-2,"d-dzH"
70078,2,2006,4,20,30,"(Ah)-Bv","h1","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg2","g","-2","Lu",20,0,0,968,944,972,-2,"d-dzH"
70078,2,2006,5,30,40,"Bv","h0","c0","-2","-2","-2","-2","sub","0","-2","Wf3","Wg2","g","-2","Lu",10,0,0,968,944,972,-2,"d-dzH"
70078,2,2006,6,40,60,"II-rSwd-Bt°Bv","h0","c0","oh","f3","-2","-2","sub","0","mn,kh","Wf3","Wg1","g","-2","Lu",8,0,0,967,944,972,512,"d-dzH"
70078,2,2006,7,60,80,"II-rBj-Sd+Bt°Bv","h0","c0","oh","f5","-2","-2","sub","0","-2","Wf2","Wg1","g","-2","Lu",20,0,0,967,944,972,512,"d-dzH"
70078,2,2006,8,80,90,"II-Bt°Bv+rBj-Sd","h0","c0","oh","f5","-2","-2","sub","0","-2","Wf2","Wg1","g","-2","Lu",8,0,0,967,944,972,512,"d-dzH"
70078,2,2006,9,90,120,"III-rBt+rCj-Sd","h0","c0","oh","f5","-2","-2","sub","0","-2","Wf1","Wg1","u","-2","Uls",6,0,19,966,972,512,-2,"d-dzH"
70078,2,2006,10,120,140,"IV-(rBt)+Sd-lCj","h0","c0","oh","f3","rb","f3","koh","0","-2","Wf1","Wg1","u","-2","Uls",45,0,0,971,512,972,-2,"d-dzH"
70078,2,2006,11,140,200,"IV-ilCj","h0","c0","-2","-2","-2","-2","vbl","0","-2","Wf1","Wg0","u","-2","Slu",35,0,0,971,512,-2,-2,"d-dzH"
70079,2,2006,1,0,5,"Aeh","h3","c0","-2","-2","-2","-2","sub","0","-2","Wf4","Wg1","g","-2","Sl3",1,0,0,968,971,710,944,"s-soE"
70079,2,2006,2,5,10,"Bv","h2","c0","-2","-2","-2","-2","sub","0","-2","Wf5","Wg2","g","-2","Sl3",1,0,0,968,971,710,944,"s-soE"
70079,2,2006,3,10,30,"Bv.2","h0","c0","-2","-2","-2","-2","ein","0","-2","Wf3","Wg2","g","-2","Sl3",1,0,0,968,971,710,944,"s-soE"
70079,2,2006,4,30,60,"II-Sw-Bv+Bv","h0","c0","es","f2","rb","f2","sub","0","-2","Wf2","Wg1","n","-2","Sl3",1,0,0,966,971,710,-2,"s-soE"
70079,2,2006,5,60,90,"III-Sdw-lCv","h0","c0","es","f4","rb","f4","koh","0","-2","Wf2","Wg1","n","-2","Sl4",2,0,6,971,711,-2,-2,"s-soE"
70079,2,2006,6,90,140,"III-Swd-(m)Cv","h0","c0","es","f4","rb","f4","zer","0","-2","Wf1","Wg0","k","-2","Sl4",10,0,0,971,711,-2,-2,"s-soE"
70079,2,2006,7,140,200,"III-S-(m)Cv","h0","c0","-2","-2","rb","f1","zer","0","-2","Wf0","Wg0","-2","-2","Sl3",1,0,0,971,711,-2,-2,"s-soE"
70080,2,2006,1,0,5,"Ah","h3","c0","-2","-2","-2","-2","sub","0","Vw","Wf5","Wg2","g","-2","Lu",7,0,0,968,944,221,-2,"+Kr'r+E"
70080,2,2006,2,5,10,"Ah-Bv","h2","c0","-2","-2","-2","-2","sub","0","Vw","Wf4","Wg2","g","-2","Lu",15,0,0,968,944,221,-2,"+Kr'r+E"
70080,2,2006,3,10,30,"Bv","h1","c0","-2","-2","-2","-2","sub","0","Vw","Wf3","Wg1","g","-2","Lu",20,0,0,968,944,221,-2,"+Kr'r+E"
70080,2,2006,4,30,60,"II-S-Bv-P","h0","c0","ed","f3","rb","f3","pol","0","Vw, eo; r","Wf1","Wg0","g","-2","Tl",25,0,0,966,221,-2,-2,"+Kr'r+E"
