"MoMoK_Nr","Name","Bundeland","Datum_Aufnahme","Nr_PK","BNr","ZW","St","Baumart (Code)","Baumart","Schi","Kraft","Alt","Alt-Meth","BHD [mm]","BHD Hoehe [cm]","Permanent-Maßband","Punktdendrometer","BHD Stufen","Hoehe [dm]","Kronenansatz [dm]","Distanz [cm]","Azimut [Gon]","Azimut [°]","Bemerkung"
26030,"Krämersgrund/Wetter","HE",2023-02-14,"MB",39,NA,0,104,"SER",2,NA,"52",1,114,130,0,0,2,NA,NA,1260,"214.44444444444423",193,"Kronenbruch"
26030,"Krämersgrund/Wetter","HE",2023-02-14,"MB",40,NA,0,104,"SER",1,"3","52",1,301,130,0,0,6,NA,NA,759,"282.22222222222194",254,NA
26030,"Krämersgrund/Wetter","HE",2023-02-14,"MB",41,NA,0,104,"SER",1,"3","52",1,230,130,0,0,4,NA,NA,971,"263.33333333333309",237,NA
26030,"Krämersgrund/Wetter","HE",2023-02-14,"MB",42,NA,0,104,"SER",1,"2","52",1,287,130,0,0,5,NA,NA,1208,"271.11111111111086",244,NA
26030,"Krämersgrund/Wetter","HE",2023-02-14,"MB",43,NA,0,104,"SER",1,"4","52",1,167,130,0,0,3,NA,NA,1165,"248.88888888888866",224,NA
26030,"Krämersgrund/Wetter","HE",2023-02-14,"MB",44,NA,0,104,"SER",1,"3","52",1,239,130,0,0,4,NA,NA,1096,"295.55555555555526",266,NA
21030,"Schwonau","SH",2023-05-01,"MB",1,NA,0,104,"SER",1,"3","57",1,210,130,0,0,4,NA,NA,297,"224.44444444444423",202,NA
21030,"Schwonau","SH",2023-05-01,"MB",2,NA,0,104,"SER",1,"2","57",1,253,130,0,0,5,NA,NA,432,"236.66666666666643",213,NA
21030,"Schwonau","SH",2023-05-01,"MB",3,NA,0,104,"SER",1,"3","57",1,339.5,130,1,0,6,162,46,967,"191.11111111111092",172,NA
21030,"Schwonau","SH",2023-05-01,"MB",4,NA,0,104,"SER",1,"2","57",1,274,130,1,0,5,143,55,930,"229.99999999999977",207,NA
21030,"Schwonau","SH",2023-05-01,"MB",5,NA,0,104,"SER",1,"2","57",1,348,130,0,0,6,NA,NA,1220,"222.222222222222",200,NA
21030,"Schwonau","SH",2023-05-01,"MB",6,NA,0,104,"SER",1,"4","57",1,226,130,0,0,4,NA,NA,990,"263.33333333333309",237,NA
21030,"Schwonau","SH",2023-05-01,"MB",7,NA,0,104,"SER",1,"3","57",1,312,130,0,0,6,NA,NA,756,"281.11111111111086",253,NA
21030,"Schwonau","SH",2023-05-01,"MB",8,NA,0,104,"SER",1,"2","57",1,308,130,0,0,6,NA,NA,377,"385.5555555555552",347,NA
21030,"Schwonau","SH",2023-05-01,"MB",9,NA,0,104,"SER",1,"2","57",1,418,130,0,0,8,215,118,798,"381.11111111111074",343,NA
21030,"Schwonau","SH",2023-05-01,"MB",10,NA,0,104,"SER",1,"2","57",1,225.5,130,1,0,4,159,59,1056,"368.88888888888852",332,NA
21030,"Schwonau","SH",2023-05-01,"MB",11,NA,0,104,"SER",1,"2","57",1,266,130,0,0,5,NA,NA,1213,"391.11111111111074",352,NA
21030,"Schwonau","SH",2023-05-01,"MB",12,NA,0,104,"SER",1,"2","57",1,266,130,0,0,5,NA,NA,1064,"49.99999999999995",45,NA
21030,"Schwonau","SH",2023-05-01,"MB",13,NA,0,104,"SER",1,"2","57",1,378.6,130,1,0,7,203,104,603,"88.8888888888888",80,NA
21030,"Schwonau","SH",2023-05-01,"MB",14,NA,0,104,"SER",1,"3","57",1,390,130,0,0,7,NA,NA,557,"0",NA,NA
21030,"Schwonau","SH",2023-05-01,"MB",15,NA,0,104,"SER",1,"2","57",1,497.4,130,1,0,9,209,94,766,"0",NA,NA
21030,"Schwonau","SH",2023-05-01,"MB",16,NA,0,104,"SER",1,"4","57",1,320,130,0,0,6,NA,NA,1186,"0",NA,NA
21030,"Schwonau","SH",2023-05-01,"MB",17,NA,0,104,"SER",1,"2","57",1,390,130,0,0,7,NA,NA,757,"0",NA,NA
21030,"Schwonau","SH",2023-05-01,"MB",18,NA,0,104,"SER",1,"2","57",1,359,130,0,0,7,NA,NA,1260,"0",NA,NA
21020,"Krummsee","SH",2023-05-04,"MB",1,NA,0,104,"SER",2,NA,"NA",NA,102,130,0,0,2,NA,NA,225,"299.99999999999972",270,NA
21020,"Krummsee","SH",2023-05-04,"MB",2,NA,0,104,"SER",1,"3","77",1,205.3,130,1,0,4,167,85,275,"342.22222222222189",308,NA
21020,"Krummsee","SH",2023-05-04,"MB",3,NA,0,104,"SER",1,"4","77",1,207,130,0,0,4,NA,NA,443,"333.33333333333303",300,NA
21020,"Krummsee","SH",2023-05-04,"MB",4,NA,0,104,"SER",1,"2","77",1,256,130,0,0,5,NA,NA,446,"323.33333333333303",291,NA
21020,"Krummsee","SH",2023-05-04,"MB",5,NA,0,104,"SER",1,"3","77",1,190,130,0,0,3,NA,NA,465,"298.88888888888863",269,NA
21020,"Krummsee","SH",2023-05-04,"MB",6,NA,0,104,"SER",1,"4","77",1,145,130,0,0,2,NA,NA,581,"297.77777777777749",268,NA
21020,"Krummsee","SH",2023-05-04,"MB",7,NA,0,104,"SER",1,"2","77",1,203,130,0,0,4,NA,NA,728,"297.77777777777749",268,NA
21020,"Krummsee","SH",2023-05-04,"MB",8,NA,0,104,"SER",1,"3","77",1,191,130,0,0,3,NA,NA,895,"286.6666666666664",258,NA
21020,"Krummsee","SH",2023-05-04,"MB",9,NA,0,104,"SER",1,"3","77",1,214,130,0,0,4,NA,NA,996,"288.88888888888863",260,NA
21020,"Krummsee","SH",2023-05-04,"MB",10,NA,0,104,"SER",1,"3","77",1,191,130,0,0,3,NA,NA,1021,"291.11111111111086",262,NA
21020,"Krummsee","SH",2023-05-04,"MB",11,NA,0,104,"SER",1,"3","77",1,289,130,0,0,5,NA,NA,1071,"308.88888888888857",278,NA
21020,"Krummsee","SH",2023-05-04,"MB",12,NA,0,104,"SER",1,"3","77",1,288,130,0,0,5,NA,NA,1099,"311.1111111111108",280,NA
21020,"Krummsee","SH",2023-05-04,"MB",13,NA,0,104,"SER",1,"2","77",1,296,130,0,0,5,NA,NA,1022,"324.44444444444412",292,NA
21020,"Krummsee","SH",2023-05-04,"MB",14,NA,0,104,"SER",1,"4","77",1,172,130,0,0,3,NA,NA,1036,"322.22222222222189",290,NA
21020,"Krummsee","SH",2023-05-04,"MB",15,NA,0,104,"SER",1,"2","77",1,311,130,0,0,6,NA,NA,1216,"324.44444444444412",292,NA
21020,"Krummsee","SH",2023-05-04,"MB",16,NA,0,104,"SER",1,"2","77",1,180,130,0,0,3,NA,NA,739,"346.66666666666634",312,NA
21020,"Krummsee","SH",2023-05-04,"MB",17,NA,0,104,"SER",1,"2","77",1,190,130,0,0,3,NA,NA,990,"365.5555555555552",329,"liegend"
21020,"Krummsee","SH",2023-05-04,"MB",18,NA,0,145,"SWE",2,NA,"20",1,110,130,0,0,2,NA,NA,800,"389.9999999999996",351,NA
21020,"Krummsee","SH",2023-05-04,"MB",19,NA,0,104,"SER",1,"2","77",1,274.5,130,1,0,5,164,104,256,"21.111111111111089",19,NA
21020,"Krummsee","SH",2023-05-04,"MB",20,NA,0,104,"SER",1,"2","77",1,295,130,0,0,5,NA,NA,588,"52.222222222222172",47,NA
21020,"Krummsee","SH",2023-05-04,"MB",21,NA,0,104,"SER",1,"2","77",1,230,130,0,0,4,NA,NA,613,"46.666666666666622",42,NA
21020,"Krummsee","SH",2023-05-04,"MB",22,NA,0,104,"SER",1,"2","77",1,217.2,130,1,0,4,NA,NA,700,"57.777777777777722",52,NA
21020,"Krummsee","SH",2023-05-04,"MB",23,NA,0,104,"SER",1,"2","77",1,276,130,0,0,5,NA,NA,714,"42.222222222222179",38,NA
21020,"Krummsee","SH",2023-05-04,"MB",24,NA,0,104,"SER",1,"3","77",1,245,130,0,0,4,NA,NA,692,"32.222222222222193",29,NA
21020,"Krummsee","SH",2023-05-04,"MB",25,NA,0,104,"SER",2,NA,"NA",NA,114,130,0,0,2,NA,NA,725,"31.111111111111082",28,NA
21020,"Krummsee","SH",2023-05-04,"MB",26,NA,0,104,"SER",1,"4","77",1,305,130,0,0,6,NA,NA,894,"26.666666666666643",24,NA
21020,"Krummsee","SH",2023-05-04,"MB",27,NA,0,104,"SER",1,"3","77",1,214,130,0,0,4,NA,NA,917,"41.111111111111072",37,"liegend"
21020,"Krummsee","SH",2023-05-04,"MB",28,NA,0,104,"SER",1,"2","77",1,250,130,0,0,5,NA,NA,1083,"55.5555555555555",50,NA
21020,"Krummsee","SH",2023-05-04,"MB",29,NA,0,104,"SER",1,"2","77",1,265,130,0,0,5,NA,NA,973,"64.444444444444386",58,NA
21020,"Krummsee","SH",2023-05-04,"MB",30,NA,0,104,"SER",2,NA,"NA",NA,122.7,130,1,0,3,120,41,774,"77.7777777777777",70,NA
21020,"Krummsee","SH",2023-05-04,"MB",31,NA,0,104,"SER",1,"2","77",1,252,130,0,0,5,NA,NA,1166,"92.222222222222129",83,NA
21020,"Krummsee","SH",2023-05-04,"MB",32,NA,0,104,"SER",1,"3","77",1,233,130,0,0,4,NA,NA,1055,"102.22222222222213",92,NA
21020,"Krummsee","SH",2023-05-04,"MB",33,NA,0,104,"SER",1,"3","77",1,180,130,0,0,3,152,103,1033,"104.44444444444434",94,NA
21020,"Krummsee","SH",2023-05-04,"MB",34,NA,0,104,"SER",1,"3","77",1,194,130,0,0,3,NA,NA,940,"121.111111111111",109,NA
21020,"Krummsee","SH",2023-05-04,"MB",35,NA,0,104,"SER",1,"2","77",1,296,130,0,0,5,NA,NA,960,"117.77777777777767",106,NA
21020,"Krummsee","SH",2023-05-04,"MB",36,NA,0,104,"SER",1,"2","77",1,365,130,0,0,6,162,80,836,"141.11111111111097",127,NA
21020,"Krummsee","SH",2023-05-04,"MB",37,NA,0,104,"SER",2,NA,"NA",NA,104,130,0,0,3,79,70,761,"147.77777777777763",133,NA
21020,"Krummsee","SH",2023-05-04,"MB",38,NA,0,108,"MBI",1,"2","NA",NA,203,130,0,0,4,155,86,652,"151.11111111111097",136,NA
21020,"Krummsee","SH",2023-05-04,"MB",39,NA,0,104,"SER",2,NA,"NA",NA,80,130,0,0,1,56,36,840,"173.33333333333317",156,NA
21020,"Krummsee","SH",2023-05-04,"MB",40,NA,0,104,"SER",1,"3","77",1,257,130,0,0,5,NA,NA,1180,"178.88888888888872",161,"schräg stehend"
21020,"Krummsee","SH",2023-05-04,"MB",41,NA,0,104,"SER",1,"3","77",1,203,130,0,0,4,NA,NA,882,"187.7777777777776",169,"liegend"
21020,"Krummsee","SH",2023-05-04,"MB",42,NA,0,108,"MBI",2,NA,"NA",NA,111,130,0,0,3,125,27,1158,"205.55555555555537",185,NA
21020,"Krummsee","SH",2023-05-04,"MB",43,NA,0,108,"MBI",1,"3","NA",NA,217,130,0,0,4,185,107,1186,"205.55555555555537",185,NA
21020,"Krummsee","SH",2023-05-04,"MB",44,NA,0,104,"SER",1,"2","77",1,256,130,0,0,5,NA,NA,880,"224.44444444444423",202,NA
21020,"Krummsee","SH",2023-05-04,"MB",45,NA,0,108,"MBI",1,"4","NA",NA,115,130,0,0,2,143,107,948,"242.222222222222",218,NA
21020,"Krummsee","SH",2023-05-04,"MB",46,NA,0,104,"SER",1,"2","77",1,333.3,130,1,0,6,170,136,254,"259.99999999999977",234,NA
21020,"Krummsee","SH",2023-05-04,"MB",47,NA,0,104,"SER",1,"4","77",1,157,130,0,0,3,NA,NA,390,"259.99999999999977",234,NA
21020,"Krummsee","SH",2023-05-04,"MB",48,NA,0,104,"SER",2,NA,"NA",NA,96,130,0,0,1,78,60,409,"244.4444444444442",220,NA
21020,"Krummsee","SH",2023-05-04,"MB",49,NA,0,104,"SER",1,"4","77",1,143,130,0,0,2,NA,NA,446,"243.33333333333309",219,NA
21020,"Krummsee","SH",2023-05-04,"MB",50,NA,0,104,"SER",1,"2","77",1,236,130,0,0,4,NA,NA,798,"259.99999999999977",234,NA
21020,"Krummsee","SH",2023-05-04,"MB",51,NA,0,104,"SER",1,"4","77",1,179,130,0,0,3,NA,NA,870,"253.33333333333309",228,NA
21020,"Krummsee","SH",2023-05-04,"MB",52,NA,0,104,"SER",1,"3","77",1,247,130,0,0,4,NA,NA,893,"269.99999999999972",243,NA
21020,"Krummsee","SH",2023-05-04,"MB",53,NA,0,104,"SER",1,"2","77",1,250,130,0,0,5,NA,NA,941,"283.33333333333309",255,NA
21020,"Krummsee","SH",2023-05-04,"MB",54,NA,0,104,"SER",1,"3","77",1,224,130,0,0,4,NA,NA,1071,"264.44444444444417",238,NA
21020,"Krummsee","SH",2023-05-04,"MB",55,NA,0,104,"SER",1,"3","77",1,183,130,0,0,3,NA,NA,1152,"261.11111111111086",235,NA
21020,"Krummsee","SH",2023-05-04,"MB",56,NA,0,104,"SER",1,"2","77",1,230,130,0,0,4,NA,NA,1201,"288.88888888888863",260,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",1,NA,0,108,"MBI",1,"2",NA,NA,173,130,0,0,3,NA,NA,1192,"319.99999999999972",288,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",2,NA,0,108,"MBI",1,"2",NA,NA,164,130,0,0,3,NA,NA,772,"321.1111111111108",289,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",3,NA,0,108,"MBI",1,"2",NA,NA,180,130,0,0,3,NA,NA,1217,"338.88888888888857",305,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",4,NA,0,108,"MBI",1,"2",NA,NA,153,130,0,0,3,NA,NA,670,"356.66666666666634",321,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",5,NA,0,108,"MBI",1,"2",NA,NA,121,130,0,0,2,NA,NA,220,"355.5555555555552",320,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",6,NA,0,108,"MBI",1,"2",NA,NA,262,130,1,0,5,208,135,1074,"356.66666666666634",321,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",7,NA,0,108,"MBI",1,"2",NA,NA,199,130,0,0,3,NA,NA,1177,"375.5555555555552",338,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",8,NA,0,108,"MBI",1,"2",NA,NA,178,130,0,0,3,NA,NA,811,"381.11111111111074",343,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",9,NA,0,108,"MBI",1,"2",NA,NA,241,130,0,0,4,193,86,438,"388.88888888888852",350,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",10,NA,0,108,"MBI",1,"4",NA,NA,106,130,0,0,2,NA,NA,876,"1.1111111111111101",1,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",11,NA,0,108,"MBI",1,"2",NA,NA,220,130,0,0,4,NA,NA,1128,"5.55555555555555",5,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",12,NA,0,108,"MBI",1,"3",NA,NA,158,130,0,0,3,NA,NA,712,"16.66666666666665",15,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",13,NA,0,108,"MBI",1,"3",NA,NA,158,130,0,0,3,NA,NA,1234,"28.888888888888861",26,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",14,NA,0,108,"MBI",1,"3",NA,NA,116.5,130,1,0,2,162,99,586,"34.444444444444414",31,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",15,NA,0,108,"MBI",1,"2",NA,NA,209,130,0,0,4,NA,NA,999,"38.88888888888885",35,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",16,NA,0,108,"MBI",1,"3",NA,NA,200,130,0,0,4,NA,NA,1213,"58.888888888888836",53,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",17,NA,0,108,"MBI",1,"3",NA,NA,206,130,0,0,4,NA,NA,840,"65.555555555555486",59,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",18,NA,0,108,"MBI",1,"3",NA,NA,144,130,0,0,2,NA,NA,1232,"69.999999999999929",63,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",19,NA,0,108,"MBI",1,"3",NA,NA,130,130,0,0,2,NA,NA,314,"77.7777777777777",70,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",20,NA,0,108,"MBI",1,"2",NA,NA,175,130,0,0,3,NA,NA,1131,"75.555555555555486",68,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",21,NA,0,108,"MBI",1,"3",NA,NA,169,130,0,0,3,NA,NA,1217,"79.999999999999929",72,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",22,NA,0,108,"MBI",1,"3",NA,NA,147,130,1,0,2,156,67,600,"92.222222222222129",83,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",23,NA,0,108,"MBI",1,"2",NA,NA,197,130,0,0,3,NA,NA,939,"92.222222222222129",83,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",24,NA,0,108,"MBI",1,"3",NA,NA,136,130,0,0,2,NA,NA,824,"113.33333333333323",102,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",25,NA,0,108,"MBI",1,"2",NA,NA,170,130,0,0,3,NA,NA,607,"114.44444444444433",103,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",26,NA,0,108,"MBI",1,"3",NA,NA,181,130,0,0,3,NA,NA,360,"117.77777777777767",106,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",27,NA,0,108,"MBI",1,"3",NA,NA,161,130,0,0,3,NA,NA,1002,"114.44444444444433",103,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",28,NA,0,108,"MBI",1,"4",NA,NA,130,130,0,0,2,NA,NA,1259,"122.2222222222221",110,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",29,NA,0,108,"MBI",1,"3",NA,NA,191,130,0,0,3,NA,NA,1249,"129.99999999999989",117,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",30,NA,0,108,"MBI",1,"3",NA,NA,163,130,1,0,3,184,86,1128,"133.3333333333332",120,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",31,NA,0,108,"MBI",1,"3",NA,NA,160,130,0,0,3,NA,NA,968,"137.77777777777766",124,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",32,NA,0,108,"MBI",1,"3",NA,NA,155,130,0,0,3,NA,NA,1227,"138.88888888888874",125,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",33,NA,0,108,"MBI",1,"2",NA,NA,201,130,0,0,4,NA,NA,635,"145.55555555555543",131,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",34,NA,0,108,"MBI",1,"3",NA,NA,133,130,0,0,2,NA,NA,1143,"158.88888888888874",143,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",35,NA,0,108,"MBI",1,"2",NA,NA,144,130,0,0,2,NA,NA,945,"168.88888888888872",152,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",36,NA,0,108,"MBI",1,"3",NA,NA,170,130,0,0,3,NA,NA,612,"175.5555555555554",158,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",37,NA,0,108,"MBI",1,"2",NA,NA,183,130,0,0,3,NA,NA,773,"186.66666666666649",168,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",38,NA,0,108,"MBI",1,"2",NA,NA,200,130,1,0,4,211,69,1211,"197.7777777777776",178,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",39,NA,0,108,"MBI",1,"4",NA,NA,81,130,0,0,1,NA,NA,592,"202.22222222222203",182,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",40,NA,0,108,"MBI",1,"3",NA,NA,163,130,0,0,3,NA,NA,303,"202.22222222222203",182,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",41,NA,0,108,"MBI",1,"2",NA,NA,193,130,0,0,3,NA,NA,72,"209.9999999999998",189,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",42,NA,0,108,"MBI",1,"2",NA,NA,201,130,0,0,4,NA,NA,1022,"207.77777777777757",187,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",43,NA,0,108,"MBI",1,"2",NA,NA,172,130,0,0,3,NA,NA,1121,"233.33333333333312",210,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",44,NA,0,108,"MBI",1,"3",NA,NA,146,130,0,0,2,NA,NA,396,"255.55555555555532",230,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",45,NA,0,108,"MBI",1,"2",NA,NA,169,130,0,0,3,NA,NA,1177,"263.33333333333309",237,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",46,NA,0,108,"MBI",1,"3",NA,NA,148,130,0,0,2,NA,NA,1051,"282.22222222222194",254,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",47,NA,0,108,"MBI",1,"2",NA,NA,215,130,0,0,4,NA,NA,807,"297.77777777777749",268,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",48,NA,0,108,"MBI",1,"2",NA,NA,159,130,0,0,3,NA,NA,993,"302.22222222222194",272,NA
23061,"Wildenkiel 2","NS",2023-06-06,"MB",49,NA,0,108,"MBI",1,"2",NA,NA,178,130,0,0,3,NA,NA,403,"303.33333333333303",273,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",1,NA,0,207,"GFI",1,"2",NA,NA,471,130,0,0,9,301,170,1199,"22.2222222222222",20,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",2,NA,0,207,"GFI",1,"2",NA,NA,557,130,1,0,11,330,158,803,"41.111111111111072",37,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",3,NA,0,207,"GFI",1,"2",NA,NA,345,130,0,0,6,NA,NA,485,"72.222222222222157",65,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",4,NA,0,207,"GFI",1,"2",NA,NA,325,130,0,0,6,NA,NA,1146,"78.888888888888815",71,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",5,NA,0,207,"GFI",1,"3",NA,NA,275,130,0,0,5,NA,NA,225,"78.888888888888815",71,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",6,NA,0,207,"GFI",1,"2",NA,NA,454,130,0,0,9,NA,NA,977,"99.999999999999901",90,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",7,NA,0,207,"GFI",1,"2",NA,NA,374,130,0,0,7,NA,NA,993,"119.99999999999989",108,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",8,NA,0,207,"GFI",1,"2",NA,NA,379,130,1,0,7,297,193,351,"131.11111111111097",118,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",9,NA,0,207,"GFI",1,"2",NA,NA,323,130,0,0,6,NA,NA,579,"133.3333333333332",120,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",10,NA,0,207,"GFI",1,"2",NA,NA,358,130,0,0,7,NA,NA,838,"133.3333333333332",120,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",11,NA,0,207,"GFI",1,"2",NA,NA,458,130,0,0,9,NA,NA,1055,"149.99999999999986",135,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",12,NA,0,207,"GFI",1,"2",NA,NA,338,130,1,0,6,285,188,795,"156.66666666666652",141,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",13,NA,0,207,"GFI",1,"2",NA,NA,454,130,0,0,9,NA,NA,1258,"178.88888888888872",161,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",14,NA,0,207,"GFI",1,"2",NA,NA,548,130,1,0,10,323,175,448,"178.88888888888872",161,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",15,NA,0,207,"GFI",1,"2",NA,NA,462,130,0,0,9,NA,NA,322,"189.99999999999983",171,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",16,NA,0,207,"GFI",1,"2",NA,NA,507,130,0,0,10,NA,NA,1129,"204.44444444444426",184,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",17,NA,0,207,"GFI",1,"2",NA,NA,417,130,1,0,8,312,177,205,"294.44444444444417",265,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",18,NA,0,207,"GFI",1,"2",NA,NA,506,130,0,0,10,NA,NA,844,"262.22222222222194",236,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",19,NA,0,207,"GFI",1,"2",NA,NA,472,130,0,0,9,NA,NA,1018,"265.55555555555532",239,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",20,NA,0,207,"GFI",1,"2",NA,NA,432,130,0,0,8,NA,NA,1227,"268.88888888888863",242,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",21,NA,0,207,"GFI",1,"2",NA,NA,482,130,0,0,9,NA,NA,536,"293.33333333333303",264,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",22,NA,0,207,"GFI",1,"2",NA,NA,412,130,0,0,8,NA,NA,768,"305.55555555555526",275,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",23,NA,0,207,"GFI",1,"2",NA,NA,381,130,0,0,7,NA,NA,318,"335.55555555555526",302,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",24,NA,0,207,"GFI",1,"2",NA,NA,513,130,0,0,10,NA,NA,1179,"316.66666666666634",285,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",25,NA,0,207,"GFI",1,"2",NA,NA,261,130,0,0,5,280,159,998,"329.99999999999966",297,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",26,NA,0,207,"GFI",1,"2",NA,NA,375,130,0,0,7,NA,NA,783,"342.22222222222189",308,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",27,NA,0,207,"GFI",1,"2",NA,NA,374,130,0,0,7,NA,NA,1091,"349.99999999999966",315,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",28,NA,0,207,"GFI",1,"2",NA,NA,379,130,0,0,7,NA,NA,986,"367.77777777777743",331,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",29,NA,0,207,"GFI",1,"2",NA,NA,342,130,0,0,6,NA,NA,1157,"379.99999999999966",342,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",30,NA,0,207,"GFI",1,"3",NA,NA,252,130,0,0,5,NA,NA,372,"386.66666666666629",348,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",31,NA,0,207,"GFI",1,"2",NA,NA,405,130,0,0,8,NA,NA,505,"391.11111111111074",352,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",32,NA,0,207,"GFI",1,"3",NA,NA,217,130,1,0,4,244,190,853,"397.77777777777737",358,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",33,NA,0,207,"GFI",1,"2",NA,NA,390,130,0,0,7,NA,NA,1115,"3.3333333333333304",3,NA
23060,"Wildenkiel 1","NS",2023-06-06,"MB",34,NA,0,207,"GFI",1,"2",NA,NA,360,130,0,0,7,NA,NA,684,"14.44444444444443",13,NA
23150,"Wildenloh","NS",2023-06-29,"MB",1,NA,0,211,"GKI",1,"2","67",1,274.5,130,1,0,5,155,123,234,"396.66666666666629",357,NA
23150,"Wildenloh","NS",2023-06-29,"MB",2,NA,0,235,"STR",1,"2","66",1,301,130,0,0,6,138,7,701,"16.66666666666665",15,NA
23150,"Wildenloh","NS",2023-06-29,"MB",3,NA,0,208,"SFI",2,NA,"15",1,112,130,0,0,2,84,77,1035,"14.44444444444443",13,NA
23150,"Wildenloh","NS",2023-06-29,"MB",4,NA,0,235,"STR",2,NA,"15",1,80,130,0,0,1,68,11,1110,"2.2222222222222201",2,NA
23150,"Wildenloh","NS",2023-06-29,"MB",5,NA,0,235,"STR",2,NA,"15",1,152,130,0,0,3,105,44,994,"372.22222222222189",335,NA
