"bund_nr","ld","ld_bze","ld_wze","bwi_tnr","bwi_eck","eu_wze","srid_ist","istre","istho","raster_8x8","raster_16x16","raster","hoehenn"
90300,-9,-9,-9,NA,NA,-9,31468,4500000,5550000,TRUE,FALSE,"-9",-9
90301,-9,-9,-9,NA,NA,-9,31468,4500000,5558000,TRUE,FALSE,"-9",-9
90302,-9,-9,-9,NA,NA,-9,31468,4500000,5566000,TRUE,FALSE,"-9",-9
90303,-9,-9,-9,NA,NA,9652,31468,4508102,5278089,TRUE,TRUE,"-9",-9
90304,-9,-9,-9,NA,NA,-9,31468,4508000,5286000,TRUE,FALSE,"-9",-9
90305,-9,-9,-9,NA,NA,-9,31468,4508000,5318000,TRUE,FALSE,"-9",-9
90306,-9,-9,-9,NA,NA,-9,31468,4508000,5366000,TRUE,FALSE,"-9",-9
90307,-9,-9,-9,NA,NA,-9,31468,4508000,5398000,TRUE,FALSE,"-9",-9
90308,-9,-9,-9,NA,NA,699,31468,4508099,5454091,TRUE,TRUE,"-9",-9
90309,-9,-9,-9,NA,NA,-9,31468,4508000,5462000,TRUE,FALSE,"-9",-9
90310,-9,-9,-9,NA,NA,-9,31468,4508000,5478000,TRUE,FALSE,"-9",-9
90311,-9,-9,-9,NA,NA,648,31468,4508093,5486097,TRUE,TRUE,"-9",-9
90312,-9,-9,-9,NA,NA,-9,31468,4508000,5494000,TRUE,FALSE,"-9",-9
90325,-9,-9,-9,NA,NA,-9,31468,4516000,5462000,TRUE,FALSE,"-9",-9
90313,-9,-9,-9,NA,NA,621,31468,4508089,5502100,TRUE,TRUE,"-9",-9
90314,-9,-9,-9,NA,NA,594,31468,4508105,5518104,TRUE,TRUE,"-9",-9
90315,-9,-9,-9,NA,NA,568,31468,4508101,5534109,TRUE,TRUE,"-9",-9
90316,-9,-9,-9,NA,NA,516,31468,4508093,5566118,TRUE,TRUE,"-9",-9
90317,-9,-9,-9,NA,NA,-9,31468,4508000,5574000,TRUE,FALSE,"-9",-9
90318,-9,-9,-9,NA,NA,-9,31468,4512000,5526000,TRUE,FALSE,"-9",-9
90319,-9,-9,-9,NA,NA,-9,31468,4516000,5286000,TRUE,FALSE,"-9",-9
90320,-9,-9,-9,NA,NA,-9,31468,4516000,5374000,TRUE,FALSE,"-9",-9
90321,-9,-9,-9,NA,NA,-9,31468,4516000,5390000,TRUE,FALSE,"-9",-9
90322,-9,-9,-9,NA,NA,-9,31468,4516000,5398000,TRUE,FALSE,"-9",-9
90323,-9,-9,-9,NA,NA,-9,31468,4516000,5446000,TRUE,FALSE,"-9",-9
90324,-9,-9,-9,NA,NA,-9,31468,4516000,5458000,TRUE,FALSE,"-9",-9
90326,-9,-9,-9,NA,NA,-9,31468,4516000,5470000,TRUE,FALSE,"-9",-9
90327,-9,-9,-9,NA,NA,-9,31468,4516000,5502000,TRUE,FALSE,"-9",-9
90328,-9,-9,-9,NA,NA,-9,31468,4516000,5510000,TRUE,FALSE,"-9",-9
90329,-9,-9,-9,NA,NA,-9,31468,4516000,5518000,TRUE,FALSE,"-9",-9
90330,-9,-9,-9,NA,NA,-9,31468,4524000,5286000,TRUE,FALSE,"-9",-9
90331,-9,-9,-9,NA,NA,-9,31468,4524000,5302000,TRUE,FALSE,"-9",-9
90332,-9,-9,-9,NA,NA,876,31468,4524094,5342098,TRUE,TRUE,"-9",-9
90333,-9,-9,-9,NA,NA,-9,31468,4524000,5366000,TRUE,FALSE,"-9",-9
90334,-9,-9,-9,NA,NA,723,31468,4524093,5438104,TRUE,TRUE,"-9",-9
90335,-9,-9,-9,NA,NA,-9,31468,4524000,5446000,TRUE,FALSE,"-9",-9
90336,-9,-9,-9,NA,NA,700,31468,4524104,5454107,TRUE,TRUE,"-9",-9
90337,-9,-9,-9,NA,NA,-9,31468,4524000,5462000,TRUE,FALSE,"-9",-9
90338,-9,-9,-9,NA,NA,675,31468,4524095,5470110,TRUE,TRUE,"-9",-9
90339,-9,-9,-9,NA,NA,-9,31468,4524000,5478000,TRUE,FALSE,"-9",-9
90340,-9,-9,-9,NA,NA,649,31468,4524105,5486113,TRUE,TRUE,"-9",-9
90341,-9,-9,-9,NA,NA,595,31468,4524104,5518121,TRUE,TRUE,"-9",-9
90342,-9,-9,-9,NA,NA,569,31468,4524093,5534095,TRUE,TRUE,"-9",-9
90343,-9,-9,-9,NA,NA,-9,31468,4524000,5542000,TRUE,FALSE,"-9",-9
90344,-9,-9,-9,NA,NA,-9,31468,4532000,5286000,TRUE,FALSE,"-9",-9
90345,-9,-9,-9,NA,NA,-9,31468,4532000,5294000,TRUE,FALSE,"-9",-9
90346,-9,-9,-9,NA,NA,-9,31468,4532000,5326000,TRUE,FALSE,"-9",-9
90347,-9,-9,-9,NA,NA,-9,31468,4532000,5334000,TRUE,FALSE,"-9",-9
90348,-9,-9,-9,NA,NA,-9,31468,4532000,5342000,TRUE,FALSE,"-9",-9
90349,-9,-9,-9,NA,NA,-9,31468,4532000,5406000,TRUE,FALSE,"-9",-9
90350,-9,-9,-9,NA,NA,-9,31468,4532000,5434000,TRUE,FALSE,"-9",-9
90351,-9,-9,-9,NA,NA,-9,31468,4532000,5446000,TRUE,FALSE,"-9",-9
90352,-9,-9,-9,NA,NA,-9,31468,4532000,5454000,TRUE,FALSE,"-9",-9
90353,-9,-9,-9,NA,NA,-9,31468,4532000,5470000,TRUE,FALSE,"-9",-9
90354,-9,-9,-9,NA,NA,-9,31468,4532000,5478000,TRUE,FALSE,"-9",-9
90355,-9,-9,-9,NA,NA,-9,31468,4532000,5534000,TRUE,FALSE,"-9",-9
90356,-9,-9,-9,NA,NA,9721,31468,4540101,5278097,TRUE,TRUE,"-9",-9
90357,-9,-9,-9,NA,NA,-9,31468,4540000,5286000,TRUE,FALSE,"-9",-9
90358,-9,-9,-9,NA,NA,947,31468,4540095,5294096,TRUE,TRUE,"-9",-9
90359,-9,-9,-9,NA,NA,-9,31468,4540000,5310000,TRUE,FALSE,"-9",-9
90360,-9,-9,-9,NA,NA,853,31468,4540104,5358096,TRUE,TRUE,"-9",-9
90361,-9,-9,-9,NA,NA,826,31468,4540093,5374097,TRUE,TRUE,"-9",-9
90362,-9,-9,-9,NA,NA,-9,31468,4540000,5402000,TRUE,FALSE,"-9",-9
90363,-9,-9,-9,NA,NA,-9,31468,4540000,5430000,TRUE,FALSE,"-9",-9
90364,-9,-9,-9,NA,NA,676,31468,4540095,5470111,TRUE,TRUE,"-9",-9
90365,-9,-9,-9,NA,NA,-9,31468,4540000,5478000,TRUE,FALSE,"-9",-9
90366,-9,-9,-9,NA,NA,-9,31468,4544000,5438000,TRUE,FALSE,"-9",-9
90367,-9,-9,-9,NA,NA,-9,31468,4548000,5286000,TRUE,FALSE,"-9",-9
90368,-9,-9,-9,NA,NA,-9,31468,4548000,5302000,TRUE,FALSE,"-9",-9
90369,-9,-9,-9,NA,NA,-9,31468,4548000,5326000,TRUE,FALSE,"-9",-9
90370,-9,-9,-9,NA,NA,-9,31468,4548000,5350000,TRUE,FALSE,"-9",-9
90371,-9,-9,-9,NA,NA,-9,31468,4548000,5458000,TRUE,FALSE,"-9",-9
90372,-9,-9,-9,NA,NA,-9,31468,4552000,5470000,TRUE,FALSE,"-9",-9
90373,-9,-9,-9,NA,NA,-9,31468,4556000,5286000,TRUE,FALSE,"-9",-9
90386,-9,-9,-9,NA,NA,-9,31468,4572000,5270000,TRUE,FALSE,"-9",-9
90374,-9,-9,-9,NA,NA,877,31468,4556113,5342075,TRUE,TRUE,"-9",-9
90375,-9,-9,-9,NA,NA,827,31468,4556106,5374078,TRUE,TRUE,"-9",-9
90376,-9,-9,-9,NA,NA,749,31468,4556096,5422085,TRUE,TRUE,"-9",-9
90377,-9,-9,-9,NA,NA,677,31468,4556096,5470096,TRUE,TRUE,"-9",-9
90378,-9,-9,-9,NA,NA,-9,31468,4564000,5278000,TRUE,FALSE,"-9",-9
90379,-9,-9,-9,NA,NA,-9,31468,4564000,5286000,TRUE,FALSE,"-9",-9
90380,-9,-9,-9,NA,NA,-9,31468,4564000,5294000,TRUE,FALSE,"-9",-9
90381,-9,-9,-9,NA,NA,-9,31468,4564000,5310000,TRUE,FALSE,"-9",-9
90382,-9,-9,-9,NA,NA,-9,31468,4564000,5318000,TRUE,FALSE,"-9",-9
90383,-9,-9,-9,NA,NA,-9,31468,4564000,5430000,TRUE,FALSE,"-9",-9
90384,-9,-9,-9,NA,NA,-9,31468,4564000,5454000,TRUE,FALSE,"-9",-9
90385,-9,-9,-9,NA,NA,-9,31468,4568000,5414000,TRUE,FALSE,"-9",-9
90387,-9,-9,-9,NA,NA,966,31468,4572103,5278096,TRUE,TRUE,"-9",-9
90388,-9,-9,-9,NA,NA,828,31468,4572098,5374105,TRUE,TRUE,"-9",-9
90389,-9,-9,-9,NA,NA,726,31468,4572111,5438088,TRUE,TRUE,"-9",-9
90390,-9,-9,-9,NA,NA,-9,31468,4572000,5442000,TRUE,FALSE,"-9",-9
90391,-9,-9,-9,NA,NA,703,31468,4572105,5454093,TRUE,TRUE,"-9",-9
90392,-9,-9,-9,NA,NA,-9,31468,4576000,5390000,TRUE,FALSE,"-9",-9
90393,-9,-9,-9,NA,NA,-9,31468,4576000,5430000,TRUE,FALSE,"-9",-9
90394,-9,-9,-9,NA,NA,-9,31468,4580000,5390000,TRUE,FALSE,"-9",-9
90395,-9,-9,-9,NA,NA,-9,31468,4580000,5414000,TRUE,FALSE,"-9",-9
90396,-9,-9,-9,NA,NA,-9,31468,4580000,5446000,TRUE,FALSE,"-9",-9
90397,-9,-9,-9,NA,NA,-9,31468,4580000,5450000,TRUE,FALSE,"-9",-9
90398,-9,-9,-9,NA,NA,-9,31468,4584000,5438000,TRUE,FALSE,"-9",-9
90405,-9,-9,-9,NA,NA,-9,31468,4596000,5422000,TRUE,FALSE,"-9",-9
90399,-9,-9,-9,NA,NA,829,31468,4588113,5374084,TRUE,TRUE,"-9",-9
90400,-9,-9,-9,NA,NA,-9,31468,4588000,5382000,TRUE,FALSE,"-9",-9
90401,-9,-9,-9,NA,NA,727,31468,4588107,5438103,TRUE,TRUE,"-9",-9
90402,-9,-9,-9,NA,NA,-9,31468,4596000,5374000,TRUE,FALSE,"-9",-9
90403,-9,-9,-9,NA,NA,-9,31468,4596000,5390000,TRUE,FALSE,"-9",-9
90404,-9,-9,-9,NA,NA,-9,31468,4596000,5398000,TRUE,FALSE,"-9",-9
90406,-9,-9,-9,NA,NA,-9,31468,4596000,5438000,TRUE,FALSE,"-9",-9
90407,-9,-9,-9,NA,NA,-9,31468,4600000,5422000,TRUE,FALSE,"-9",-9
90408,-9,-9,-9,NA,NA,830,31468,4604110,5374078,TRUE,TRUE,"-9",-9
90409,-9,-9,-9,NA,NA,778,31468,4604112,5406090,TRUE,TRUE,"-9",-9
90410,-9,-9,-9,NA,NA,-9,31468,4613066,5390100,TRUE,FALSE,"-9",-9
90411,-9,-9,-9,NA,NA,-9,31468,4612752,5398093,TRUE,FALSE,"-9",-9
90412,-9,-9,-9,NA,NA,-9,31468,4611964,5418078,TRUE,FALSE,"-9",-9
90413,-9,-9,-9,NA,NA,-9,31468,4617063,5390257,TRUE,FALSE,"-9",-9
90414,-9,-9,-9,NA,NA,-9,31468,4621374,5382420,TRUE,FALSE,"-9",-9
90415,-9,-9,-9,NA,NA,-9,31468,4620116,5414397,TRUE,FALSE,"-9",-9
90416,-9,-9,-9,NA,NA,753,31468,4619912,5422475,TRUE,TRUE,"-9",-9
90417,-9,-9,-9,NA,NA,-9,31468,4628897,5394726,TRUE,FALSE,"-9",-9
90418,-9,-9,-9,NA,NA,-9,31468,4628110,5414712,TRUE,FALSE,"-9",-9
90419,-9,-9,-9,NA,NA,-9,31468,4633209,5386888,TRUE,FALSE,"-9",-9
90500,-9,14238,14238,14238,NA,-9,31467,3508196,5494198,TRUE,FALSE,"-9",350
90501,-9,14666,14666,14666,NA,1501,31467,3508199,5502199,TRUE,TRUE,"-9",490
90502,-9,15273,15273,15273,NA,1502,31467,3508207,5518197,TRUE,TRUE,"-9",180
90503,-9,15495,15495,15495,NA,-9,31467,3508197,5526206,TRUE,FALSE,"-9",220
90504,-9,16173,16173,16173,NA,1504,31467,3508205,5550188,TRUE,TRUE,"-9",320
90505,-9,14240,14240,14240,NA,-9,31467,3516198,5494199,TRUE,FALSE,"-9",470
90506,-9,15724,15724,15724,NA,-9,31467,3516200,5534198,TRUE,FALSE,"-9",330
90507,-9,15002,15002,15002,NA,-9,31467,3524201,5510205,TRUE,FALSE,"-9",440
90508,-9,15277,15277,15277,NA,1508,31467,3524203,5518196,TRUE,TRUE,"-9",350
90509,-9,15499,15499,15499,NA,-9,31467,3524202,5526200,TRUE,FALSE,"-9",350
90510,-9,15726,15726,15726,NA,1510,31467,3524195,5534354,TRUE,TRUE,"-9",335
90511,-9,16177,16177,16177,NA,1511,31467,3524194,5550208,TRUE,TRUE,"-9",505
90512,-9,15501,15501,15501,NA,-9,31467,3532191,5526199,TRUE,FALSE,"-9",455
90513,-9,15728,15728,15728,NA,-9,31467,3532195,5534199,TRUE,FALSE,"-9",320
90514,-9,15956,15956,15956,NA,-9,31467,3532200,5542203,TRUE,FALSE,"-9",290
90515,-9,16179,16179,16179,NA,-9,31467,3532189,5550199,TRUE,FALSE,"-9",380
90516,-9,15503,15503,15503,NA,-9,31468,4324572,5528909,TRUE,FALSE,"-9",220
90517,-9,15730,15730,15730,NA,1517,31467,3540195,5534198,TRUE,TRUE,"-9",360
90518,-9,15958,15958,15958,NA,-9,31467,3540202,5542208,TRUE,FALSE,"-9",250
90519,-9,16181,16181,16181,NA,1519,31467,3540178,5550196,TRUE,TRUE,"-9",420
90520,-9,16400,16400,16400,NA,-9,31468,4325862,5560893,TRUE,FALSE,"-9",390
90521,-9,171,171,171,NA,-9,31467,3556203,5270202,TRUE,FALSE,"-9",450
90522,-9,15960,15960,15960,NA,-9,31467,3548191,5542190,TRUE,FALSE,"-9",290
90523,-9,16402,16402,16402,NA,-9,31467,3548199,5558200,TRUE,FALSE,"-9",260
90524,-9,16618,16618,16618,NA,-9,31467,3548190,5566200,TRUE,FALSE,"-9",490
90525,-9,456,456,456,NA,-9,31467,3564205,5278211,TRUE,FALSE,"-9",600
90526,-9,16404,16404,16404,NA,-9,31467,3556197,5558202,TRUE,FALSE,"-9",350
90527,-9,16620,16620,16620,NA,1527,31467,3556201,5566206,TRUE,TRUE,"-9",300
90528,-9,17015,17015,17015,NA,1528,31467,3556189,5582196,TRUE,TRUE,"-9",400
90529,-9,15016,15016,15016,NA,-9,31467,3564196,5510196,TRUE,FALSE,"-9",303
90530,-9,15736,15736,15736,NA,-9,31467,3564198,5534203,TRUE,FALSE,"-9",345
90531,-9,16187,16187,16187,NA,-9,31467,3564189,5550210,TRUE,FALSE,"-9",320
90532,-9,16622,16622,16622,NA,-9,31467,3564203,5566203,TRUE,FALSE,"-9",950
90533,-9,176,176,176,NA,-9,31467,3580196,5270199,TRUE,FALSE,"-9",1000
90534,-9,460,460,460,NA,-9,31467,3580208,5278202,TRUE,FALSE,"-9",1000
90535,-9,13758,13758,13758,NA,1535,31467,3572201,5486203,TRUE,TRUE,"-9",320
90536,-9,15966,15966,15966,NA,-9,31467,3572201,5542201,TRUE,FALSE,"-9",290
90537,-9,4394,4394,4394,NA,-9,31467,3580196,5342204,TRUE,FALSE,"-9",510
90538,-9,16624,16624,16624,NA,1538,31467,3572202,5566195,TRUE,TRUE,"-9",350
90539,-9,17019,17019,17019,NA,1539,31467,3572203,5582195,TRUE,TRUE,"-9",700
90540,-9,462,462,462,NA,1540,31467,3588213,5278205,TRUE,TRUE,"-9",850
90541,-9,879,879,879,NA,-9,31467,3588204,5286210,TRUE,FALSE,"-9",1060
90542,-9,14272,14272,14272,NA,-9,31467,3580200,5494200,TRUE,FALSE,"-9",324
90543,-9,15020,15020,15020,NA,-9,31467,3580199,5510198,TRUE,FALSE,"-9",260
90544,-9,2382,2382,2382,NA,1544,31467,3588205,5310201,TRUE,TRUE,"-9",640
90545,-9,4396,4396,4396,NA,1545,31467,3588204,5342206,TRUE,TRUE,"-9",575
90546,-9,4897,4897,4897,NA,-9,31467,3588207,5350204,TRUE,FALSE,"-9",545
90547,-9,17021,17021,17021,NA,-9,31467,3580206,5582172,TRUE,FALSE,"-9",390
90548,-9,11,11,11,NA,-9,31467,3596190,5246337,TRUE,FALSE,"-9",1150
90549,-9,13766,13766,13766,NA,1549,31467,3588195,5486198,TRUE,TRUE,"-9",380
90550,-9,15970,15970,15970,NA,-9,31467,3588199,5542198,TRUE,FALSE,"-9",205
90551,-9,16193,16193,16193,NA,1551,31467,3588198,5550202,TRUE,TRUE,"-9",330
90552,-9,4899,4899,4899,NA,-9,31467,3596191,5350187,TRUE,FALSE,"-9",515
90553,-9,16412,16412,16412,NA,-9,31467,3588193,5558200,TRUE,FALSE,"-9",345
90554,-9,5905,5905,5905,NA,-9,31468,4374209,5366780,TRUE,FALSE,"-9",475
90558,-9,13212,13212,13212,NA,-9,31467,3596204,5478208,TRUE,FALSE,"-9",470
90555,-9,17339,17339,17339,NA,1555,31467,3588200,5598204,TRUE,TRUE,"-9",430
90556,-9,12120,12120,12120,NA,-9,31467,3596194,5462200,TRUE,FALSE,"-9",460
90557,-9,182,182,182,NA,-9,31467,3604197,5270176,TRUE,FALSE,"-9",1180
90559,-9,1356,1356,1356,NA,1559,31467,3604209,5294209,TRUE,TRUE,"-9",740
90560,-9,15024,15024,15024,NA,-9,31467,3596350,5510202,TRUE,FALSE,"-9",360
90561,-9,2386,2386,2386,NA,1561,31467,3604199,5310203,TRUE,TRUE,"-9",710
90562,-9,2889,2889,2889,NA,-9,31467,3604186,5318186,TRUE,FALSE,"-9",680
90563,-9,3398,3398,3398,NA,1563,31467,3604202,5326202,TRUE,TRUE,"-9",640
90564,-9,16195,16195,16195,NA,-9,31467,3596189,5550146,TRUE,FALSE,"-9",315
90565,-9,16833,16833,16833,NA,-9,31467,3596205,5574195,TRUE,FALSE,"-9",310
90566,-9,9948,9948,9948,NA,-9,31467,3604197,5430196,TRUE,FALSE,"-9",475
90567,-9,11576,11576,11576,NA,1567,31467,3604217,5454217,TRUE,TRUE,"-9",490
90568,-9,12124,12124,12124,NA,-9,31467,3604195,5462205,TRUE,FALSE,"-9",462
90569,-9,12673,12673,12673,NA,1569,31467,3604197,5470203,TRUE,TRUE,"-9",520
90570,-9,184,184,184,NA,-9,31467,3612280,5270213,TRUE,FALSE,"-9",1400
90571,-9,13216,13216,13216,NA,-9,31467,3604200,5478199,TRUE,FALSE,"-9",475
90572,-9,468,468,468,NA,-9,31467,3612192,5278202,TRUE,FALSE,"-9",850
90573,-9,15027,15027,15027,NA,-9,31467,3604196,5510196,TRUE,FALSE,"-9",300
90574,-9,185,185,185,NA,-9,31468,4388210,5270177,TRUE,FALSE,"-9",1150
90575,-9,886,886,886,NA,-9,31468,4388202,5286207,TRUE,FALSE,"-9",800
90576,-9,15519,15519,15519,NA,-9,31467,3604196,5526193,TRUE,FALSE,"-9",400
90577,-9,15746,15746,15746,NA,1577,31467,3604200,5534200,TRUE,TRUE,"-9",400
90578,-9,15974,15974,15974,NA,-9,31467,3604214,5542199,TRUE,FALSE,"-9",220
90579,-9,16197,16197,16197,NA,1579,31467,3604190,5550204,TRUE,TRUE,"-9",360
90580,-9,16632,16632,16632,NA,1580,31467,3604206,5566209,TRUE,TRUE,"-9",390
90581,-9,11032,11032,11032,NA,-9,31468,4396192,5446199,TRUE,FALSE,"-9",425
90582,-9,11581,11581,11581,NA,1582,31468,4396200,5454193,TRUE,TRUE,"-9",450
90583,-9,12678,12678,12678,NA,1583,31468,4396201,5470204,TRUE,TRUE,"-9",440
90584,-9,13779,13779,13779,NA,1584,31468,4396200,5486204,TRUE,TRUE,"-9",410
90585,-9,15299,15299,15299,NA,1585,31468,4396190,5518197,TRUE,TRUE,"-9",410
90586,-9,15521,15521,15521,NA,-9,31468,4396195,5526201,TRUE,FALSE,"-9",390
90587,-9,15748,15748,15748,NA,1587,31468,4396190,5534194,TRUE,TRUE,"-9",420
90588,-9,188,188,188,NA,-9,31468,4404186,5270183,TRUE,FALSE,"-9",820
90589,-9,890,890,890,NA,-9,31468,4404207,5286202,TRUE,FALSE,"-9",780
90590,-9,1878,1878,1878,NA,-9,31468,4404189,5302198,TRUE,FALSE,"-9",809
90591,-9,4406,4406,4406,NA,-9,31468,4404190,5342202,TRUE,FALSE,"-9",560
90592,-9,6428,6428,6428,NA,-9,31468,4404199,5374203,TRUE,FALSE,"-9",475
90593,-9,7984,7984,7984,NA,-9,31468,4404206,5398204,TRUE,FALSE,"-9",495
90594,-9,8973,8973,8973,NA,-9,31468,4404203,5414198,TRUE,FALSE,"-9",422
90595,-9,13225,13225,13225,NA,-9,31468,4404202,5478200,TRUE,FALSE,"-9",405
90612,-9,15980,15980,15980,NA,-9,31468,4412200,5542200,TRUE,FALSE,"-9",340
90596,-9,13783,13783,13783,NA,-9,31468,4404199,5486209,TRUE,FALSE,"-9",380
90597,-9,14293,14293,14293,NA,-9,31468,4404207,5494209,TRUE,FALSE,"-9",370
90598,-9,15035,15035,15035,NA,-9,31468,4404202,5510193,TRUE,FALSE,"-9",370
90599,-9,15301,15301,15301,NA,-9,31468,4403852,5518119,TRUE,FALSE,"-9",350
90600,-9,16201,16201,16201,NA,-9,31468,4404200,5550194,TRUE,FALSE,"-9",420
90601,-9,16636,16636,16636,NA,-9,31468,4404198,5566191,TRUE,FALSE,"-9",390
90602,-9,190,190,190,NA,-9,31468,4412352,5270377,TRUE,FALSE,"-9",1300
90603,-9,2897,2897,2897,NA,-9,31468,4412201,5318195,TRUE,FALSE,"-9",660
90604,-9,6430,6430,6430,NA,1604,31468,4412200,5374200,TRUE,TRUE,"-9",500
90605,-9,6949,6949,6949,NA,-9,31468,4412202,5382209,TRUE,FALSE,"-9",473
90606,-9,9464,9464,9464,NA,1606,31468,4412213,5422202,TRUE,TRUE,"-9",590
90607,-9,9958,9958,9958,NA,-9,31468,4412187,5430206,TRUE,FALSE,"-9",615
90608,-9,11040,11040,11040,NA,-9,31468,4412198,5446200,TRUE,FALSE,"-9",475
90609,-9,14712,14712,14712,NA,1609,31468,4412206,5502203,TRUE,TRUE,"-9",330
90610,-9,15039,15039,15039,NA,-9,31468,4412205,5510204,TRUE,FALSE,"-9",325
90611,-9,15303,15303,15303,NA,1611,31468,4412200,5518206,TRUE,TRUE,"-9",325
90613,-9,16422,16422,16422,NA,-9,31468,4412198,5558201,TRUE,FALSE,"-9",435
90614,-9,16838,16838,16838,NA,-9,31468,4412202,5574202,TRUE,FALSE,"-9",355
90615,-9,82,82,82,NA,-9,31468,4420189,5262196,TRUE,FALSE,"-9",1000
90616,-9,192,192,192,NA,-9,31468,4420207,5270180,TRUE,FALSE,"-9",990
90617,-9,477,477,477,NA,-9,31468,4420185,5278219,TRUE,FALSE,"-9",1350
90618,-9,1882,1882,1882,NA,-9,31468,4420199,5302196,TRUE,FALSE,"-9",670
90619,-9,4910,4910,4910,NA,-9,31468,4420194,5350199,TRUE,FALSE,"-9",505
90620,-9,6951,6951,6951,NA,-9,31468,4420197,5382200,TRUE,FALSE,"-9",470
90621,-9,9468,9468,9468,NA,-9,31468,4420200,5422202,TRUE,FALSE,"-9",485
90622,-9,11044,11044,11044,NA,-9,31468,4420180,5446209,TRUE,FALSE,"-9",460
90629,-9,896,896,896,NA,-9,31468,4428195,5286213,TRUE,FALSE,"-9",780
90623,-9,13233,13233,13233,NA,-9,31468,4420192,5478200,TRUE,FALSE,"-9",360
90624,-9,16205,16205,16205,NA,-9,31468,4420196,5550198,TRUE,FALSE,"-9",315
90625,-9,16639,16639,16639,NA,-9,31468,4420199,5566204,TRUE,FALSE,"-9",310
90626,-9,84,84,84,NA,1626,31468,4428195,5262197,TRUE,TRUE,"-9",1020
90627,-9,194,194,194,NA,-9,31468,4428211,5270189,TRUE,FALSE,"-9",835
90628,-9,479,479,479,NA,1628,31468,4428203,5278206,TRUE,TRUE,"-9",1180
90630,-9,2399,2399,2399,NA,1630,31468,4428206,5310202,TRUE,TRUE,"-9",680
90631,-9,4412,4412,4412,NA,1631,31468,4428201,5342209,TRUE,TRUE,"-9",560
90632,-9,6953,6953,6953,NA,-9,31468,4428209,5382200,TRUE,FALSE,"-9",500
90633,-9,7475,7475,7475,NA,1633,31468,4428202,5390209,TRUE,TRUE,"-9",420
90634,-9,8492,8492,8492,NA,1634,31468,4428197,5406205,TRUE,TRUE,"-9",520
90635,-9,8979,8979,8979,NA,-9,31468,4428204,5414199,TRUE,FALSE,"-9",505
90636,-9,9472,9472,9472,NA,1636,31468,4428203,5422203,TRUE,TRUE,"-9",540
90637,-9,9966,9966,9966,NA,-9,31468,4428195,5430202,TRUE,FALSE,"-9",620
90638,-9,11048,11048,11048,NA,-9,31468,4428201,5446203,TRUE,FALSE,"-9",380
90639,-9,11597,11597,11597,NA,1639,31468,4428202,5454186,TRUE,TRUE,"-9",415
90640,-9,12145,12145,12145,NA,-9,31468,4428194,5462202,TRUE,FALSE,"-9",380
90641,-9,12694,12694,12694,NA,1641,31468,4428199,5470203,TRUE,TRUE,"-9",350
90642,-9,15046,15046,15046,NA,-9,31468,4428206,5510201,TRUE,FALSE,"-9",370
90643,-9,16426,16426,16426,NA,-9,31468,4428205,5558201,TRUE,FALSE,"-9",380
90644,-9,86,86,86,NA,-9,31468,4436196,5262207,TRUE,FALSE,"-9",1150
90645,-9,196,196,196,NA,-9,31468,4436202,5270199,TRUE,FALSE,"-9",650
90646,-9,1886,1886,1886,NA,-9,31468,4436201,5302200,TRUE,FALSE,"-9",548
90647,-9,3916,3916,3916,NA,-9,31468,4436196,5334198,TRUE,FALSE,"-9",475
90648,-9,6436,6436,6436,NA,-9,31468,4436210,5374205,TRUE,FALSE,"-9",445
90649,-9,8494,8494,8494,NA,-9,31468,4436203,5406190,TRUE,FALSE,"-9",450
90650,-9,8981,8981,8981,NA,-9,31468,4436210,5414199,TRUE,FALSE,"-9",520
90651,-9,11052,11052,11052,NA,-9,31468,4436235,5446224,TRUE,FALSE,"-9",420
90652,-9,11601,11601,11601,NA,-9,31468,4436203,5454201,TRUE,FALSE,"-9",363
90653,-9,13799,13799,13799,NA,-9,31468,4436198,5486204,TRUE,FALSE,"-9",350
90654,-9,14309,14309,14309,NA,-9,31468,4436182,5494214,TRUE,FALSE,"-9",304
90655,-9,14723,14723,14723,NA,-9,31468,4436190,5502183,TRUE,FALSE,"-9",350
90656,-9,15531,15531,15531,NA,-9,31468,4436205,5526203,TRUE,FALSE,"-9",510
90657,-9,15986,15986,15986,NA,-9,31468,4436189,5542187,TRUE,FALSE,"-9",520
90658,-9,16643,16643,16643,NA,-9,31468,4436200,5566202,TRUE,FALSE,"-9",375
90659,-9,198,198,198,NA,-9,31468,4444200,5270200,TRUE,FALSE,"-9",1700
90660,-9,1888,1888,1888,NA,-9,31468,4444200,5302201,TRUE,FALSE,"-9",640
90661,-9,2905,2905,2905,NA,-9,31468,4444202,5318193,TRUE,FALSE,"-9",700
90662,-9,4916,4916,4916,NA,-9,31468,4444200,5350207,TRUE,FALSE,"-9",500
90663,-9,9477,9477,9477,NA,1663,31468,4444204,5422204,TRUE,TRUE,"-9",510
90664,-9,9973,9973,9973,NA,-9,31468,4444200,5430200,TRUE,FALSE,"-9",535
90665,-9,11056,11056,11056,NA,-9,31468,4444198,5446199,TRUE,FALSE,"-9",410
90666,-9,12153,12153,12153,NA,-9,31468,4444197,5462202,TRUE,FALSE,"-9",400
90667,-9,12702,12702,12702,NA,1667,31468,4444192,5470198,TRUE,TRUE,"-9",370
90668,-9,13245,13245,13245,NA,-9,31468,4444193,5478190,TRUE,FALSE,"-9",390
