"plot_ID","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","inv_year","inv","X","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","DBH_cm","CCS_r_m","rem_reason","dist_m","X_tree","Y_tree","e_ID","e_type","e_form","stand","inter_stat","area_m2","stand_plot_A_ha","plot_A_ha","old_tree_inventory_status","old_tree_ID"
50121,2,-9,0,789,251,56,6,"rei",3,1,-9,-9,204,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","20,4","12,62","LT excluded during forest edges allocation","7,89","-5,6660164894","-5,4907519651",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,3,-9,0,1022,253,56,5,"rbu",0,2,114,28,110,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","11","12,62","LT excluded during forest edges allocation","10,22","-7,5590297907","-6,8781878881",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,27,-9,0,1182,66,56,6,"rei",0,2,-9,-9,111,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","11,1","12,62","LT excluded during forest edges allocation","11,82","10,1739707592","6,0168695342",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,28,-9,0,1168,67,56,5,"rbu",0,2,-9,-9,117,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","11,7","12,62","LT excluded during forest edges allocation","11,68","10,1456160886","5,7869572473",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,29,-9,0,923,68,56,6,"rei",4,1,193,129,153,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","15,3","12,62","LT excluded during forest edges allocation","9,23","8,0883106568","4,446586412",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,30,-9,0,692,70,56,6,"rei",0,2,-9,-9,140,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","14","12,62","LT excluded during forest edges allocation","6,92","6,1657651474","3,1416142582",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,31,-9,0,462,72,56,6,"rei",2,1,275,145,452,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","45,2","17,84","LT excluded during forest edges allocation","4,62","4,1803009824","1,967100327",1,2,1,"warning","partly intersecting","499,145565639505","0,0499145565639505","0,0999860870850348",NA,NA
50121,32,-9,0,988,81,56,6,"rei",0,2,-9,-9,115,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","11,5","12,62","LT excluded during forest edges allocation","9,88","9,4432349862","2,9051184133",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,33,-9,0,355,86,56,5,"rbu",0,2,-9,-9,127,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","12,7","12,62","LT excluded during forest edges allocation","3,55","3,4645045049","0,774408507",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,34,-9,0,1359,92,56,6,"rei",2,1,267,114,349,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","34,9","17,84","LT excluded during forest edges allocation","13,59","13,4828387909","1,7032786441",1,2,1,"warning","partly intersecting","499,145565639505","0,0499145565639505","0,0999860870850348",NA,NA
50121,35,-9,0,728,101,56,6,"rei",0,2,-9,-9,109,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","10,9","12,62","LT excluded during forest edges allocation","7,28","7,2791018845","-0,11434927",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,36,-9,0,799,126,56,6,"rei",2,1,-9,-9,416,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","41,6","17,84","LT excluded during forest edges allocation","7,99","7,3328594592","-3,1732116462",1,2,1,"warning","partly intersecting","499,145565639505","0,0499145565639505","0,0999860870850348",NA,NA
50121,37,-9,0,507,127,56,5,"rbu",0,2,-9,-9,126,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","12,6","12,62","LT excluded during forest edges allocation","5,07","4,6208146125","-2,0863777981",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,38,-9,0,682,134,56,6,"rei",0,2,-9,-9,112,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","11,2","12,62","LT excluded during forest edges allocation","6,82","5,8702606242","-3,4716624554",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,39,-9,0,870,142,56,6,"rei",0,2,-9,-9,131,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","13,1","12,62","LT excluded during forest edges allocation","8,7","6,8743486077","-5,3322913668",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,40,-9,0,781,180,56,6,"rei",0,2,-9,-9,119,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","11,9","12,62","LT excluded during forest edges allocation","7,81","2,4134227261","-7,4277513923",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,41,-9,0,893,191,56,5,"rbu",0,2,-9,-9,119,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","11,9","12,62","LT excluded during forest edges allocation","8,93","1,2582480012","-8,8409112634",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,42,-9,0,669,210,56,6,"rei",0,2,-9,-9,115,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","11,5","12,62","LT excluded during forest edges allocation","6,69","-1,0465465711","-6,6076349986",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,43,-9,0,610,216,56,6,"rei",2,1,-9,-9,379,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","37,9","17,84","LT excluded during forest edges allocation","6,1","-1,5170083117","-5,9083572829",1,2,1,"warning","partly intersecting","499,145565639505","0,0499145565639505","0,0999860870850348",NA,NA
50121,44,-9,0,865,225,56,6,"rei",0,2,-9,-9,134,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","13,4","12,62","LT excluded during forest edges allocation","8,65","-3,31021169","-7,9915579562",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50121,45,-9,0,1119,226,56,6,"rei",2,1,-9,-9,311,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","31,1","17,84","LT excluded during forest edges allocation","11,19","-4,4440848962","-10,2696742614",1,2,1,"warning","partly intersecting","499,145565639505","0,0499145565639505","0,0999860870850348",NA,NA
50121,46,-9,0,299,237,56,6,"rei",4,1,-9,-9,160,130,2011,"HBI",13,118,"REi","Rot-Eiche","Quercus rubra","Quercus","rubra","036.004.001","LB",53,30011,"REI","WAHR","Quercus rubra",18,"ei","ei","ei","EI","EI","aLB","EI","16","12,62","LT excluded during forest edges allocation","2,99","-1,6415782258","-2,4990640105",1,2,1,"warning","partly intersecting","249,663993833921","0,0249663993833921","0,0500343869018386",NA,NA
50122,1,-9,0,179,379,83,6,"gfi",2,1,-9,-9,298,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","29,8","12,62","LT excluded during forest edges allocation","1,79","-0,5798121786","1,6934927923",1,1,2,"warning","partly intersecting","75,4225578325578","0,00754225578325578","0,0500343869018386",NA,NA
50122,1,-9,0,179,379,83,6,"gfi",2,1,-9,-9,298,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","29,8","12,62","LT excluded during forest edges allocation","1,79","-0,5798121786","1,6934927923",1,1,2,"warning","partly intersecting","174,136583173771","0,0174136583173771","0,0500343869018386",NA,NA
50122,1,-9,0,179,379,83,6,"gfi",2,1,-9,-9,298,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","29,8","12,62","LT excluded during forest edges allocation","1,79","-0,5798121786","1,6934927923",2,1,1,"warning","partly intersecting","75,4225578325578","0,00754225578325578","0,0500343869018386",NA,NA
50122,1,-9,0,179,379,83,6,"gfi",2,1,-9,-9,298,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","29,8","12,62","LT excluded during forest edges allocation","1,79","-0,5798121786","1,6934927923",2,1,1,"warning","partly intersecting","174,136583173771","0,0174136583173771","0,0500343869018386",NA,NA
50122,2,-9,0,494,7,83,6,"gfi",1,1,211,101,334,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","33,4","17,84","LT excluded during forest edges allocation","4,94","0,5420874968","4,9101671199",1,1,2,"warning","partly intersecting","147,149154136534","0,0147149154136534","0,0999860870850348",NA,NA
50122,2,-9,0,494,7,83,6,"gfi",1,1,211,101,334,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","33,4","17,84","LT excluded during forest edges allocation","4,94","0,5420874968","4,9101671199",1,1,2,"warning","partly intersecting","351,848188488371","0,0351848188488371","0,0999860870850348",NA,NA
50122,2,-9,0,494,7,83,6,"gfi",1,1,211,101,334,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","33,4","17,84","LT excluded during forest edges allocation","4,94","0,5420874968","4,9101671199",2,1,1,"warning","partly intersecting","147,149154136534","0,0147149154136534","0,0999860870850348",NA,NA
50122,2,-9,0,494,7,83,6,"gfi",1,1,211,101,334,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","33,4","17,84","LT excluded during forest edges allocation","4,94","0,5420874968","4,9101671199",2,1,1,"warning","partly intersecting","351,848188488371","0,0351848188488371","0,0999860870850348",NA,NA
50122,3,-9,0,1626,12,83,6,"gfi",1,1,-9,-9,527,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","52,7","17,84","LT excluded during forest edges allocation","16,26","3,0468201752","15,9719906968",1,1,2,"warning","partly intersecting","147,149154136534","0,0147149154136534","0,0999860870850348",NA,NA
50122,3,-9,0,1626,12,83,6,"gfi",1,1,-9,-9,527,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","52,7","17,84","LT excluded during forest edges allocation","16,26","3,0468201752","15,9719906968",1,1,2,"warning","partly intersecting","351,848188488371","0,0351848188488371","0,0999860870850348",NA,NA
50122,3,-9,0,1626,12,83,6,"gfi",1,1,-9,-9,527,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","52,7","17,84","LT excluded during forest edges allocation","16,26","3,0468201752","15,9719906968",2,1,1,"warning","partly intersecting","147,149154136534","0,0147149154136534","0,0999860870850348",NA,NA
50122,3,-9,0,1626,12,83,6,"gfi",1,1,-9,-9,527,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","52,7","17,84","LT excluded during forest edges allocation","16,26","3,0468201752","15,9719906968",2,1,1,"warning","partly intersecting","351,848188488371","0,0351848188488371","0,0999860870850348",NA,NA
50122,21,-9,0,365,229,83,6,"gfi",3,1,161,58,262,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","26,2","12,62","LT excluded during forest edges allocation","3,65","-1,60577797","-3,2778006515",1,1,2,"warning","partly intersecting","75,4225578325578","0,00754225578325578","0,0500343869018386",NA,NA
50122,21,-9,0,365,229,83,6,"gfi",3,1,161,58,262,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","26,2","12,62","LT excluded during forest edges allocation","3,65","-1,60577797","-3,2778006515",1,1,2,"warning","partly intersecting","174,136583173771","0,0174136583173771","0,0500343869018386",NA,NA
50122,21,-9,0,365,229,83,6,"gfi",3,1,161,58,262,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","26,2","12,62","LT excluded during forest edges allocation","3,65","-1,60577797","-3,2778006515",2,1,1,"warning","partly intersecting","75,4225578325578","0,00754225578325578","0,0500343869018386",NA,NA
50122,21,-9,0,365,229,83,6,"gfi",3,1,161,58,262,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","26,2","12,62","LT excluded during forest edges allocation","3,65","-1,60577797","-3,2778006515",2,1,1,"warning","partly intersecting","174,136583173771","0,0174136583173771","0,0500343869018386",NA,NA
50122,22,-9,0,491,266,83,6,"gfi",4,1,-9,-9,158,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","15,8","12,62","LT excluded during forest edges allocation","4,91","-4,2262433526","-2,4993933513",1,1,2,"warning","partly intersecting","75,4225578325578","0,00754225578325578","0,0500343869018386",NA,NA
50122,22,-9,0,491,266,83,6,"gfi",4,1,-9,-9,158,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","15,8","12,62","LT excluded during forest edges allocation","4,91","-4,2262433526","-2,4993933513",1,1,2,"warning","partly intersecting","174,136583173771","0,0174136583173771","0,0500343869018386",NA,NA
50122,22,-9,0,491,266,83,6,"gfi",4,1,-9,-9,158,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","15,8","12,62","LT excluded during forest edges allocation","4,91","-4,2262433526","-2,4993933513",2,1,1,"warning","partly intersecting","75,4225578325578","0,00754225578325578","0,0500343869018386",NA,NA
50122,22,-9,0,491,266,83,6,"gfi",4,1,-9,-9,158,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","15,8","12,62","LT excluded during forest edges allocation","4,91","-4,2262433526","-2,4993933513",2,1,1,"warning","partly intersecting","174,136583173771","0,0174136583173771","0,0500343869018386",NA,NA
50122,23,-9,0,736,290,83,6,"gfi",2,1,203,45,397,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","39,7","17,84","LT excluded during forest edges allocation","7,36","-7,2693861868","-1,1513576627",1,1,2,"warning","partly intersecting","147,149154136534","0,0147149154136534","0,0999860870850348",NA,NA
50122,23,-9,0,736,290,83,6,"gfi",2,1,203,45,397,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","39,7","17,84","LT excluded during forest edges allocation","7,36","-7,2693861868","-1,1513576627",1,1,2,"warning","partly intersecting","351,848188488371","0,0351848188488371","0,0999860870850348",NA,NA
50122,23,-9,0,736,290,83,6,"gfi",2,1,203,45,397,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","39,7","17,84","LT excluded during forest edges allocation","7,36","-7,2693861868","-1,1513576627",2,1,1,"warning","partly intersecting","147,149154136534","0,0147149154136534","0,0999860870850348",NA,NA
50122,23,-9,0,736,290,83,6,"gfi",2,1,203,45,397,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","39,7","17,84","LT excluded during forest edges allocation","7,36","-7,2693861868","-1,1513576627",2,1,1,"warning","partly intersecting","351,848188488371","0,0351848188488371","0,0999860870850348",NA,NA
50122,24,-9,0,634,301,83,6,"gfi",1,1,-9,-9,388,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","38,8","17,84","LT excluded during forest edges allocation","6,34","-6,3392178499","0,0995843918",1,1,2,"warning","partly intersecting","147,149154136534","0,0147149154136534","0,0999860870850348",NA,NA
